date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-07-2021,31,30,33
02-08-2021,31,30,31
02-09-2021,26,26,27
02-10-2021,27,27,27
02-11-2021,27,26,27
02-12-2021,27,26,27
02-13-2021,26,24,27
02-14-2021,26,24,27
02-15-2021,24,23,27
02-16-2021,24,22,27
02-17-2021,24,21,27
02-18-2021,23,20,27
02-19-2021,21,20,26
02-20-2021,21,20,26
02-21-2021,21,20,27
02-22-2021,21,18,27
02-23-2021,21,18,26
02-24-2021,21,18,26
02-25-2021,20,16,25
02-26-2021,20,14,25
02-27-2021,19,13,25
02-28-2021,19,13,25
03-01-2021,19,13,25
03-02-2021,18,11,24
03-03-2021,18,11,24
03-04-2021,18,10,24
03-05-2021,17,10,23
03-06-2021,16,10,23
03-07-2021,15,10,23
03-08-2021,14,9,22
03-09-2021,13,9,22
03-10-2021,13,9,21
03-11-2021,13,9,21
03-12-2021,13,9,21
03-13-2021,13,9,21
03-14-2021,13,9,21
03-15-2021,12,8,22
03-16-2021,12,8,22
03-17-2021,12,7,22
03-18-2021,12,7,22
03-19-2021,12,7,22
03-20-2021,11,7,22
03-21-2021,10,7,22
03-22-2021,10,7,22
03-23-2021,10,7,22
03-24-2021,10,7,22
03-25-2021,10,7,22
03-26-2021,11,7,22
03-27-2021,11,7,22
03-28-2021,11,7,22
03-29-2021,11,6,21
03-30-2021,11,6,21
03-31-2021,11,6,20
04-01-2021,11,6,20
04-02-2021,11,6,20
04-03-2021,11,6,20
04-04-2021,11,6,20
04-05-2021,11,6,21
04-06-2021,12,6,21
04-07-2021,12,6,22
04-08-2021,12,6,22
04-09-2021,12,6,22
04-10-2021,12,6,23
