date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,8,6,8
03-01-2021,8,6,8
03-02-2021,8,6,8
03-03-2021,8,6,8
03-04-2021,8,5,8
03-05-2021,8,5,8
03-06-2021,8,5,8
03-07-2021,8,6,8
03-08-2021,8,6,10
03-09-2021,8,7,10
03-10-2021,8,7,10
03-11-2021,8,7,10
03-12-2021,8,7,10
03-13-2021,8,7,10
03-14-2021,8,7,11
03-15-2021,7,7,11
03-16-2021,7,7,12
03-17-2021,7,7,13
03-18-2021,7,7,13
03-19-2021,8,7,13
03-20-2021,8,6,14
03-21-2021,8,6,14
03-22-2021,9,6,15
03-23-2021,9,6,16
03-24-2021,9,6,16
03-25-2021,9,6,16
03-26-2021,9,6,17
03-27-2021,10,6,17
03-28-2021,10,6,18
03-29-2021,10,6,19
03-30-2021,10,6,21
03-31-2021,10,6,21
04-01-2021,10,6,21
04-02-2021,10,6,21
04-03-2021,10,6,23
04-04-2021,10,6,24
04-05-2021,10,6,24
04-06-2021,10,6,24
04-07-2021,10,5,25
04-08-2021,11,5,25
04-09-2021,11,5,28
04-10-2021,11,4,29
04-11-2021,11,4,30
04-12-2021,12,4,31
04-13-2021,13,4,31
04-14-2021,12,4,32
04-15-2021,12,4,32
04-16-2021,12,4,33
04-17-2021,12,4,33
04-18-2021,12,4,34
04-19-2021,12,4,34
04-20-2021,12,4,36
04-21-2021,12,4,36
04-22-2021,12,4,36
04-23-2021,12,3,38
04-24-2021,12,3,38
04-25-2021,12,3,41
04-26-2021,13,3,42
04-27-2021,13,3,44
04-28-2021,15,3,44
04-29-2021,15,3,46
04-30-2021,14,2,46
05-01-2021,14,1,46
