date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-07-2021,82,80,82
02-08-2021,89,87,90
02-09-2021,94,94,96
02-10-2021,93,91,94
02-11-2021,92,88,96
02-12-2021,92,86,98
02-13-2021,92,83,99
02-14-2021,92,82,104
02-15-2021,90,82,105
02-16-2021,91,80,108
02-17-2021,92,78,109
02-18-2021,92,77,115
02-19-2021,91,75,117
02-20-2021,91,75,118
02-21-2021,92,72,118
02-22-2021,92,72,121
02-23-2021,92,70,124
02-24-2021,92,68,124
02-25-2021,91,64,126
02-26-2021,91,65,128
02-27-2021,90,64,130
02-28-2021,90,62,130
03-01-2021,89,62,130
03-02-2021,89,61,131
03-03-2021,89,59,133
03-04-2021,90,58,135
03-05-2021,87,56,134
03-06-2021,85,54,133
03-07-2021,84,53,134
03-08-2021,84,52,134
03-09-2021,81,50,135
03-10-2021,81,49,136
03-11-2021,80,48,135
03-12-2021,80,48,134
03-13-2021,78,47,134
03-14-2021,76,46,133
03-15-2021,75,44,130
03-16-2021,75,44,130
03-17-2021,74,43,128
03-18-2021,74,42,127
03-19-2021,72,42,125
03-20-2021,72,41,122
03-21-2021,71,40,120
03-22-2021,71,39,119
03-23-2021,70,39,116
03-24-2021,68,39,115
03-25-2021,67,39,114
03-26-2021,67,39,111
03-27-2021,66,38,110
03-28-2021,66,37,108
03-29-2021,64,37,106
03-30-2021,62,36,105
03-31-2021,61,35,105
04-01-2021,61,34,104
04-02-2021,60,34,101
04-03-2021,59,33,99
04-04-2021,57,33,97
04-05-2021,57,32,96
04-06-2021,56,32,95
04-07-2021,55,32,93
04-08-2021,55,31,90
04-09-2021,54,30,88
04-10-2021,53,29,87
