date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,22,19,23
03-01-2021,20,17,23
03-02-2021,19,17,22
03-03-2021,17,16,20
03-04-2021,17,14,20
03-05-2021,16,13,20
03-06-2021,15,13,19
03-07-2021,15,12,17
03-08-2021,15,12,18
03-09-2021,12,11,18
03-10-2021,12,10,18
03-11-2021,11,8,17
03-12-2021,11,7,16
03-13-2021,11,7,17
03-14-2021,11,6,16
03-15-2021,11,5,15
03-16-2021,8,4,15
03-17-2021,7,4,13
03-18-2021,7,4,13
03-19-2021,7,4,13
03-20-2021,7,4,13
03-21-2021,7,4,12
03-22-2021,6,4,11
03-23-2021,6,3,12
03-24-2021,4,3,12
03-25-2021,4,3,11
03-26-2021,4,3,11
03-27-2021,4,3,12
03-28-2021,4,3,12
03-29-2021,4,3,12
03-30-2021,4,3,12
03-31-2021,4,3,14
04-01-2021,4,3,14
04-02-2021,4,3,13
04-03-2021,4,3,13
04-04-2021,5,3,13
04-05-2021,5,3,15
04-06-2021,5,2,15
04-07-2021,5,2,16
04-08-2021,4,2,16
04-09-2021,4,2,16
04-10-2021,4,1,16
04-11-2021,4,1,16
04-12-2021,4,1,16
04-13-2021,5,1,17
04-14-2021,5,1,18
04-15-2021,5,1,18
04-16-2021,5,1,18
04-17-2021,5,1,18
04-18-2021,5,1,19
04-19-2021,5,1,20
04-20-2021,5,1,20
04-21-2021,5,1,20
04-22-2021,5,1,21
04-23-2021,6,1,21
04-24-2021,6,1,23
04-25-2021,6,1,24
04-26-2021,7,2,23
04-27-2021,7,2,23
04-28-2021,7,2,23
04-29-2021,7,2,23
04-30-2021,7,2,23
05-01-2021,7,2,24
