region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,84.04,135,126,155,82.65,86.63,135 [126 - 155],84.04% [82.65% - 86.63%],341,224,560,03-03-2021,projected
2,AL- DOTHAN,80.98,7,6,8,80.08,81.66,7 [6 - 8],80.98% [80.08% - 81.66%],13,1,22,03-03-2021,projected
5,AL- HUNTSVILLE,84.31,28,26,32,82.39,86.44,28 [26 - 32],84.31% [82.39% - 86.44%],81,45,121,03-03-2021,projected
6,AL- MOBILE,84.41,53,50,58,83.19,86.3,53 [50 - 58],84.41% [83.19% - 86.3%],126,91,180,03-03-2021,projected
7,AL- MONTGOMERY,82.98,17,15,18,82.26,84.01,17 [15 - 18],82.98% [82.26% - 84.01%],46,35,62,03-03-2021,projected
9,AL- TUSCALOOSA,84.01,16,15,18,83.11,85.81,16 [15 - 18],84.01% [83.11% - 85.81%],40,31,58,03-03-2021,projected
11,AZ- MESA,85.35,35,33,38,83.94,87.17,35 [33 - 38],85.35% [83.94% - 87.17%],106,78,142,03-03-2021,projected
12,AZ- PHOENIX,83.38,88,82,95,82.5,84.71,88 [82 - 95],83.38% [82.5% - 84.71%],256,189,357,03-03-2021,projected
14,AZ- SUN CITY,81.98,7,6,7,81.48,82.59,7 [6 - 7],81.98% [81.48% - 82.59%],16,12,21,03-03-2021,projected
15,AZ- TUCSON,83.17,28,26,31,82.26,84.28,28 [26 - 31],83.17% [82.26% - 84.28%],80,57,108,03-03-2021,projected
16,AR- FORT SMITH,81.56,2,1,4,80.55,82.26,2 [1 - 4],81.56% [80.55% - 82.26%],20,7,29,03-03-2021,projected
18,AR- JONESBORO,80.11,0,0,2,80.0,83.21,0 [0 - 2],80.11% [80.0% - 83.21%],1,0,29,03-03-2021,projected
19,AR- LITTLE ROCK,82.96,69,63,90,81.78,86.67,69 [63 - 90],82.96% [81.78% - 86.67%],171,103,385,03-03-2021,projected
21,AR- SPRINGDALE,86.43,28,26,32,84.07,90.12,28 [26 - 32],86.43% [84.07% - 90.12%],68,43,107,03-03-2021,projected
22,AR- TEXARKANA,82.96,14,12,17,82.14,85.61,14 [12 - 17],82.96% [82.14% - 85.61%],29,21,55,03-03-2021,projected
23,CA- ORANGE CO.,81.06,25,23,27,80.76,81.41,25 [23 - 27],81.06% [80.76% - 81.41%],81,58,108,03-03-2021,projected
25,CA- BAKERSFIELD,81.55,16,14,18,80.94,82.07,16 [14 - 18],81.55% [80.94% - 82.07%],56,34,75,03-03-2021,projected
31,CA- CHICO,80.78,0,0,1,80.16,81.41,0 [0 - 1],80.78% [80.16% - 81.41%],5,1,9,03-03-2021,projected
33,CA- CONTRA COSTA CO.,82.65,16,15,19,81.85,83.59,16 [15 - 19],82.65% [81.85% - 83.59%],53,37,72,03-03-2021,projected
43,CA- FRESNO,82.98,23,21,25,82.01,83.9,23 [21 - 25],82.98% [82.01% - 83.9%],68,46,89,03-03-2021,projected
56,CA- LOS ANGELES,81.63,120,112,128,81.15,82.12,120 [112 - 128],81.63% [81.15% - 82.12%],405,284,525,03-03-2021,projected
58,CA- MODESTO,84.19,22,20,25,82.73,85.82,22 [20 - 25],84.19% [82.73% - 85.82%],72,47,100,03-03-2021,projected
62,CA- NAPA,83.09,3,2,4,81.2,83.26,3 [2 - 4],83.09% [81.2% - 83.26%],18,7,19,03-03-2021,projected
65,CA- ALAMEDA CO.,80.77,8,7,9,80.5,81.01,8 [7 - 9],80.77% [80.5% - 81.01%],26,17,34,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.47,0,0,0,80.38,80.66,0 [0 - 0],80.47% [80.38% - 80.66%],5,4,7,03-03-2021,projected
73,CA- REDDING,82.87,8,7,10,81.39,83.6,8 [7 - 10],82.87% [81.39% - 83.6%],31,15,39,03-03-2021,projected
77,CA- SACRAMENTO,82.28,39,35,42,81.61,83.16,39 [35 - 42],82.28% [81.61% - 83.16%],109,77,151,03-03-2021,projected
78,CA- SALINAS,81.51,7,6,7,81.13,81.89,7 [6 - 7],81.51% [81.13% - 81.89%],12,9,15,03-03-2021,projected
79,CA- SAN BERNARDINO,81.4,23,21,24,80.97,81.82,23 [21 - 24],81.4% [80.97% - 81.82%],81,56,105,03-03-2021,projected
80,CA- SAN DIEGO,82.32,52,49,56,81.56,83.01,52 [49 - 56],82.32% [81.56% - 83.01%],163,110,212,03-03-2021,projected
81,CA- SAN FRANCISCO,80.91,14,12,16,80.61,81.16,14 [12 - 16],80.91% [80.61% - 81.16%],46,31,59,03-03-2021,projected
82,CA- SAN JOSE,82.81,29,27,32,82.08,83.93,29 [27 - 32],82.81% [82.08% - 83.93%],85,63,119,03-03-2021,projected
83,CA- SAN LUIS OBISPO,82.63,7,6,7,81.97,83.29,7 [6 - 7],82.63% [81.97% - 83.29%],12,9,15,03-03-2021,projected
85,CA- SAN MATEO CO.,81.63,19,18,20,81.19,82.41,19 [18 - 20],81.63% [81.19% - 82.41%],44,32,65,03-03-2021,projected
86,CA- SANTA BARBARA,82.48,10,9,11,81.66,83.31,10 [9 - 11],82.48% [81.66% - 83.31%],24,16,32,03-03-2021,projected
87,CA- SANTA CRUZ,82.51,0,0,1,81.39,82.79,0 [0 - 1],82.51% [81.39% - 82.79%],9,5,10,03-03-2021,projected
89,CA- SANTA ROSA,81.77,9,8,11,81.29,82.47,9 [8 - 11],81.77% [81.29% - 82.47%],33,24,46,03-03-2021,projected
91,CA- STOCKTON,82.54,7,7,8,81.69,83.29,7 [7 - 8],82.54% [81.69% - 83.29%],27,18,35,03-03-2021,projected
96,CA- VENTURA,81.78,9,8,10,81.14,82.29,9 [8 - 10],81.78% [81.14% - 82.29%],28,18,36,03-03-2021,projected
101,CO- BOULDER,86.11,12,11,14,84.21,88.63,12 [11 - 14],86.11% [84.21% - 88.63%],29,20,41,03-03-2021,projected
102,CO- COLORADO SPRINGS,91.21,50,46,57,86.76,97.87,50 [46 - 57],91.21% [86.76% - 97.87%],116,70,185,03-03-2021,projected
103,CO- DENVER,89.86,226,212,251,86.78,95.14,226 [212 - 251],89.86% [86.78% - 95.14%],471,324,723,03-03-2021,projected
104,CO- FORT COLLINS,88.14,28,26,29,85.32,90.8,28 [26 - 29],88.14% [85.32% - 90.8%],52,34,69,03-03-2021,projected
105,CO- GRAND JUNCTION,84.04,14,13,17,82.9,87.45,14 [13 - 17],84.04% [82.9% - 87.45%],32,23,59,03-03-2021,projected
106,CO- GREELEY,86.05,21,20,23,84.38,88.49,21 [20 - 23],86.05% [84.38% - 88.49%],47,34,66,03-03-2021,projected
107,CO- PUEBLO,81.88,7,6,7,80.38,82.13,7 [6 - 7],81.88% [80.38% - 82.13%],15,3,17,03-03-2021,projected
109,CT- BRIDGEPORT,87.55,52,49,56,85.37,90.44,52 [49 - 56],87.55% [85.37% - 90.44%],128,91,177,03-03-2021,projected
110,CT- HARTFORD,83.53,37,35,41,82.33,84.85,37 [35 - 41],83.53% [82.33% - 84.85%],115,76,158,03-03-2021,projected
111,CT- NEW HAVEN,86.52,100,94,109,84.57,88.98,100 [94 - 109],86.52% [84.57% - 88.98%],251,176,346,03-03-2021,projected
112,DE- WILMINGTON,86.98,57,53,62,85.05,89.99,57 [53 - 62],86.98% [85.05% - 89.99%],130,94,186,03-03-2021,projected
