date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-07-2021,25,24,25
02-08-2021,25,24,25
02-09-2021,23,22,23
02-10-2021,22,21,22
02-11-2021,21,21,22
02-12-2021,20,20,21
02-13-2021,20,19,20
02-14-2021,19,17,20
02-15-2021,17,17,19
02-16-2021,17,16,18
02-17-2021,17,15,17
02-18-2021,16,14,17
02-19-2021,15,13,17
02-20-2021,15,13,16
02-21-2021,13,12,15
02-22-2021,13,11,15
02-23-2021,13,10,14
02-24-2021,12,10,14
02-25-2021,12,9,13
02-26-2021,11,8,13
02-27-2021,11,8,13
02-28-2021,10,7,12
03-01-2021,10,7,12
03-02-2021,9,6,12
03-03-2021,9,6,11
03-04-2021,8,6,11
03-05-2021,8,5,11
03-06-2021,8,5,10
03-07-2021,8,5,10
03-08-2021,8,4,9
03-09-2021,6,4,9
03-10-2021,6,4,9
03-11-2021,6,4,8
03-12-2021,6,4,8
03-13-2021,6,4,8
03-14-2021,5,3,7
03-15-2021,4,3,7
03-16-2021,4,3,6
03-17-2021,4,3,6
03-18-2021,4,3,6
03-19-2021,4,2,6
03-20-2021,4,2,6
03-21-2021,4,2,6
03-22-2021,4,2,6
03-23-2021,4,2,5
03-24-2021,3,2,5
03-25-2021,3,1,5
03-26-2021,3,1,5
03-27-2021,3,1,4
03-28-2021,3,1,4
03-29-2021,2,1,4
03-30-2021,2,1,4
03-31-2021,2,1,4
04-01-2021,2,1,3
04-02-2021,2,1,3
04-03-2021,2,1,3
04-04-2021,2,1,3
04-05-2021,2,1,3
04-06-2021,1,1,3
04-07-2021,1,0,2
04-08-2021,1,0,2
04-09-2021,1,0,2
04-10-2021,1,0,2
