date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-29-2021,82.4,,,,,,,,429,,,actual
06-05-2021,82.2,,,,,,,,393,,,actual
06-12-2021,81.87,,,,,,,,334,,,actual
06-19-2021,81.04,153,139,186,80.66,82.26,153 [139 - 186],81.04% [80.66% - 82.26%],186,119,404,projected
06-26-2021,80.92,133,120,174,80.49,82.18,133 [120 - 174],80.92% [80.49% - 82.18%],165,88,391,projected
07-03-2021,80.93,141,124,195,80.31,82.77,141 [124 - 195],80.93% [80.31% - 82.77%],166,56,496,projected
07-10-2021,80.89,119,105,182,80.26,82.96,119 [105 - 182],80.89% [80.26% - 82.96%],160,46,530,projected
07-17-2021,80.88,134,118,201,80.25,83.63,134 [118 - 201],80.88% [80.25% - 83.63%],157,44,650,projected
07-24-2021,80.94,147,131,215,80.27,83.85,147 [131 - 215],80.94% [80.27% - 83.85%],169,49,689,projected
07-31-2021,80.97,150,134,224,80.28,83.96,150 [134 - 224],80.97% [80.28% - 83.96%],174,50,709,projected
