date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-29-2021,82.4,,,,,,,,429,,,actual
06-05-2021,82.2,,,,,,,,393,,,actual
06-12-2021,81.87,,,,,,,,334,,,actual
06-19-2021,80.76,153,139,186,80.47,81.68,153 [139 - 186],80.76% [80.47% - 81.68%],136,85,300,projected
06-26-2021,80.69,133,120,174,80.35,81.65,133 [120 - 174],80.69% [80.35% - 81.65%],124,63,296,projected
07-03-2021,80.7,141,124,195,80.25,82.08,141 [124 - 195],80.7% [80.25% - 82.08%],126,44,373,projected
07-10-2021,80.66,119,105,182,80.17,82.25,119 [105 - 182],80.66% [80.17% - 82.25%],118,31,403,projected
07-17-2021,80.68,134,118,201,80.2,82.74,134 [118 - 201],80.68% [80.2% - 82.74%],121,35,491,projected
07-24-2021,80.71,147,131,215,80.2,82.86,147 [131 - 215],80.71% [80.2% - 82.86%],127,36,511,projected
07-31-2021,80.74,150,134,224,80.2,82.98,150 [134 - 224],80.74% [80.2% - 82.98%],132,35,533,projected
