region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.56,80,72,105,80.62,84.58,80 [72 - 105],81.56% [80.62% - 84.58%],132,52,387,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,6,80.0,82.26,0 [0 - 6],80.0% [80.0% - 82.26%],0,0,30,06-08-2021,projected
5,AL- HUNTSVILLE,84.04,44,39,80,81.17,99.31,44 [39 - 80],84.04% [81.17% - 99.31%],76,22,363,06-08-2021,projected
6,AL- MOBILE,82.0,32,30,42,81.09,84.87,32 [30 - 42],82.0% [81.09% - 84.87%],57,31,139,06-08-2021,projected
7,AL- MONTGOMERY,81.42,14,14,20,81.42,84.53,14 [14 - 20],81.42% [81.42% - 84.53%],22,22,70,06-08-2021,projected
9,AL- TUSCALOOSA,80.0,0,0,1,80.0,81.1,0 [0 - 1],80.0% [80.0% - 81.1%],0,0,11,06-08-2021,projected
11,AZ- MESA,85.35,53,48,63,82.68,90.76,53 [48 - 63],85.35% [82.68% - 90.76%],106,53,213,06-08-2021,projected
12,AZ- PHOENIX,83.09,118,108,142,81.52,86.46,118 [108 - 142],83.09% [81.52% - 86.46%],234,115,489,06-08-2021,projected
14,AZ- SUN CITY,82.1,7,6,9,80.99,84.07,7 [6 - 9],82.1% [80.99% - 84.07%],17,8,33,06-08-2021,projected
15,AZ- TUCSON,83.41,42,38,52,81.55,88.04,42 [38 - 52],83.41% [81.55% - 88.04%],86,39,203,06-08-2021,projected
16,AR- FORT SMITH,86.25,50,45,59,83.04,93.66,50 [45 - 59],86.25% [83.04% - 93.66%],80,39,175,06-08-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,83.32,0 [0 - 2],80.0% [80.0% - 83.32%],0,0,30,06-08-2021,projected
19,AR- LITTLE ROCK,89.36,341,306,398,83.88,99.75,341 [306 - 398],89.36% [83.88% - 99.75%],540,224,1140,06-08-2021,projected
21,AR- SPRINGDALE,82.93,21,18,26,80.57,86.05,21 [18 - 26],82.93% [80.57% - 86.05%],31,6,64,06-08-2021,projected
22,AR- TEXARKANA,84.59,28,25,35,81.63,92.65,28 [25 - 35],84.59% [81.63% - 92.65%],45,16,124,06-08-2021,projected
23,CA- ORANGE CO.,80.51,17,14,26,80.0,81.56,17 [14 - 26],80.51% [80.0% - 81.56%],39,0,119,06-08-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,1,80.0,80.5,0 [0 - 1],80.0% [80.0% - 80.5%],0,0,18,06-08-2021,projected
31,CA- CHICO,82.34,0,0,2,80.0,82.81,0 [0 - 2],82.34% [80.0% - 82.81%],15,0,18,06-08-2021,projected
33,CA- CONTRA COSTA CO.,81.35,14,12,15,80.2,82.1,14 [12 - 15],81.35% [80.2% - 82.1%],27,4,42,06-08-2021,projected
43,CA- FRESNO,80.0,0,0,2,80.0,80.83,0 [0 - 2],80.0% [80.0% - 80.83%],0,0,19,06-08-2021,projected
56,CA- LOS ANGELES,80.1,14,12,18,80.0,80.43,14 [12 - 18],80.1% [80.0% - 80.43%],26,0,107,06-08-2021,projected
58,CA- MODESTO,80.06,0,0,0,80.0,80.23,0 [0 - 0],80.06% [80.0% - 80.23%],1,0,4,06-08-2021,projected
62,CA- NAPA,80.17,0,0,2,80.0,83.26,0 [0 - 2],80.17% [80.0% - 83.26%],1,0,19,06-08-2021,projected
65,CA- ALAMEDA CO.,80.59,4,2,6,80.0,81.09,4 [2 - 6],80.59% [80.0% - 81.09%],20,0,37,06-08-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.28,0 [0 - 0],80.0% [80.0% - 80.28%],0,0,3,06-08-2021,projected
73,CA- REDDING,81.76,8,6,10,80.0,81.76,8 [6 - 10],81.76% [80.0% - 81.76%],19,0,19,06-08-2021,projected
77,CA- SACRAMENTO,80.84,14,12,18,80.23,81.86,14 [12 - 18],80.84% [80.23% - 81.86%],40,11,89,06-08-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
79,CA- SAN BERNARDINO,80.0,0,0,1,80.0,80.33,0 [0 - 1],80.0% [80.0% - 80.33%],0,0,19,06-08-2021,projected
80,CA- SAN DIEGO,80.11,0,0,4,80.0,80.6,0 [0 - 4],80.11% [80.0% - 80.6%],8,0,42,06-08-2021,projected
81,CA- SAN FRANCISCO,80.2,7,6,9,80.04,80.65,7 [6 - 9],80.2% [80.04% - 80.65%],10,2,33,06-08-2021,projected
82,CA- SAN JOSE,80.0,0,0,0,80.0,80.4,0 [0 - 0],80.0% [80.0% - 80.4%],0,0,12,06-08-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
85,CA- SAN MATEO CO.,80.0,0,0,2,80.0,80.74,0 [0 - 2],80.0% [80.0% - 80.74%],0,0,20,06-08-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
89,CA- SANTA ROSA,82.1,21,20,26,81.02,84.19,21 [20 - 26],82.1% [81.02% - 84.19%],39,19,78,06-08-2021,projected
91,CA- STOCKTON,81.51,3,2,4,80.0,81.88,3 [2 - 4],81.51% [80.0% - 81.88%],16,0,20,06-08-2021,projected
96,CA- VENTURA,80.0,0,0,0,80.0,80.76,0 [0 - 0],80.0% [80.0% - 80.76%],0,0,12,06-08-2021,projected
101,CO- BOULDER,80.84,0,0,1,80.21,82.11,0 [0 - 1],80.84% [80.21% - 82.11%],4,1,10,06-08-2021,projected
102,CO- COLORADO SPRINGS,87.73,41,38,45,84.54,92.66,41 [38 - 45],87.73% [84.54% - 92.66%],80,47,131,06-08-2021,projected
103,CO- DENVER,82.7,46,41,57,81.15,85.17,46 [41 - 57],82.7% [81.15% - 85.17%],129,55,247,06-08-2021,projected
104,CO- FORT COLLINS,84.69,14,13,15,83.13,87.04,14 [13 - 15],84.69% [83.13% - 87.04%],30,20,45,06-08-2021,projected
105,CO- GRAND JUNCTION,88.46,37,33,42,84.17,94.02,37 [33 - 42],88.46% [84.17% - 94.02%],67,33,111,06-08-2021,projected
106,CO- GREELEY,81.67,7,6,7,81.16,82.96,7 [6 - 7],81.67% [81.16% - 82.96%],13,9,23,06-08-2021,projected
107,CO- PUEBLO,80.75,0,0,1,80.0,82.13,0 [0 - 1],80.75% [80.0% - 82.13%],6,0,17,06-08-2021,projected
109,CT- BRIDGEPORT,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
110,CT- HARTFORD,80.0,0,0,0,80.0,80.25,0 [0 - 0],80.0% [80.0% - 80.25%],0,0,8,06-08-2021,projected
111,CT- NEW HAVEN,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
112,DE- WILMINGTON,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
