region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,86.13,249,230,282,83.85,89.56,249 [230 - 282],86.13% [83.85% - 89.56%],518,325,807,03-03-2021,projected
2,AL- DOTHAN,81.58,14,13,16,81.05,84.44,14 [13 - 16],81.58% [81.05% - 84.44%],21,14,59,03-03-2021,projected
5,AL- HUNTSVILLE,86.28,47,43,56,83.56,89.95,47 [43 - 56],86.28% [83.56% - 89.95%],118,67,187,03-03-2021,projected
6,AL- MOBILE,86.06,81,76,90,84.31,89.38,81 [76 - 90],86.06% [84.31% - 89.38%],173,123,268,03-03-2021,projected
7,AL- MONTGOMERY,84.01,21,20,24,83.1,85.05,21 [20 - 24],84.01% [83.1% - 85.05%],62,48,78,03-03-2021,projected
9,AL- TUSCALOOSA,85.11,28,26,31,84.01,89.92,28 [26 - 31],85.11% [84.01% - 89.92%],51,40,99,03-03-2021,projected
11,AZ- MESA,87.32,53,50,58,85.35,90.45,53 [50 - 58],87.32% [85.35% - 90.45%],145,106,207,03-03-2021,projected
12,AZ- PHOENIX,84.71,128,120,143,83.35,86.85,128 [120 - 143],84.71% [83.35% - 86.85%],357,254,519,03-03-2021,projected
14,AZ- SUN CITY,82.59,7,7,8,81.98,83.7,7 [7 - 8],82.59% [81.98% - 83.7%],21,16,30,03-03-2021,projected
15,AZ- TUCSON,84.44,44,41,48,83.17,86.18,44 [41 - 48],84.44% [83.17% - 86.18%],112,80,156,03-03-2021,projected
16,AR- FORT SMITH,82.03,14,12,15,81.41,82.89,14 [12 - 15],82.03% [81.41% - 82.89%],26,18,37,03-03-2021,projected
18,AR- JONESBORO,81.88,7,6,9,80.0,83.98,7 [6 - 9],81.88% [80.0% - 83.98%],17,0,36,03-03-2021,projected
19,AR- LITTLE ROCK,84.7,139,126,176,82.3,92.02,139 [126 - 176],84.7% [82.3% - 92.02%],271,133,694,03-03-2021,projected
21,AR- SPRINGDALE,88.8,42,39,50,85.58,95.23,42 [39 - 50],88.8% [85.58% - 95.23%],93,59,161,03-03-2021,projected
22,AR- TEXARKANA,84.29,21,20,27,82.96,91.84,21 [20 - 27],84.29% [82.96% - 91.84%],42,29,116,03-03-2021,projected
23,CA- ORANGE CO.,81.46,38,35,41,81.06,82.03,38 [35 - 41],81.46% [81.06% - 82.03%],112,81,155,03-03-2021,projected
25,CA- BAKERSFIELD,82.07,21,19,23,81.41,82.79,21 [19 - 23],82.07% [81.41% - 82.79%],75,51,101,03-03-2021,projected
31,CA- CHICO,81.56,1,0,2,80.62,81.56,1 [0 - 2],81.56% [80.62% - 81.56%],10,4,10,03-03-2021,projected
33,CA- CONTRA COSTA CO.,83.59,30,27,33,82.6,85.29,30 [27 - 33],83.59% [82.6% - 85.29%],72,52,106,03-03-2021,projected
43,CA- FRESNO,84.07,32,30,35,82.93,85.34,32 [30 - 35],84.07% [82.93% - 85.34%],93,67,122,03-03-2021,projected
56,CA- LOS ANGELES,82.21,170,161,182,81.64,82.92,170 [161 - 182],82.21% [81.64% - 82.92%],548,406,725,03-03-2021,projected
58,CA- MODESTO,85.93,35,33,38,84.01,87.74,35 [33 - 38],85.93% [84.01% - 87.74%],102,69,133,03-03-2021,projected
62,CA- NAPA,83.44,7,6,7,82.92,83.61,7 [6 - 7],83.44% [82.92% - 83.61%],20,17,21,03-03-2021,projected
65,CA- ALAMEDA CO.,81.04,13,12,14,80.71,81.39,13 [12 - 14],81.04% [80.71% - 81.39%],35,24,47,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.66,0,0,0,80.47,80.85,0 [0 - 0],80.66% [80.47% - 80.85%],7,5,9,03-03-2021,projected
73,CA- REDDING,83.7,21,19,23,82.4,85.55,21 [19 - 23],83.7% [82.4% - 85.55%],40,26,60,03-03-2021,projected
77,CA- SACRAMENTO,83.18,59,55,65,82.26,84.49,59 [55 - 65],83.18% [82.26% - 84.49%],152,108,215,03-03-2021,projected
78,CA- SALINAS,82.02,7,6,7,81.39,82.77,7 [6 - 7],82.02% [81.39% - 82.77%],16,11,22,03-03-2021,projected
79,CA- SAN BERNARDINO,81.89,29,27,32,81.4,82.51,29 [27 - 32],81.89% [81.4% - 82.51%],109,81,145,03-03-2021,projected
80,CA- SAN DIEGO,83.13,74,70,80,82.26,84.19,74 [70 - 80],83.13% [82.26% - 84.19%],220,159,295,03-03-2021,projected
81,CA- SAN FRANCISCO,81.14,23,21,25,80.89,81.71,23 [21 - 25],81.14% [80.89% - 81.71%],58,45,87,03-03-2021,projected
82,CA- SAN JOSE,83.9,44,41,49,82.88,85.72,44 [41 - 49],83.9% [82.88% - 85.72%],118,87,173,03-03-2021,projected
83,CA- SAN LUIS OBISPO,83.51,7,7,7,82.41,84.61,7 [7 - 7],83.51% [82.41% - 84.61%],16,11,21,03-03-2021,projected
85,CA- SAN MATEO CO.,82.3,21,20,24,81.63,83.45,21 [20 - 24],82.3% [81.63% - 83.45%],62,44,93,03-03-2021,projected
86,CA- SANTA BARBARA,83.42,14,13,14,82.59,84.55,14 [13 - 14],83.42% [82.59% - 84.55%],33,25,44,03-03-2021,projected
87,CA- SANTA CRUZ,83.06,7,6,7,82.51,83.06,7 [6 - 7],83.06% [82.51% - 83.06%],11,9,11,03-03-2021,projected
89,CA- SANTA ROSA,82.42,19,17,21,81.83,83.39,19 [17 - 21],82.42% [81.83% - 83.39%],45,34,63,03-03-2021,projected
91,CA- STOCKTON,83.48,14,13,15,82.54,84.61,14 [13 - 15],83.48% [82.54% - 84.61%],37,27,49,03-03-2021,projected
96,CA- VENTURA,82.35,14,13,14,81.72,83.05,14 [13 - 14],82.35% [81.72% - 83.05%],37,27,48,03-03-2021,projected
101,CO- BOULDER,88.21,21,19,23,85.89,92.0,21 [19 - 23],88.21% [85.89% - 92.0%],39,28,57,03-03-2021,projected
102,CO- COLORADO SPRINGS,98.26,98,89,107,89.28,108.31,98 [89 - 107],98.26% [89.28% - 108.31%],189,96,293,03-03-2021,projected
103,CO- DENVER,94.59,360,337,419,88.98,107.4,360 [337 - 419],94.59% [88.98% - 107.4%],697,429,1309,03-03-2021,projected
104,CO- FORT COLLINS,91.42,36,33,41,87.51,98.78,36 [33 - 41],91.42% [87.51% - 98.78%],73,48,120,03-03-2021,projected
105,CO- GRAND JUNCTION,85.3,21,20,27,84.29,91.24,21 [20 - 27],85.3% [84.29% - 91.24%],42,34,89,03-03-2021,projected
106,CO- GREELEY,88.62,35,33,39,85.41,94.16,35 [33 - 39],88.62% [85.41% - 94.16%],67,42,110,03-03-2021,projected
107,CO- PUEBLO,82.26,7,7,9,81.38,82.88,7 [7 - 9],82.26% [81.38% - 82.88%],18,11,23,03-03-2021,projected
109,CT- BRIDGEPORT,90.44,80,75,88,87.55,94.99,80 [75 - 88],90.44% [87.55% - 94.99%],177,128,254,03-03-2021,projected
110,CT- HARTFORD,84.94,55,51,61,83.44,86.82,55 [51 - 61],84.94% [83.44% - 86.82%],161,112,222,03-03-2021,projected
111,CT- NEW HAVEN,88.93,156,147,171,86.46,92.98,156 [147 - 171],88.93% [86.46% - 92.98%],344,249,500,03-03-2021,projected
112,DE- WILMINGTON,89.56,80,76,89,87.04,93.91,80 [76 - 89],89.56% [87.04% - 93.91%],178,131,259,03-03-2021,projected
113,DC- WASHINGTON,90.06,263,249,301,87.09,96.1,263 [249 - 301],90.06% [87.09% - 96.1%],552,389,884,03-03-2021,projected
115,FL- BRADENTON,98.05,69,65,76,91.57,110.18,69 [65 - 76],98.05% [91.57% - 110.18%],128,82,214,03-03-2021,projected
116,FL- CLEARWATER,88.98,70,66,78,86.17,93.13,70 [66 - 78],88.98% [86.17% - 93.13%],147,101,215,03-03-2021,projected
118,FL- FORT LAUDERDALE,93.91,597,561,667,89.63,100.6,597 [561 - 667],93.91% [89.63% - 100.6%],1210,838,1792,03-03-2021,projected
119,FL- FORT MYERS,87.92,147,137,164,85.41,92.08,147 [137 - 164],87.92% [85.41% - 92.08%],303,207,462,03-03-2021,projected
