region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,86.36,254,237,280,84.63,88.94,254 [237 - 280],86.36% [84.63% - 88.94%],537,391,755,03-03-2021,projected
2,AL- DOTHAN,81.73,12,11,15,81.13,83.69,12 [11 - 15],81.73% [81.13% - 83.69%],23,15,49,03-03-2021,projected
5,AL- HUNTSVILLE,87.13,51,47,58,85.16,89.47,51 [47 - 58],87.13% [85.16% - 89.47%],134,97,178,03-03-2021,projected
6,AL- MOBILE,86.72,84,80,92,85.11,89.14,84 [80 - 92],86.72% [85.11% - 89.14%],192,146,261,03-03-2021,projected
7,AL- MONTGOMERY,84.98,23,22,26,83.69,85.95,23 [22 - 26],84.98% [83.69% - 85.95%],77,57,92,03-03-2021,projected
9,AL- TUSCALOOSA,85.91,24,23,28,84.81,89.82,24 [23 - 28],85.91% [84.81% - 89.82%],59,48,98,03-03-2021,projected
11,AZ- MESA,89.55,66,63,71,87.58,92.37,66 [63 - 71],89.55% [87.58% - 92.37%],189,150,245,03-03-2021,projected
12,AZ- PHOENIX,86.11,160,152,173,84.78,87.97,160 [152 - 173],86.11% [84.78% - 87.97%],463,362,604,03-03-2021,projected
14,AZ- SUN CITY,83.58,8,7,9,82.84,84.57,8 [7 - 9],83.58% [82.84% - 84.57%],29,23,37,03-03-2021,projected
15,AZ- TUCSON,85.59,53,50,56,84.24,87.21,53 [50 - 56],85.59% [84.24% - 87.21%],141,107,182,03-03-2021,projected
16,AR- FORT SMITH,82.58,14,13,15,82.19,83.51,14 [13 - 15],82.58% [82.19% - 83.51%],33,28,45,03-03-2021,projected
18,AR- JONESBORO,81.88,8,6,10,80.55,83.65,8 [6 - 10],81.88% [80.55% - 83.65%],17,5,33,03-03-2021,projected
19,AR- LITTLE ROCK,84.4,131,122,161,82.77,89.75,131 [122 - 161],84.4% [82.77% - 89.75%],254,160,563,03-03-2021,projected
21,AR- SPRINGDALE,89.37,46,43,53,87.1,93.72,46 [43 - 53],89.37% [87.1% - 93.72%],99,75,145,03-03-2021,projected
22,AR- TEXARKANA,83.88,21,20,27,83.27,89.49,21 [20 - 27],83.88% [83.27% - 89.49%],38,32,93,03-03-2021,projected
23,CA- ORANGE CO.,82.07,48,46,52,81.62,82.59,48 [46 - 52],82.07% [81.62% - 82.59%],158,124,198,03-03-2021,projected
25,CA- BAKERSFIELD,83.01,34,32,36,82.3,83.73,34 [32 - 36],83.01% [82.3% - 83.73%],109,83,135,03-03-2021,projected
31,CA- CHICO,81.56,7,6,7,81.41,81.56,7 [6 - 7],81.56% [81.41% - 81.56%],10,9,10,03-03-2021,projected
33,CA- CONTRA COSTA CO.,84.39,35,33,37,83.49,85.84,35 [33 - 37],84.39% [83.49% - 85.84%],88,70,117,03-03-2021,projected
43,CA- FRESNO,85.48,42,40,45,84.25,86.75,42 [40 - 45],85.48% [84.25% - 86.75%],125,97,154,03-03-2021,projected
56,CA- LOS ANGELES,83.14,239,228,252,82.54,83.87,239 [228 - 252],83.14% [82.54% - 83.87%],779,629,959,03-03-2021,projected
58,CA- MODESTO,87.5,47,44,50,85.93,89.37,47 [44 - 50],87.5% [85.93% - 89.37%],129,102,161,03-03-2021,projected
62,CA- NAPA,83.44,7,7,7,83.44,84.3,7 [7 - 7],83.44% [83.44% - 84.3%],20,20,25,03-03-2021,projected
65,CA- ALAMEDA CO.,81.57,14,13,15,81.24,81.95,14 [13 - 15],81.57% [81.24% - 81.95%],53,42,66,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,81.14,1,0,2,80.95,81.33,1 [0 - 2],81.14% [80.95% - 81.33%],12,10,14,03-03-2021,projected
73,CA- REDDING,83.23,21,20,22,82.68,84.25,21 [20 - 22],83.23% [82.68% - 84.25%],35,29,46,03-03-2021,projected
77,CA- SACRAMENTO,84.24,67,63,72,83.22,85.41,67 [63 - 72],84.24% [83.22% - 85.41%],203,154,259,03-03-2021,projected
78,CA- SALINAS,82.9,7,7,7,82.27,83.53,7 [7 - 7],82.9% [82.27% - 83.53%],23,18,28,03-03-2021,projected
79,CA- SAN BERNARDINO,82.85,45,43,48,82.3,83.51,45 [43 - 48],82.85% [82.3% - 83.51%],165,133,203,03-03-2021,projected
80,CA- SAN DIEGO,84.22,98,93,104,83.36,85.25,98 [93 - 104],84.22% [83.36% - 85.25%],297,236,369,03-03-2021,projected
81,CA- SAN FRANCISCO,81.48,28,26,30,81.16,81.99,28 [26 - 30],81.48% [81.16% - 81.99%],75,59,101,03-03-2021,projected
82,CA- SAN JOSE,84.82,55,52,59,83.83,86.51,55 [52 - 59],84.82% [83.83% - 86.51%],146,116,197,03-03-2021,projected
83,CA- SAN LUIS OBISPO,84.82,7,7,7,83.51,85.7,7 [7 - 7],84.82% [83.51% - 85.7%],22,16,26,03-03-2021,projected
85,CA- SAN MATEO CO.,82.74,27,26,30,82.15,83.71,27 [26 - 30],82.74% [82.15% - 83.71%],74,58,100,03-03-2021,projected
86,CA- SANTA BARBARA,84.45,14,14,15,83.52,85.59,14 [14 - 15],84.45% [83.52% - 85.59%],43,34,54,03-03-2021,projected
87,CA- SANTA CRUZ,83.62,7,6,7,83.06,84.74,7 [6 - 7],83.62% [83.06% - 84.74%],13,11,17,03-03-2021,projected
89,CA- SANTA ROSA,82.74,21,20,22,82.15,83.6,21 [20 - 22],82.74% [82.15% - 83.6%],51,40,67,03-03-2021,projected
91,CA- STOCKTON,84.61,14,13,16,83.67,85.64,14 [13 - 16],84.61% [83.67% - 85.64%],49,39,60,03-03-2021,projected
96,CA- VENTURA,83.56,14,14,15,82.8,84.39,14 [14 - 15],83.56% [82.8% - 84.39%],56,44,69,03-03-2021,projected
101,CO- BOULDER,89.26,21,20,22,86.74,92.0,21 [20 - 22],89.26% [86.74% - 92.0%],44,32,57,03-03-2021,projected
102,CO- COLORADO SPRINGS,96.71,91,85,99,90.14,105.02,91 [85 - 99],96.71% [90.14% - 105.02%],173,105,259,03-03-2021,projected
103,CO- DENVER,93.61,336,316,378,89.36,102.44,336 [316 - 378],93.61% [89.36% - 102.44%],650,447,1072,03-03-2021,projected
104,CO- FORT COLLINS,90.64,35,33,39,87.98,95.49,35 [33 - 39],90.64% [87.98% - 95.49%],68,51,99,03-03-2021,projected
105,CO- GRAND JUNCTION,86.44,21,20,25,84.29,89.6,21 [20 - 25],86.44% [84.29% - 89.6%],51,34,76,03-03-2021,projected
106,CO- GREELEY,88.24,35,33,38,86.56,91.07,35 [33 - 38],88.24% [86.56% - 91.07%],64,51,86,03-03-2021,projected
107,CO- PUEBLO,82.01,7,7,8,81.13,82.76,7 [7 - 8],82.01% [81.13% - 82.76%],16,9,22,03-03-2021,projected
109,CT- BRIDGEPORT,91.5,85,81,92,88.97,95.04,85 [81 - 92],91.5% [88.97% - 95.04%],195,152,255,03-03-2021,projected
110,CT- HARTFORD,86.2,73,69,78,84.88,87.89,73 [69 - 78],86.2% [84.88% - 87.89%],202,159,257,03-03-2021,projected
111,CT- NEW HAVEN,89.97,167,159,180,87.79,93.03,167 [159 - 180],89.97% [87.79% - 93.03%],384,300,502,03-03-2021,projected
112,DE- WILMINGTON,90.26,91,87,97,88.16,93.48,91 [87 - 97],90.26% [88.16% - 93.48%],191,152,251,03-03-2021,projected
113,DC- WASHINGTON,90.8,271,257,301,88.25,95.05,271 [257 - 301],90.8% [88.25% - 95.05%],593,453,826,03-03-2021,projected
115,FL- BRADENTON,98.34,63,60,69,93.96,104.26,63 [60 - 69],98.34% [93.96% - 104.26%],130,99,172,03-03-2021,projected
116,FL- CLEARWATER,89.41,72,68,78,87.15,92.22,72 [68 - 78],89.41% [87.15% - 92.22%],154,117,200,03-03-2021,projected
118,FL- FORT LAUDERDALE,94.24,601,569,653,90.93,98.78,601 [569 - 653],94.24% [90.93% - 98.78%],1239,951,1634,03-03-2021,projected
