region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.15,84,75,101,80.05,80.33,84 [75 - 101],80.15% [80.05% - 80.33%],13,4,28,02-16-2021
2,AL- DOTHAN,80.08,7,6,8,80.0,80.15,7 [6 - 8],80.08% [80.0% - 80.15%],1,0,2,02-16-2021
5,AL- HUNTSVILLE,80.16,21,20,24,80.11,80.32,21 [20 - 24],80.16% [80.11% - 80.32%],3,2,6,02-16-2021
6,AL- MOBILE,80.14,28,25,34,80.07,80.35,28 [25 - 34],80.14% [80.07% - 80.35%],4,2,10,02-16-2021
7,AL- MONTGOMERY,80.13,14,12,19,80.06,80.39,14 [12 - 19],80.13% [80.06% - 80.39%],2,1,6,02-16-2021
9,AL- TUSCALOOSA,80.2,14,13,17,80.1,80.5,14 [13 - 17],80.2% [80.1% - 80.5%],2,1,5,02-16-2021
11,AZ- MESA,80.15,20,18,23,80.05,80.3,20 [18 - 23],80.15% [80.05% - 80.3%],3,1,6,02-16-2021
12,AZ- PHOENIX,80.09,45,40,51,80.04,80.17,45 [40 - 51],80.09% [80.04% - 80.17%],7,3,13,02-16-2021
14,AZ- SUN CITY,80.12,5,4,6,80.0,80.12,5 [4 - 6],80.12% [80.0% - 80.12%],1,0,1,02-16-2021
15,AZ- TUCSON,80.04,7,6,9,80.04,80.12,7 [6 - 9],80.04% [80.04% - 80.12%],1,1,3,02-16-2021
16,AR- FORT SMITH,80.16,12,10,15,80.0,80.31,12 [10 - 15],80.16% [80.0% - 80.31%],2,0,4,02-16-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,80.11,0 [0 - 1],80.0% [80.0% - 80.11%],0,0,1,02-16-2021
19,AR- LITTLE ROCK,80.1,34,30,43,80.03,80.24,34 [30 - 43],80.1% [80.03% - 80.24%],6,2,14,02-16-2021
21,AR- SPRINGDALE,80.09,7,7,9,80.09,80.28,7 [7 - 9],80.09% [80.09% - 80.28%],1,1,3,02-16-2021
22,AR- TEXARKANA,80.41,28,25,34,80.2,81.02,28 [25 - 34],80.41% [80.2% - 81.02%],4,2,10,02-16-2021
23,CA- ORANGE CO.,80.08,39,36,44,80.04,80.14,39 [36 - 44],80.08% [80.04% - 80.14%],6,3,11,02-16-2021
25,CA- BAKERSFIELD,80.19,42,38,47,80.08,80.3,42 [38 - 47],80.19% [80.08% - 80.3%],7,3,11,02-16-2021
31,CA- CHICO,80.0,0,0,1,80.0,80.16,0 [0 - 1],80.0% [80.0% - 80.16%],0,0,1,02-16-2021
33,CA- CONTRA COSTA CO.,80.05,7,6,9,80.05,80.15,7 [6 - 9],80.05% [80.05% - 80.15%],1,1,3,02-16-2021
43,CA- FRESNO,80.04,7,6,8,80.0,80.09,7 [6 - 8],80.04% [80.0% - 80.09%],1,0,2,02-16-2021
56,CA- LOS ANGELES,80.02,36,32,41,80.01,80.04,36 [32 - 41],80.02% [80.01% - 80.04%],6,3,11,02-16-2021
58,CA- MODESTO,80.17,21,19,24,80.06,80.35,21 [19 - 24],80.17% [80.06% - 80.35%],3,1,6,02-16-2021
62,CA- NAPA,80.17,7,6,8,80.0,80.34,7 [6 - 8],80.17% [80.0% - 80.34%],1,0,2,02-16-2021
65,CA- ALAMEDA CO.,80.06,9,8,11,80.03,80.09,9 [8 - 11],80.06% [80.03% - 80.09%],2,1,3,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,02-16-2021
73,CA- REDDING,80.28,20,18,22,80.09,80.37,20 [18 - 22],80.28% [80.09% - 80.37%],3,1,4,02-16-2021
77,CA- SACRAMENTO,80.08,23,21,28,80.04,80.17,23 [21 - 28],80.08% [80.04% - 80.17%],4,2,8,02-16-2021
78,CA- SALINAS,80.13,7,7,8,80.13,80.25,7 [7 - 8],80.13% [80.13% - 80.25%],1,1,2,02-16-2021
