region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,84.97,254,237,280,83.48,87.08,254 [237 - 280],84.97% [83.48% - 87.08%],420,294,598,03-03-2021,projected
2,AL- DOTHAN,81.05,12,11,15,80.9,82.64,12 [11 - 15],81.05% [80.9% - 82.64%],14,12,35,03-03-2021,projected
5,AL- HUNTSVILLE,85.48,51,47,58,83.72,87.5,51 [47 - 58],85.48% [83.72% - 87.5%],103,70,141,03-03-2021,projected
6,AL- MOBILE,85.15,84,80,92,83.85,87.14,84 [80 - 92],85.15% [83.85% - 87.14%],147,110,204,03-03-2021,projected
7,AL- MONTGOMERY,83.75,23,22,26,82.72,84.46,23 [22 - 26],83.75% [82.72% - 84.46%],58,42,69,03-03-2021,projected
9,AL- TUSCALOOSA,84.41,24,23,28,83.61,87.72,24 [23 - 28],84.41% [83.61% - 87.72%],44,36,77,03-03-2021,projected
11,AZ- MESA,87.02,66,63,71,85.45,89.34,66 [63 - 71],87.02% [85.45% - 89.34%],139,108,185,03-03-2021,projected
12,AZ- PHOENIX,84.5,160,152,173,83.43,86.05,160 [152 - 173],84.5% [83.43% - 86.05%],341,260,458,03-03-2021,projected
14,AZ- SUN CITY,82.59,8,7,9,81.98,83.46,8 [7 - 9],82.59% [81.98% - 83.46%],21,16,28,03-03-2021,projected
15,AZ- TUCSON,84.12,53,50,56,83.09,85.47,53 [50 - 56],84.12% [83.09% - 85.47%],104,78,138,03-03-2021,projected
16,AR- FORT SMITH,81.87,14,13,15,81.56,82.58,14 [13 - 15],81.87% [81.56% - 82.58%],24,20,33,03-03-2021,projected
18,AR- JONESBORO,81.66,8,6,10,80.33,82.88,8 [6 - 10],81.66% [80.33% - 82.88%],15,3,26,03-03-2021,projected
19,AR- LITTLE ROCK,83.52,131,122,161,82.11,88.14,131 [122 - 161],83.52% [82.11% - 88.14%],203,122,470,03-03-2021,projected
21,AR- SPRINGDALE,87.19,46,43,53,85.39,90.97,46 [43 - 53],87.19% [85.39% - 90.97%],76,57,116,03-03-2021,projected
22,AR- TEXARKANA,83.06,21,20,27,82.55,88.78,21 [20 - 27],83.06% [82.55% - 88.78%],30,25,86,03-03-2021,projected
23,CA- ORANGE CO.,81.5,48,46,52,81.15,81.93,48 [46 - 52],81.5% [81.15% - 81.93%],115,88,148,03-03-2021,projected
25,CA- BAKERSFIELD,82.16,34,32,36,81.58,82.74,34 [32 - 36],82.16% [81.58% - 82.74%],78,57,99,03-03-2021,projected
31,CA- CHICO,81.25,7,6,7,81.09,81.25,7 [6 - 7],81.25% [81.09% - 81.25%],8,7,8,03-03-2021,projected
33,CA- CONTRA COSTA CO.,83.25,35,33,37,82.55,84.49,35 [33 - 37],83.25% [82.55% - 84.49%],65,51,90,03-03-2021,projected
43,CA- FRESNO,83.99,42,40,45,83.02,84.99,42 [40 - 45],83.99% [83.02% - 84.99%],91,69,114,03-03-2021,projected
56,CA- LOS ANGELES,82.27,239,228,252,81.79,82.85,239 [228 - 252],82.27% [81.79% - 82.85%],562,443,706,03-03-2021,projected
58,CA- MODESTO,85.53,47,44,50,84.3,87.04,47 [44 - 50],85.53% [84.3% - 87.04%],95,74,121,03-03-2021,projected
62,CA- NAPA,82.75,7,7,7,82.75,83.26,7 [7 - 7],82.75% [82.75% - 83.26%],16,16,19,03-03-2021,projected
65,CA- ALAMEDA CO.,81.09,14,13,15,80.86,81.39,14 [13 - 15],81.09% [80.86% - 81.39%],37,29,47,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.76,1,0,2,80.66,80.95,1 [0 - 2],80.76% [80.66% - 80.95%],8,7,10,03-03-2021,projected
73,CA- REDDING,82.59,21,20,22,82.22,83.33,21 [20 - 22],82.59% [82.22% - 83.33%],28,24,36,03-03-2021,projected
77,CA- SACRAMENTO,83.14,67,63,72,82.28,84.12,67 [63 - 72],83.14% [82.28% - 84.12%],150,109,197,03-03-2021,projected
78,CA- SALINAS,82.14,7,7,7,81.51,82.65,7 [7 - 7],82.14% [81.51% - 82.65%],17,12,21,03-03-2021,projected
79,CA- SAN BERNARDINO,82.02,45,43,48,81.57,82.54,45 [43 - 48],82.02% [81.57% - 82.54%],117,91,147,03-03-2021,projected
80,CA- SAN DIEGO,83.09,98,93,104,82.4,83.91,98 [93 - 104],83.09% [82.4% - 83.91%],217,169,275,03-03-2021,projected
81,CA- SAN FRANCISCO,81.08,28,26,30,80.85,81.54,28 [26 - 30],81.08% [80.85% - 81.54%],55,43,78,03-03-2021,projected
82,CA- SAN JOSE,83.57,55,52,59,82.81,84.96,55 [52 - 59],83.57% [82.81% - 84.96%],108,85,150,03-03-2021,projected
83,CA- SAN LUIS OBISPO,83.51,7,7,7,82.63,84.39,7 [7 - 7],83.51% [82.63% - 84.39%],16,12,20,03-03-2021,projected
85,CA- SAN MATEO CO.,82.08,27,26,30,81.59,82.82,27 [26 - 30],82.08% [81.59% - 82.82%],56,43,76,03-03-2021,projected
86,CA- SANTA BARBARA,83.31,14,14,15,82.59,84.14,14 [14 - 15],83.31% [82.59% - 84.14%],32,25,40,03-03-2021,projected
87,CA- SANTA CRUZ,82.51,7,6,7,82.51,83.34,7 [6 - 7],82.51% [82.51% - 83.34%],9,9,12,03-03-2021,projected
89,CA- SANTA ROSA,82.1,21,20,22,81.61,82.79,21 [20 - 22],82.1% [81.61% - 82.79%],39,30,52,03-03-2021,projected
91,CA- STOCKTON,83.48,14,13,16,82.63,84.23,14 [13 - 16],83.48% [82.63% - 84.23%],37,28,45,03-03-2021,projected
96,CA- VENTURA,82.54,14,14,15,81.97,83.18,14 [14 - 15],82.54% [81.97% - 83.18%],40,31,50,03-03-2021,projected
101,CO- BOULDER,86.95,21,20,22,85.05,89.47,21 [20 - 22],86.95% [85.05% - 89.47%],33,24,45,03-03-2021,projected
102,CO- COLORADO SPRINGS,93.43,91,85,99,87.83,100.19,91 [85 - 99],93.43% [87.83% - 100.19%],139,81,209,03-03-2021,projected
103,CO- DENVER,90.86,336,316,378,87.28,98.34,336 [316 - 378],90.86% [87.28% - 98.34%],519,348,876,03-03-2021,projected
104,CO- FORT COLLINS,88.45,35,33,39,86.26,92.36,35 [33 - 39],88.45% [86.26% - 92.36%],54,40,79,03-03-2021,projected
