region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.98,71,64,87,81.05,84.88,71 [64 - 87],81.98% [81.05% - 84.88%],167,89,412,03-03-2021,projected
2,AL- DOTHAN,81.43,4,3,6,80.0,81.58,4 [3 - 6],81.43% [80.0% - 81.58%],19,0,21,03-03-2021,projected
5,AL- HUNTSVILLE,81.65,14,12,17,80.9,84.52,14 [12 - 17],81.65% [80.9% - 84.52%],31,17,85,03-03-2021,projected
6,AL- MOBILE,82.42,23,21,28,81.12,84.45,23 [21 - 28],82.42% [81.12% - 84.45%],69,32,127,03-03-2021,projected
7,AL- MONTGOMERY,80.78,0,0,1,80.06,82.01,0 [0 - 1],80.78% [80.06% - 82.01%],12,1,31,03-03-2021,projected
9,AL- TUSCALOOSA,82.51,12,11,14,81.5,84.01,12 [11 - 14],82.51% [81.5% - 84.01%],25,15,40,03-03-2021,projected
11,AZ- MESA,81.87,13,12,15,81.01,83.13,13 [12 - 15],81.87% [81.01% - 83.13%],37,20,62,03-03-2021,projected
12,AZ- PHOENIX,81.23,27,25,33,80.57,82.22,27 [25 - 33],81.23% [80.57% - 82.22%],93,43,168,03-03-2021,projected
14,AZ- SUN CITY,80.62,0,0,0,80.37,80.99,0 [0 - 0],80.62% [80.37% - 80.99%],5,3,8,03-03-2021,projected
15,AZ- TUCSON,81.15,14,12,15,80.83,82.06,14 [12 - 15],81.15% [80.83% - 82.06%],29,21,52,03-03-2021,projected
16,AR- FORT SMITH,80.0,0,0,0,80.0,80.94,0 [0 - 0],80.0% [80.0% - 80.94%],0,0,12,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,81.33,0 [0 - 2],80.0% [80.0% - 81.33%],0,0,12,03-03-2021,projected
19,AR- LITTLE ROCK,81.73,44,39,66,80.62,86.83,44 [39 - 66],81.73% [80.62% - 86.83%],100,36,394,03-03-2021,projected
21,AR- SPRINGDALE,83.41,14,13,19,81.8,88.89,14 [13 - 19],83.41% [81.8% - 88.89%],36,19,94,03-03-2021,projected
22,AR- TEXARKANA,81.33,0,0,4,80.0,85.51,0 [0 - 4],81.33% [80.0% - 85.51%],13,0,54,03-03-2021,projected
23,CA- ORANGE CO.,80.29,7,6,8,80.16,80.47,7 [6 - 8],80.29% [80.16% - 80.47%],22,12,36,03-03-2021,projected
25,CA- BAKERSFIELD,80.36,7,6,7,80.17,80.58,7 [6 - 7],80.36% [80.17% - 80.58%],13,6,21,03-03-2021,projected
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
33,CA- CONTRA COSTA CO.,80.95,7,7,8,80.55,81.7,7 [7 - 8],80.95% [80.55% - 81.7%],19,11,34,03-03-2021,projected
43,CA- FRESNO,80.7,7,6,7,80.35,81.36,7 [6 - 7],80.7% [80.35% - 81.36%],16,8,31,03-03-2021,projected
56,CA- LOS ANGELES,80.42,28,25,32,80.2,80.64,28 [25 - 32],80.42% [80.2% - 80.64%],103,50,158,03-03-2021,projected
58,CA- MODESTO,81.11,7,6,8,80.52,82.15,7 [6 - 8],81.11% [80.52% - 82.15%],19,9,37,03-03-2021,projected
62,CA- NAPA,80.0,0,0,1,80.0,82.58,0 [0 - 1],80.0% [80.0% - 82.58%],0,0,15,03-03-2021,projected
65,CA- ALAMEDA CO.,80.15,0,0,1,80.0,80.33,0 [0 - 1],80.15% [80.0% - 80.33%],5,0,11,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.19,0 [0 - 0],80.09% [80.0% - 80.19%],1,0,2,03-03-2021,projected
73,CA- REDDING,81.85,7,7,9,80.92,83.79,7 [7 - 9],81.85% [80.92% - 83.79%],20,10,41,03-03-2021,projected
77,CA- SACRAMENTO,80.69,11,10,14,80.25,81.36,11 [10 - 14],80.69% [80.25% - 81.36%],33,12,65,03-03-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.5,0 [0 - 0],80.0% [80.0% - 80.5%],0,0,4,03-03-2021,projected
79,CA- SAN BERNARDINO,80.28,7,6,7,80.12,80.48,7 [6 - 7],80.28% [80.12% - 80.48%],16,7,28,03-03-2021,projected
80,CA- SAN DIEGO,80.68,12,11,14,80.34,81.09,12 [11 - 14],80.68% [80.34% - 81.09%],48,24,77,03-03-2021,projected
81,CA- SAN FRANCISCO,80.28,1,0,2,80.08,80.51,1 [0 - 2],80.28% [80.08% - 80.51%],14,4,26,03-03-2021,projected
82,CA- SAN JOSE,81.09,9,8,11,80.63,81.82,9 [8 - 11],81.09% [80.63% - 81.82%],33,19,55,03-03-2021,projected
83,CA- SAN LUIS OBISPO,80.22,0,0,0,80.0,81.54,0 [0 - 0],80.22% [80.0% - 81.54%],1,0,7,03-03-2021,projected
85,CA- SAN MATEO CO.,80.7,7,6,8,80.41,81.22,7 [6 - 8],80.7% [80.41% - 81.22%],19,11,33,03-03-2021,projected
86,CA- SANTA BARBARA,81.04,1,0,2,80.1,81.14,1 [0 - 2],81.04% [80.1% - 81.14%],10,1,11,03-03-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
89,CA- SANTA ROSA,80.81,7,6,7,80.54,81.4,7 [6 - 7],80.81% [80.54% - 81.4%],15,10,26,03-03-2021,projected
91,CA- STOCKTON,80.75,5,4,6,80.28,81.13,5 [4 - 6],80.75% [80.28% - 81.13%],8,3,12,03-03-2021,projected
96,CA- VENTURA,80.38,0,0,1,80.0,80.64,0 [0 - 1],80.38% [80.0% - 80.64%],6,0,10,03-03-2021,projected
101,CO- BOULDER,83.79,7,7,8,81.89,86.53,7 [7 - 8],83.79% [81.89% - 86.53%],18,9,31,03-03-2021,projected
102,CO- COLORADO SPRINGS,87.73,38,34,47,83.19,97.39,38 [34 - 47],87.73% [83.19% - 97.39%],80,33,180,03-03-2021,projected
103,CO- DENVER,87.81,176,161,211,83.94,96.52,176 [161 - 211],87.81% [83.94% - 96.52%],373,188,789,03-03-2021,projected
104,CO- FORT COLLINS,86.73,21,19,24,82.82,91.89,21 [19 - 24],86.73% [82.82% - 91.89%],43,18,76,03-03-2021,projected
105,CO- GRAND JUNCTION,83.03,14,12,16,81.39,86.82,14 [12 - 16],83.03% [81.39% - 86.82%],24,11,54,03-03-2021,projected
106,CO- GREELEY,84.5,19,17,22,82.19,88.11,19 [17 - 22],84.5% [82.19% - 88.11%],35,17,63,03-03-2021,projected
107,CO- PUEBLO,81.0,7,7,8,80.88,83.38,7 [7 - 8],81.0% [80.88% - 83.38%],8,7,27,03-03-2021,projected
109,CT- BRIDGEPORT,84.25,30,27,34,82.01,87.02,30 [27 - 34],84.25% [82.01% - 87.02%],72,34,119,03-03-2021,projected
110,CT- HARTFORD,81.35,20,18,22,80.55,82.15,20 [18 - 22],81.35% [80.55% - 82.15%],44,18,70,03-03-2021,projected
111,CT- NEW HAVEN,83.53,56,51,63,81.71,85.92,56 [51 - 63],83.53% [81.71% - 85.92%],136,66,228,03-03-2021,projected
112,DE- WILMINGTON,84.03,30,27,34,82.04,87.3,30 [27 - 34],84.03% [82.04% - 87.3%],75,38,136,03-03-2021,projected
113,DC- WASHINGTON,84.65,102,92,122,82.11,88.73,102 [92 - 122],84.65% [82.11% - 88.73%],255,116,479,03-03-2021,projected
115,FL- BRADENTON,88.6,27,25,31,84.51,95.37,27 [25 - 31],88.6% [84.51% - 95.37%],61,32,109,03-03-2021,projected
116,FL- CLEARWATER,84.03,27,24,31,81.95,86.96,27 [24 - 31],84.03% [81.95% - 86.96%],66,32,114,03-03-2021,projected
118,FL- FORT LAUDERDALE,86.46,241,219,273,83.25,91.28,241 [219 - 273],86.46% [83.25% - 91.28%],562,283,981,03-03-2021,projected
119,FL- FORT MYERS,83.21,49,45,58,81.73,86.43,49 [45 - 58],83.21% [81.73% - 86.43%],123,66,246,03-03-2021,projected
120,FL- GAINESVILLE,80.76,10,9,13,80.6,82.66,10 [9 - 13],80.76% [80.6% - 82.66%],14,11,49,03-03-2021,projected
122,FL- HUDSON,83.35,14,12,16,81.92,85.59,14 [12 - 16],83.35% [81.92% - 85.59%],42,24,70,03-03-2021,projected
123,FL- JACKSONVILLE,80.43,7,6,10,80.22,81.67,7 [6 - 10],80.43% [80.22% - 81.67%],21,11,82,03-03-2021,projected
124,FL- LAKELAND,83.09,14,13,16,81.5,85.24,14 [13 - 16],83.09% [81.5% - 85.24%],33,16,56,03-03-2021,projected
127,FL- MIAMI,84.96,215,195,243,82.49,88.5,215 [195 - 243],84.96% [82.49% - 88.5%],535,269,916,03-03-2021,projected
129,FL- OCALA,83.51,19,17,23,81.46,86.21,19 [17 - 23],83.51% [81.46% - 86.21%],48,20,85,03-03-2021,projected
130,FL- ORLANDO,84.14,174,159,200,82.21,87.57,174 [159 - 200],84.14% [82.21% - 87.57%],429,229,784,03-03-2021,projected
131,FL- ORMOND BEACH,83.14,22,20,27,81.69,86.65,22 [20 - 27],83.14% [81.69% - 86.65%],52,28,110,03-03-2021,projected
133,FL- PANAMA CITY,84.82,14,13,17,82.71,90.54,14 [13 - 17],84.82% [82.71% - 90.54%],32,18,70,03-03-2021,projected
134,FL- PENSACOLA,83.96,36,33,44,82.04,88.26,36 [33 - 44],83.96% [82.04% - 88.26%],93,48,194,03-03-2021,projected
137,FL- SARASOTA,83.18,21,19,24,81.73,86.02,21 [19 - 24],83.18% [81.73% - 86.02%],46,25,87,03-03-2021,projected
139,FL- ST PETERSBURG,83.38,23,21,26,81.63,85.82,23 [21 - 26],83.38% [81.63% - 85.82%],54,26,93,03-03-2021,projected
140,FL- TALLAHASSEE,83.41,42,37,55,81.37,89.23,42 [37 - 55],83.41% [81.37% - 89.23%],92,37,249,03-03-2021,projected
141,FL- TAMPA,84.95,89,81,102,82.49,88.59,89 [81 - 102],84.95% [82.49% - 88.59%],211,106,366,03-03-2021,projected
142,GA- ALBANY,82.26,14,13,19,81.13,88.28,14 [13 - 19],82.26% [81.13% - 88.28%],24,12,88,03-03-2021,projected
144,GA- ATLANTA,89.07,482,447,575,85.29,99.15,482 [447 - 575],89.07% [85.29% - 99.15%],1086,634,2294,03-03-2021,projected
145,GA- AUGUSTA,81.02,4,3,7,80.29,82.32,4 [3 - 7],81.02% [80.29% - 82.32%],25,7,57,03-03-2021,projected
146,GA- COLUMBUS,85.24,35,32,42,82.22,92.07,35 [32 - 42],85.24% [82.22% - 92.07%],66,28,152,03-03-2021,projected
147,GA- MACON,82.64,25,23,33,81.61,87.25,25 [23 - 33],82.64% [81.61% - 87.25%],59,36,162,03-03-2021,projected
148,GA- ROME,90.38,24,22,28,83.69,95.71,24 [22 - 28],90.38% [83.69% - 95.71%],76,27,115,03-03-2021,projected
149,GA- SAVANNAH,84.96,44,38,55,82.14,90.54,44 [38 - 55],84.96% [82.14% - 90.54%],102,44,217,03-03-2021,projected
151,ID- BOISE,81.3,11,10,15,80.39,83.47,11 [10 - 15],81.3% [80.39% - 83.47%],27,8,72,03-03-2021,projected
152,ID- IDAHO FALLS,97.14,42,38,50,87.59,118.61,42 [38 - 50],97.14% [87.59% - 118.61%],79,35,178,03-03-2021,projected
154,IL- AURORA,121.18,113,102,131,96.13,171.27,113 [102 - 131],121.18% [96.13% - 171.27%],217,85,481,03-03-2021,projected
155,IL- BLUE ISLAND,81.03,10,9,12,80.59,82.09,10 [9 - 12],81.03% [80.59% - 82.09%],26,15,53,03-03-2021,projected
156,IL- CHICAGO,81.0,33,30,39,80.56,82.02,33 [30 - 39],81.0% [80.56% - 82.02%],86,48,173,03-03-2021,projected
158,IL- ELGIN,84.05,16,15,20,82.21,88.1,16 [15 - 20],84.05% [82.21% - 88.1%],44,24,88,03-03-2021,projected
161,IL- EVANSTON,81.57,14,13,17,80.87,83.15,14 [13 - 17],81.57% [80.87% - 83.15%],38,21,76,03-03-2021,projected
163,IL- HINSDALE,82.09,7,6,9,81.09,83.64,7 [6 - 9],82.09% [81.09% - 83.64%],23,12,40,03-03-2021,projected
164,IL- JOLIET,84.98,30,26,35,82.56,90.18,30 [26 - 35],84.98% [82.56% - 90.18%],66,34,135,03-03-2021,projected
166,IL- MELROSE PARK,81.84,22,20,26,81.0,83.62,22 [20 - 26],81.84% [81.0% - 83.62%],57,31,112,03-03-2021,projected
170,IL- PEORIA,80.81,7,6,9,80.48,82.31,7 [6 - 9],80.81% [80.48% - 82.31%],15,9,43,03-03-2021,projected
171,IL- ROCKFORD,82.09,14,12,19,81.31,85.75,14 [12 - 19],82.09% [81.31% - 85.75%],32,20,88,03-03-2021,projected
172,IL- SPRINGFIELD,80.55,7,6,10,80.08,82.67,7 [6 - 10],80.55% [80.08% - 82.67%],14,2,68,03-03-2021,projected
173,IL- URBANA,80.87,0,0,3,80.0,83.75,0 [0 - 3],80.87% [80.0% - 83.75%],9,0,39,03-03-2021,projected
175,IL- BLOOMINGTON,86.74,7,6,9,84.87,95.73,7 [6 - 9],86.74% [84.87% - 95.73%],18,13,42,03-03-2021,projected
179,IN- EVANSVILLE,80.0,0,0,1,80.0,80.49,0 [0 - 1],80.0% [80.0% - 80.49%],0,0,10,03-03-2021,projected
180,IN- FORT WAYNE,80.5,3,2,4,80.09,81.58,3 [2 - 4],80.5% [80.09% - 81.58%],11,2,35,03-03-2021,projected
181,IN- GARY,81.46,7,6,9,80.2,82.52,7 [6 - 9],81.46% [80.2% - 82.52%],22,3,38,03-03-2021,projected
183,IN- INDIANAPOLIS,80.9,15,13,22,80.28,82.15,15 [13 - 22],80.9% [80.28% - 82.15%],58,18,138,03-03-2021,projected
184,IN- LAFAYETTE,82.56,7,6,9,81.48,84.59,7 [6 - 9],82.56% [81.48% - 84.59%],19,11,34,03-03-2021,projected
185,IN- MUNCIE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
186,IN- MUNSTER,80.61,7,6,7,80.35,81.13,7 [6 - 7],80.61% [80.35% - 81.13%],7,4,13,03-03-2021,projected
187,IN- SOUTH BEND,84.12,24,21,29,81.7,87.33,24 [21 - 29],84.12% [81.7% - 87.33%],63,26,112,03-03-2021,projected
188,IN- TERRE HAUTE,82.04,4,3,6,80.0,85.01,4 [3 - 6],82.04% [80.0% - 85.01%],11,0,27,03-03-2021,projected
190,IA- CEDAR RAPIDS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
191,IA- DAVENPORT,80.45,3,2,4,80.0,80.72,3 [2 - 4],80.45% [80.0% - 80.72%],10,0,16,03-03-2021,projected
192,IA- DES MOINES,80.33,1,0,3,80.0,80.49,1 [0 - 3],80.33% [80.0% - 80.49%],11,0,16,03-03-2021,projected
193,IA- DUBUQUE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
194,IA- IOWA CITY,80.0,0,0,2,80.0,81.13,0 [0 - 2],80.0% [80.0% - 81.13%],0,0,22,03-03-2021,projected
195,IA- MASON CITY,80.0,0,0,1,80.0,81.23,0 [0 - 1],80.0% [80.0% - 81.23%],0,0,9,03-03-2021,projected
196,IA- SIOUX CITY,80.44,0,0,1,80.0,80.71,0 [0 - 1],80.44% [80.0% - 80.71%],5,0,8,03-03-2021,projected
197,IA- WATERLOO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
200,KS- TOPEKA,80.45,0,0,1,80.0,80.65,0 [0 - 1],80.45% [80.0% - 80.65%],7,0,10,03-03-2021,projected
201,KS- WICHITA,80.38,7,6,15,80.0,81.88,7 [6 - 15],80.38% [80.0% - 81.88%],19,0,93,03-03-2021,projected
203,KY- COVINGTON,83.72,0,0,6,80.0,86.27,0 [0 - 6],83.72% [80.0% - 86.27%],41,0,69,03-03-2021,projected
204,KY- LEXINGTON,86.03,140,127,181,82.67,96.14,140 [127 - 181],86.03% [82.67% - 96.14%],314,139,840,03-03-2021,projected
205,KY- LOUISVILLE,82.1,34,29,46,80.42,85.13,34 [29 - 46],82.1% [80.42% - 85.13%],101,20,247,03-03-2021,projected
207,KY- OWENSBORO,80.0,0,0,0,80.0,81.27,0 [0 - 0],80.0% [80.0% - 81.27%],0,0,6,03-03-2021,projected
208,KY- PADUCAH,83.76,22,19,28,81.85,89.86,22 [19 - 28],83.76% [81.85% - 89.86%],61,30,160,03-03-2021,projected
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,80.91,0 [0 - 0],80.0% [80.0% - 80.91%],0,0,9,03-03-2021,projected
210,LA- BATON ROUGE,81.73,14,12,17,80.52,82.74,14 [12 - 17],81.73% [80.52% - 82.74%],43,13,68,03-03-2021,projected
212,LA- HOUMA,82.85,9,7,10,81.43,84.85,9 [7 - 10],82.85% [81.43% - 84.85%],20,10,34,03-03-2021,projected
213,LA- LAFAYETTE,80.23,0,0,1,80.0,80.69,0 [0 - 1],80.23% [80.0% - 80.69%],5,0,15,03-03-2021,projected
214,LA- LAKE CHARLES,81.62,7,6,8,81.04,83.82,7 [6 - 8],81.62% [81.04% - 83.82%],14,9,33,03-03-2021,projected
216,LA- METAIRIE,82.57,7,6,9,81.29,84.25,7 [6 - 9],82.57% [81.29% - 84.25%],26,13,43,03-03-2021,projected
217,LA- MONROE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
218,LA- NEW ORLEANS,81.28,11,10,13,80.45,81.77,11 [10 - 13],81.28% [80.45% - 81.77%],31,11,43,03-03-2021,projected
219,LA- SHREVEPORT,80.37,0,0,2,80.0,80.8,0 [0 - 2],80.37% [80.0% - 80.8%],10,0,22,03-03-2021,projected
220,LA- SLIDELL,85.75,7,6,10,82.18,91.11,7 [6 - 10],85.75% [82.18% - 91.11%],29,11,56,03-03-2021,projected
221,ME- BANGOR,83.94,21,19,29,81.47,94.04,21 [19 - 29],83.94% [81.47% - 94.04%],43,16,153,03-03-2021,projected
222,ME- PORTLAND,80.8,7,6,9,80.23,81.83,7 [6 - 9],80.8% [80.23% - 81.83%],21,6,48,03-03-2021,projected
223,MD- BALTIMORE,82.03,56,52,66,81.08,83.85,56 [52 - 66],82.03% [81.08% - 83.85%],137,73,260,03-03-2021,projected
225,MD- SALISBURY,81.49,7,6,7,81.07,82.88,7 [6 - 7],81.49% [81.07% - 82.88%],14,10,27,03-03-2021,projected
226,MD- TAKOMA PARK,84.51,26,24,29,82.56,87.93,26 [24 - 29],84.51% [82.56% - 87.93%],58,33,102,03-03-2021,projected
227,MA- BOSTON,81.9,80,72,91,80.98,83.42,80 [72 - 91],81.9% [80.98% - 83.42%],209,108,376,03-03-2021,projected
230,MA- SPRINGFIELD,82.5,14,13,16,81.06,84.25,14 [13 - 16],82.5% [81.06% - 84.25%],40,17,68,03-03-2021,projected
231,MA- WORCESTER,81.71,10,9,11,80.85,82.98,10 [9 - 11],81.71% [80.85% - 82.98%],28,14,49,03-03-2021,projected
232,MI- ANN ARBOR,83.68,56,51,67,81.96,88.09,56 [51 - 67],83.68% [81.96% - 88.09%],120,64,264,03-03-2021,projected
233,MI- DEARBORN,83.04,24,22,30,81.52,86.87,24 [22 - 30],83.04% [81.52% - 86.87%],50,25,113,03-03-2021,projected
234,MI- DETROIT,85.43,129,118,155,82.85,92.08,129 [118 - 155],85.43% [82.85% - 92.08%],253,133,563,03-03-2021,projected
235,MI- FLINT,92.22,88,80,106,85.28,108.21,88 [80 - 106],92.22% [85.28% - 108.21%],162,70,374,03-03-2021,projected
236,MI- GRAND RAPIDS,83.16,31,28,36,81.3,85.67,31 [28 - 36],83.16% [81.3% - 85.67%],73,30,131,03-03-2021,projected
238,MI- KALAMAZOO,87.79,56,51,70,83.93,98.96,56 [51 - 70],87.79% [83.93% - 98.96%],115,58,280,03-03-2021,projected
239,MI- LANSING,82.28,14,13,17,81.37,84.89,14 [13 - 17],82.28% [81.37% - 84.89%],35,21,75,03-03-2021,projected
240,MI- MARQUETTE,82.05,7,6,11,80.0,94.14,7 [6 - 11],82.05% [80.0% - 94.14%],10,0,69,03-03-2021,projected
242,MI- MUSKEGON,80.37,0,0,1,80.37,82.61,0 [0 - 1],80.37% [80.37% - 82.61%],2,2,14,03-03-2021,projected
243,MI- PETOSKEY,100.52,29,26,32,90.98,111.5,29 [26 - 32],100.52% [90.98% - 111.5%],71,38,109,03-03-2021,projected
244,MI- PONTIAC,82.36,14,13,16,81.35,84.9,14 [13 - 16],82.36% [81.35% - 84.9%],28,16,58,03-03-2021,projected
245,MI- ROYAL OAK,82.2,28,26,33,81.21,84.69,28 [26 - 33],82.2% [81.21% - 84.69%],58,32,124,03-03-2021,projected
246,MI- SAGINAW,85.53,57,51,72,82.19,93.5,57 [51 - 72],85.53% [82.19% - 93.5%],116,46,283,03-03-2021,projected
248,MI- ST JOSEPH,82.32,7,6,7,80.99,83.97,7 [6 - 7],82.32% [80.99% - 83.97%],7,3,12,03-03-2021,projected
249,MI- TRAVERSE CITY,90.22,28,25,32,82.16,100.43,28 [25 - 32],90.22% [82.16% - 100.43%],52,11,104,03-03-2021,projected
