region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,130.87,2893,2709,3145,113.56,155.77,2893 [2709 - 3145],130.87% [113.56% - 155.77%],4296,2834,6399,05-18-2021,projected
2,AL- DOTHAN,88.13,76,72,83,85.5,91.52,76 [72 - 83],88.13% [85.5% - 91.52%],108,73,153,05-18-2021,projected
5,AL- HUNTSVILLE,87.87,104,96,114,85.16,92.61,104 [96 - 114],87.87% [85.16% - 92.61%],148,97,237,05-18-2021,projected
6,AL- MOBILE,83.99,74,69,79,82.42,85.5,74 [69 - 79],83.99% [82.42% - 85.5%],114,69,157,05-18-2021,projected
7,AL- MONTGOMERY,88.99,95,87,122,85.82,100.83,95 [87 - 122],88.99% [85.82% - 100.83%],139,90,322,05-18-2021,projected
9,AL- TUSCALOOSA,83.31,21,20,24,82.61,84.61,21 [20 - 24],83.31% [82.61% - 84.61%],33,26,46,05-18-2021,projected
11,AZ- MESA,89.9,119,112,134,87.32,96.77,119 [112 - 134],89.9% [87.32% - 96.77%],196,145,332,05-18-2021,projected
12,AZ- PHOENIX,85.65,261,246,295,84.18,89.58,261 [246 - 295],85.65% [84.18% - 89.58%],428,317,726,05-18-2021,projected
14,AZ- SUN CITY,84.07,21,20,23,82.96,86.91,21 [20 - 23],84.07% [82.96% - 86.91%],33,24,56,05-18-2021,projected
15,AZ- TUCSON,82.85,38,36,44,82.1,84.83,38 [36 - 44],82.85% [82.1% - 84.83%],72,53,122,05-18-2021,projected
16,AR- FORT SMITH,80.16,0,0,2,80.0,81.72,0 [0 - 2],80.16% [80.0% - 81.72%],2,0,22,05-18-2021,projected
18,AR- JONESBORO,82.43,14,14,14,82.43,82.43,14 [14 - 14],82.43% [82.43% - 82.43%],22,22,22,05-18-2021,projected
19,AR- LITTLE ROCK,83.97,144,136,160,83.03,85.58,144 [136 - 160],83.97% [83.03% - 85.58%],229,175,322,05-18-2021,projected
