region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.31,137,128,157,81.41,83.9,137 [128 - 157],82.31% [81.41% - 83.9%],195,119,329,03-03-2021,projected
2,AL- DOTHAN,80.83,12,10,13,80.0,80.98,12 [10 - 13],80.83% [80.0% - 80.98%],11,0,13,03-03-2021,projected
5,AL- HUNTSVILLE,82.23,31,29,34,81.28,83.62,31 [29 - 34],82.23% [81.28% - 83.62%],42,24,68,03-03-2021,projected
6,AL- MOBILE,82.52,55,52,60,81.79,83.68,55 [52 - 60],82.52% [81.79% - 83.68%],72,51,105,03-03-2021,projected
7,AL- MONTGOMERY,81.68,17,15,18,81.23,82.26,17 [15 - 18],81.68% [81.23% - 82.26%],26,19,35,03-03-2021,projected
9,AL- TUSCALOOSA,82.3,16,15,18,81.6,83.51,16 [15 - 18],82.3% [81.6% - 83.51%],23,16,35,03-03-2021,projected
11,AZ- MESA,82.88,36,34,39,82.02,83.99,36 [34 - 39],82.88% [82.02% - 83.99%],57,40,79,03-03-2021,projected
12,AZ- PHOENIX,81.83,90,84,97,81.33,82.61,90 [84 - 97],81.83% [81.33% - 82.61%],139,101,198,03-03-2021,projected
14,AZ- SUN CITY,80.99,7,6,7,80.74,81.36,7 [6 - 7],80.99% [80.74% - 81.36%],8,6,11,03-03-2021,projected
15,AZ- TUCSON,81.74,29,27,32,81.15,82.46,29 [27 - 32],81.74% [81.15% - 82.46%],44,29,62,03-03-2021,projected
16,AR- FORT SMITH,80.86,2,1,4,80.16,81.25,2 [1 - 4],80.86% [80.16% - 81.25%],11,2,16,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,81.88,0 [0 - 2],80.0% [80.0% - 81.88%],0,0,17,03-03-2021,projected
19,AR- LITTLE ROCK,81.8,77,70,99,80.88,84.31,77 [70 - 99],81.8% [80.88% - 84.31%],104,51,249,03-03-2021,projected
21,AR- SPRINGDALE,83.78,28,26,32,82.27,86.15,28 [26 - 32],83.78% [82.27% - 86.15%],40,24,65,03-03-2021,projected
22,AR- TEXARKANA,81.84,14,12,17,81.12,83.27,14 [12 - 17],81.84% [81.12% - 83.27%],18,11,32,03-03-2021,projected
23,CA- ORANGE CO.,80.55,25,23,27,80.38,80.76,25 [23 - 27],80.55% [80.38% - 80.76%],42,29,58,03-03-2021,projected
25,CA- BAKERSFIELD,80.8,16,14,18,80.47,81.11,16 [14 - 18],80.8% [80.47% - 81.11%],29,17,40,03-03-2021,projected
31,CA- CHICO,80.16,0,0,1,80.0,80.94,0 [0 - 1],80.16% [80.0% - 80.94%],1,0,6,03-03-2021,projected
33,CA- CONTRA COSTA CO.,81.45,17,16,20,80.95,82.05,17 [16 - 20],81.45% [80.95% - 82.05%],29,19,41,03-03-2021,projected
43,CA- FRESNO,81.66,23,21,25,81.01,82.1,23 [21 - 25],81.66% [81.01% - 82.1%],38,23,48,03-03-2021,projected
56,CA- LOS ANGELES,80.85,120,112,128,80.57,81.12,120 [112 - 128],80.85% [80.57% - 81.12%],211,142,278,03-03-2021,projected
58,CA- MODESTO,82.21,22,20,25,81.45,83.2,22 [20 - 25],82.21% [81.45% - 83.2%],38,25,55,03-03-2021,projected
62,CA- NAPA,81.89,5,4,6,80.0,81.89,5 [4 - 6],81.89% [80.0% - 81.89%],11,0,11,03-03-2021,projected
65,CA- ALAMEDA CO.,80.41,8,7,9,80.24,80.5,8 [7 - 9],80.41% [80.24% - 80.5%],14,8,17,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.28,0,0,0,80.19,80.28,0 [0 - 0],80.28% [80.19% - 80.28%],3,2,3,03-03-2021,projected
73,CA- REDDING,81.76,9,8,11,81.02,82.03,9 [8 - 11],81.76% [81.02% - 82.03%],19,11,22,03-03-2021,projected
77,CA- SACRAMENTO,81.25,39,35,42,80.88,81.71,39 [35 - 42],81.25% [80.88% - 81.71%],60,42,82,03-03-2021,projected
78,CA- SALINAS,80.76,7,6,7,80.63,81.01,7 [6 - 7],80.76% [80.63% - 81.01%],6,5,8,03-03-2021,projected
79,CA- SAN BERNARDINO,80.73,22,21,24,80.47,80.93,22 [21 - 24],80.73% [80.47% - 80.93%],42,27,54,03-03-2021,projected
80,CA- SAN DIEGO,81.22,52,49,56,80.81,81.64,52 [49 - 56],81.22% [80.81% - 81.64%],86,57,115,03-03-2021,projected
81,CA- SAN FRANCISCO,80.51,15,13,17,80.28,80.67,15 [13 - 17],80.51% [80.28% - 80.67%],26,14,34,03-03-2021,projected
82,CA- SAN JOSE,81.55,31,29,34,81.09,82.21,31 [29 - 34],81.55% [81.09% - 82.21%],47,33,67,03-03-2021,projected
83,CA- SAN LUIS OBISPO,81.32,7,6,7,81.32,81.75,7 [6 - 7],81.32% [81.32% - 81.75%],6,6,8,03-03-2021,projected
85,CA- SAN MATEO CO.,80.93,20,19,21,80.63,81.37,20 [19 - 21],80.93% [80.63% - 81.37%],25,17,37,03-03-2021,projected
86,CA- SANTA BARBARA,81.24,10,9,11,80.93,81.76,10 [9 - 11],81.24% [80.93% - 81.76%],12,9,17,03-03-2021,projected
87,CA- SANTA CRUZ,81.39,0,0,1,80.28,81.67,0 [0 - 1],81.39% [80.28% - 81.67%],5,1,6,03-03-2021,projected
89,CA- SANTA ROSA,80.97,10,9,12,80.7,81.4,10 [9 - 12],80.97% [80.7% - 81.4%],18,13,26,03-03-2021,projected
91,CA- STOCKTON,81.41,7,7,8,80.85,81.79,7 [7 - 8],81.41% [80.85% - 81.79%],15,9,19,03-03-2021,projected
96,CA- VENTURA,80.89,9,8,10,80.57,81.14,9 [8 - 10],80.89% [80.57% - 81.14%],14,9,18,03-03-2021,projected
101,CO- BOULDER,83.37,14,13,15,82.32,85.05,14 [13 - 15],83.37% [82.32% - 85.05%],16,11,24,03-03-2021,projected
102,CO- COLORADO SPRINGS,86.86,52,47,60,83.77,91.01,52 [47 - 60],86.86% [83.77% - 91.01%],71,39,114,03-03-2021,projected
103,CO- DENVER,85.99,236,221,263,83.89,89.57,236 [221 - 263],85.99% [83.89% - 89.57%],286,186,457,03-03-2021,projected
104,CO- FORT COLLINS,85.01,28,26,30,82.82,86.73,28 [26 - 30],85.01% [82.82% - 86.73%],32,18,43,03-03-2021,projected
105,CO- GRAND JUNCTION,82.53,14,13,17,81.77,84.8,14 [13 - 17],82.53% [81.77% - 84.8%],20,14,38,03-03-2021,projected
106,CO- GREELEY,83.73,21,20,23,82.45,85.28,21 [20 - 23],83.73% [82.45% - 85.28%],29,19,41,03-03-2021,projected
107,CO- PUEBLO,81.25,7,6,8,80.13,81.25,7 [6 - 8],81.25% [80.13% - 81.25%],10,1,10,03-03-2021,projected
