date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-29-2021,82.4,,,,,,,,429,,,actual
06-05-2021,82.2,,,,,,,,393,,,actual
06-12-2021,81.87,,,,,,,,334,,,actual
06-19-2021,81.62,207,190,288,80.97,83.61,207 [190 - 288],81.62% [80.97% - 83.61%],290,174,647,projected
06-26-2021,82.01,272,243,454,80.93,88.22,272 [243 - 454],82.01% [80.93% - 88.22%],359,166,1471,projected
07-03-2021,83.02,416,365,664,80.85,94.35,416 [365 - 664],83.02% [80.85% - 94.35%],541,153,2569,projected
07-10-2021,84.4,591,513,852,81.03,97.49,591 [513 - 852],84.4% [81.03% - 97.49%],788,185,3131,projected
07-17-2021,85.9,775,673,1073,81.27,100.34,775 [673 - 1073],85.9% [81.27% - 100.34%],1056,228,3640,projected
07-24-2021,87.2,935,818,1278,81.54,104.62,935 [818 - 1278],87.2% [81.54% - 104.62%],1289,276,4407,projected
07-31-2021,88.22,1049,919,1422,81.66,107.85,1049 [919 - 1422],88.22% [81.66% - 107.85%],1472,298,4984,projected
