region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.13,98,90,105,81.03,82.95,98 [90 - 105],82.13% [81.03% - 82.95%],180,87,249,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,1,80.0,80.38,0 [0 - 1],80.0% [80.0% - 80.38%],0,0,5,06-08-2021,projected
5,AL- HUNTSVILLE,82.61,31,28,35,81.49,84.73,31 [28 - 35],82.61% [81.49% - 84.73%],49,28,89,06-08-2021,projected
6,AL- MOBILE,83.61,56,51,58,81.61,84.31,56 [51 - 58],83.61% [81.61% - 84.31%],103,46,123,06-08-2021,projected
7,AL- MONTGOMERY,81.68,14,14,17,81.29,83.23,14 [14 - 17],81.68% [81.29% - 83.23%],26,20,50,06-08-2021,projected
9,AL- TUSCALOOSA,81.3,7,6,7,80.0,81.3,7 [6 - 7],81.3% [80.0% - 81.3%],13,0,13,06-08-2021,projected
11,AZ- MESA,89.14,84,80,93,86.82,94.85,84 [80 - 93],89.14% [86.82% - 94.85%],181,135,294,06-08-2021,projected
12,AZ- PHOENIX,85.04,187,176,207,83.71,88.53,187 [176 - 207],85.04% [83.71% - 88.53%],382,281,646,06-08-2021,projected
14,AZ- SUN CITY,83.58,14,13,15,82.72,85.93,14 [13 - 15],83.58% [82.72% - 85.93%],29,22,48,06-08-2021,projected
15,AZ- TUCSON,85.78,66,62,78,83.8,92.76,66 [62 - 78],85.78% [83.8% - 92.76%],146,96,322,06-08-2021,projected
16,AR- FORT SMITH,86.4,55,46,66,82.73,94.05,55 [46 - 66],86.4% [82.73% - 94.05%],82,35,180,06-08-2021,projected
18,AR- JONESBORO,83.87,14,12,15,80.0,84.76,14 [12 - 15],83.87% [80.0% - 84.76%],35,0,43,06-08-2021,projected
19,AR- LITTLE ROCK,87.64,251,234,290,84.85,93.37,251 [234 - 290],87.64% [84.85% - 93.37%],441,280,772,06-08-2021,projected
21,AR- SPRINGDALE,86.62,35,33,48,83.31,89.93,35 [33 - 48],86.62% [83.31% - 89.93%],70,35,105,06-08-2021,projected
22,AR- TEXARKANA,83.57,20,18,25,82.45,88.88,20 [18 - 25],83.57% [82.45% - 88.88%],35,24,87,06-08-2021,projected
23,CA- ORANGE CO.,81.06,35,32,40,80.3,81.76,35 [32 - 40],81.06% [80.3% - 81.76%],81,23,135,06-08-2021,projected
25,CA- BAKERSFIELD,80.66,7,6,9,80.0,81.3,7 [6 - 9],80.66% [80.0% - 81.3%],24,0,47,06-08-2021,projected
31,CA- CHICO,83.75,14,14,17,83.28,88.12,14 [14 - 17],83.75% [83.28% - 88.12%],24,21,52,06-08-2021,projected
