region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,95.1,2839,2627,3258,87.83,107.64,2839 [2627 - 3258],95.1% [87.83% - 107.64%],1275,661,2334,05-18-2021,projected
2,AL- DOTHAN,84.44,129,120,147,82.26,88.43,129 [120 - 147],84.44% [82.26% - 88.43%],59,30,112,05-18-2021,projected
5,AL- HUNTSVILLE,83.46,147,134,172,81.54,87.45,147 [134 - 172],83.46% [81.54% - 87.45%],65,29,140,05-18-2021,projected
6,AL- MOBILE,81.02,65,60,78,80.63,82.24,65 [60 - 78],81.02% [80.63% - 82.24%],29,18,64,05-18-2021,projected
7,AL- MONTGOMERY,85.05,174,157,243,81.88,97.72,174 [157 - 243],85.05% [81.88% - 97.72%],78,29,274,05-18-2021,projected
9,AL- TUSCALOOSA,81.3,27,24,31,80.5,82.2,27 [24 - 31],81.3% [80.5% - 82.2%],13,5,22,05-18-2021,projected
11,AZ- MESA,82.37,105,97,122,81.31,84.85,105 [97 - 122],82.37% [81.31% - 84.85%],47,26,96,05-18-2021,projected
12,AZ- PHOENIX,81.37,239,220,281,80.75,82.94,239 [220 - 281],81.37% [80.75% - 82.94%],104,57,223,05-18-2021,projected
14,AZ- SUN CITY,80.99,19,17,22,80.49,81.98,19 [17 - 22],80.99% [80.49% - 81.98%],8,4,16,05-18-2021,projected
15,AZ- TUCSON,80.59,35,32,42,80.36,81.47,35 [32 - 42],80.59% [80.36% - 81.47%],15,9,37,05-18-2021,projected
16,AR- FORT SMITH,80.0,0,0,4,80.0,80.47,0 [0 - 4],80.0% [80.0% - 80.47%],0,0,6,05-18-2021,projected
18,AR- JONESBORO,80.66,14,12,14,80.0,80.66,14 [12 - 14],80.66% [80.0% - 80.66%],6,0,6,05-18-2021,projected
19,AR- LITTLE ROCK,81.35,174,159,209,80.62,83.15,174 [159 - 209],81.35% [80.62% - 83.15%],78,36,182,05-18-2021,projected
21,AR- SPRINGDALE,82.27,56,54,66,81.7,84.45,56 [54 - 66],82.27% [81.7% - 84.45%],24,18,47,05-18-2021,projected
22,AR- TEXARKANA,81.73,42,39,54,80.92,83.67,42 [39 - 54],81.73% [80.92% - 83.67%],17,9,36,05-18-2021,projected
23,CA- ORANGE CO.,80.05,2,1,5,80.0,80.12,2 [1 - 5],80.05% [80.0% - 80.12%],4,0,9,05-18-2021,projected
25,CA- BAKERSFIELD,80.36,28,25,36,80.08,80.91,28 [25 - 36],80.36% [80.08% - 80.91%],13,3,33,05-18-2021,projected
31,CA- CHICO,80.78,7,7,8,80.47,81.09,7 [7 - 8],80.78% [80.47% - 81.09%],5,3,7,05-18-2021,projected
33,CA- CONTRA COSTA CO.,80.4,21,19,23,80.25,80.8,21 [19 - 23],80.4% [80.25% - 80.8%],8,5,16,05-18-2021,projected
43,CA- FRESNO,80.22,10,8,12,80.0,80.44,10 [8 - 12],80.22% [80.0% - 80.44%],5,0,10,05-18-2021,projected
56,CA- LOS ANGELES,80.03,9,7,13,80.0,80.07,9 [7 - 13],80.03% [80.0% - 80.07%],7,0,18,05-18-2021,projected
58,CA- MODESTO,80.23,5,4,8,80.0,80.64,5 [4 - 8],80.23% [80.0% - 80.64%],4,0,11,05-18-2021,projected
