date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-29-2021,82.4,,,,,,,,429,,,actual
06-05-2021,82.2,,,,,,,,393,,,actual
06-12-2021,81.87,,,,,,,,334,,,actual
06-19-2021,81.21,153,139,186,80.77,82.56,153 [139 - 186],81.21% [80.77% - 82.56%],216,137,458,projected
06-26-2021,81.06,133,120,174,80.56,82.46,133 [120 - 174],81.06% [80.56% - 82.46%],189,101,441,projected
07-03-2021,81.04,141,124,195,80.34,83.16,141 [124 - 195],81.04% [80.34% - 83.16%],186,61,566,projected
07-10-2021,81.02,119,105,182,80.31,83.29,119 [105 - 182],81.02% [80.31% - 83.29%],182,55,589,projected
07-17-2021,80.98,134,118,201,80.28,84.06,134 [118 - 201],80.98% [80.28% - 84.06%],176,50,726,projected
07-24-2021,81.07,147,131,215,80.33,84.35,147 [131 - 215],81.07% [80.33% - 84.35%],191,59,779,projected
07-31-2021,81.1,150,134,224,80.33,84.46,150 [134 - 224],81.1% [80.33% - 84.46%],196,59,799,projected
