region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,143.88,3200,2982,3577,116.28,185.41,3200 [2982 - 3577],143.88% [116.28% - 185.41%],5395,3064,8902,05-18-2021,projected
2,AL- DOTHAN,92.05,105,96,120,87.68,101.31,105 [96 - 120],92.05% [87.68% - 101.31%],160,102,283,05-18-2021,projected
5,AL- HUNTSVILLE,92.34,145,135,163,87.71,99.57,145 [135 - 163],92.34% [87.71% - 99.57%],232,145,368,05-18-2021,projected
6,AL- MOBILE,84.87,82,77,92,83.05,87.46,82 [77 - 92],84.87% [83.05% - 87.46%],139,87,213,05-18-2021,projected
7,AL- MONTGOMERY,94.04,142,128,191,87.12,119.0,142 [128 - 191],94.04% [87.12% - 119.0%],217,110,603,05-18-2021,projected
9,AL- TUSCALOOSA,84.91,28,27,31,83.61,87.01,28 [27 - 31],84.91% [83.61% - 87.01%],49,36,70,05-18-2021,projected
11,AZ- MESA,91.31,133,126,148,87.83,99.8,133 [126 - 148],91.31% [87.83% - 99.8%],224,155,392,05-18-2021,projected
12,AZ- PHOENIX,86.72,302,285,339,84.4,92.01,302 [285 - 339],86.72% [84.4% - 92.01%],509,333,910,05-18-2021,projected
14,AZ- SUN CITY,84.69,21,20,24,83.21,88.27,21 [20 - 24],84.69% [83.21% - 88.27%],38,26,67,05-18-2021,projected
15,AZ- TUCSON,83.41,49,46,56,82.3,86.02,49 [46 - 56],83.41% [82.3% - 86.02%],86,58,152,05-18-2021,projected
16,AR- FORT SMITH,84.76,45,38,70,80.16,96.16,45 [38 - 70],84.76% [80.16% - 96.16%],61,2,207,05-18-2021,projected
18,AR- JONESBORO,83.98,24,21,30,82.65,89.4,24 [21 - 30],83.98% [82.65% - 89.4%],36,24,85,05-18-2021,projected
19,AR- LITTLE ROCK,88.21,319,286,388,84.04,96.87,319 [286 - 388],88.21% [84.04% - 96.87%],474,233,974,05-18-2021,projected
21,AR- SPRINGDALE,100.72,145,132,192,90.69,128.63,145 [132 - 192],100.72% [90.69% - 128.63%],219,113,514,05-18-2021,projected
22,AR- TEXARKANA,89.29,66,58,95,84.59,107.55,66 [58 - 95],89.29% [84.59% - 107.55%],91,45,270,05-18-2021,projected
23,CA- ORANGE CO.,80.44,14,12,16,80.2,80.84,14 [12 - 16],80.44% [80.2% - 80.84%],34,15,64,05-18-2021,projected
25,CA- BAKERSFIELD,82.21,42,37,50,80.75,83.6,42 [37 - 50],82.21% [80.75% - 83.6%],80,27,130,05-18-2021,projected
31,CA- CHICO,85.0,18,16,22,82.19,91.56,18 [16 - 22],85.0% [82.19% - 91.56%],32,14,74,05-18-2021,projected
