region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.62,53,47,64,80.83,83.77,53 [47 - 64],81.62% [80.83% - 83.77%],137,70,318,03-09-2021
2,AL- DOTHAN,80.15,0,0,1,80.0,81.43,0 [0 - 1],80.15% [80.0% - 81.43%],2,0,19,03-09-2021
5,AL- HUNTSVILLE,81.49,9,8,12,80.8,83.46,9 [8 - 12],81.49% [80.8% - 83.46%],28,15,65,03-09-2021
6,AL- MOBILE,81.93,16,14,20,80.98,83.57,16 [14 - 20],81.93% [80.98% - 83.57%],55,28,102,03-09-2021
7,AL- MONTGOMERY,80.52,0,0,1,80.0,81.62,0 [0 - 1],80.52% [80.0% - 81.62%],8,0,25,03-09-2021
9,AL- TUSCALOOSA,82.51,9,7,10,80.2,83.31,9 [7 - 10],82.51% [80.2% - 83.31%],25,2,33,03-09-2021
11,AZ- MESA,81.67,7,7,9,80.86,82.58,7 [7 - 9],81.67% [80.86% - 82.58%],33,17,51,03-09-2021
12,AZ- PHOENIX,80.98,21,19,25,80.51,81.81,21 [19 - 25],80.98% [80.51% - 81.81%],74,39,137,03-09-2021
14,AZ- SUN CITY,80.49,0,0,0,80.25,80.86,0 [0 - 0],80.49% [80.25% - 80.86%],4,2,7,03-09-2021
15,AZ- TUCSON,81.07,14,12,14,80.59,81.78,14 [12 - 14],81.07% [80.59% - 81.78%],27,15,45,03-09-2021
16,AR- FORT SMITH,80.0,0,0,0,80.0,80.31,0 [0 - 0],80.0% [80.0% - 80.31%],0,0,4,03-09-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,81.22,0 [0 - 1],80.0% [80.0% - 81.22%],0,0,11,03-09-2021
19,AR- LITTLE ROCK,81.32,27,24,38,80.52,84.68,27 [24 - 38],81.32% [80.52% - 84.68%],76,30,270,03-09-2021
21,AR- SPRINGDALE,82.65,14,13,17,81.42,87.28,14 [13 - 17],82.65% [81.42% - 87.28%],28,15,77,03-09-2021
22,AR- TEXARKANA,80.2,0,0,2,80.0,83.78,0 [0 - 2],80.2% [80.0% - 83.78%],2,0,37,03-09-2021
23,CA- ORANGE CO.,80.26,7,6,8,80.14,80.41,7 [6 - 8],80.26% [80.14% - 80.41%],20,11,31,03-09-2021
