region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.28,71,64,87,80.65,83.17,71 [64 - 87],81.28% [80.65% - 83.17%],108,55,268,03-03-2021,projected
2,AL- DOTHAN,80.9,4,3,6,80.0,81.05,4 [3 - 6],80.9% [80.0% - 81.05%],12,0,14,03-03-2021,projected
5,AL- HUNTSVILLE,81.06,14,12,17,80.53,83.14,14 [12 - 17],81.06% [80.53% - 83.14%],20,10,59,03-03-2021,projected
6,AL- MOBILE,81.54,23,21,28,80.7,83.01,23 [21 - 28],81.54% [80.7% - 83.01%],44,20,86,03-03-2021,projected
7,AL- MONTGOMERY,80.39,0,0,1,80.0,81.16,0 [0 - 1],80.39% [80.0% - 81.16%],6,0,18,03-03-2021,projected
9,AL- TUSCALOOSA,81.7,12,11,14,80.8,82.51,12 [11 - 14],81.7% [80.8% - 82.51%],17,8,25,03-03-2021,projected
11,AZ- MESA,81.16,13,12,15,80.56,81.97,13 [12 - 15],81.16% [80.56% - 81.97%],23,11,39,03-03-2021,projected
12,AZ- PHOENIX,80.73,27,25,33,80.34,81.44,27 [25 - 33],80.73% [80.34% - 81.44%],55,26,109,03-03-2021,projected
14,AZ- SUN CITY,80.37,0,0,0,80.12,80.62,0 [0 - 0],80.37% [80.12% - 80.62%],3,1,5,03-03-2021,projected
15,AZ- TUCSON,80.67,14,12,15,80.55,81.31,14 [12 - 15],80.67% [80.55% - 81.31%],17,14,33,03-03-2021,projected
16,AR- FORT SMITH,80.0,0,0,0,80.0,80.47,0 [0 - 0],80.0% [80.0% - 80.47%],0,0,6,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,80.88,0 [0 - 2],80.0% [80.0% - 80.88%],0,0,8,03-03-2021,projected
