region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.66,78,70,103,80.66,84.74,78 [70 - 103],81.66% [80.66% - 84.74%],140,56,400,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,6,80.0,82.18,0 [0 - 6],80.0% [80.0% - 82.18%],0,0,29,06-08-2021,projected
5,AL- HUNTSVILLE,84.31,44,39,81,81.28,100.05,44 [39 - 81],84.31% [81.28% - 100.05%],81,24,377,06-08-2021,projected
6,AL- MOBILE,82.21,32,30,42,81.23,85.08,32 [30 - 42],82.21% [81.23% - 85.08%],63,35,145,06-08-2021,projected
7,AL- MONTGOMERY,81.55,14,14,19,81.55,84.72,14 [14 - 19],81.55% [81.55% - 84.72%],24,24,73,06-08-2021,projected
9,AL- TUSCALOOSA,80.0,0,0,1,80.0,81.2,0 [0 - 1],80.0% [80.0% - 81.2%],0,0,12,06-08-2021,projected
11,AZ- MESA,85.86,53,48,62,83.08,91.72,53 [48 - 62],85.86% [83.08% - 91.72%],116,61,232,06-08-2021,projected
12,AZ- PHOENIX,83.38,118,108,141,81.72,87.04,118 [108 - 141],83.38% [81.72% - 87.04%],256,130,533,06-08-2021,projected
14,AZ- SUN CITY,82.22,7,6,9,81.23,84.57,7 [6 - 9],82.22% [81.23% - 84.57%],18,10,37,06-08-2021,projected
15,AZ- TUCSON,83.72,42,38,53,81.78,88.76,42 [38 - 53],83.72% [81.78% - 88.76%],94,45,221,06-08-2021,projected
16,AR- FORT SMITH,86.79,50,45,59,83.12,94.75,50 [45 - 59],86.79% [83.12% - 94.75%],87,40,189,06-08-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,83.54,0 [0 - 2],80.0% [80.0% - 83.54%],0,0,32,06-08-2021,projected
19,AR- LITTLE ROCK,90.1,339,304,396,84.33,100.96,339 [304 - 396],90.1% [84.33% - 100.96%],583,250,1210,06-08-2021,projected
21,AR- SPRINGDALE,83.12,21,18,26,80.76,86.34,21 [18 - 26],83.12% [80.76% - 86.34%],33,8,67,06-08-2021,projected
22,AR- TEXARKANA,85.1,29,25,36,81.84,93.27,29 [25 - 36],85.1% [81.84% - 93.27%],50,18,130,06-08-2021,projected
23,CA- ORANGE CO.,80.55,17,14,25,80.0,81.69,17 [14 - 25],80.55% [80.0% - 81.69%],42,0,129,06-08-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,1,80.0,80.53,0 [0 - 1],80.0% [80.0% - 80.53%],0,0,19,06-08-2021,projected
31,CA- CHICO,82.66,0,0,2,80.0,83.12,0 [0 - 2],82.66% [80.0% - 83.12%],17,0,20,06-08-2021,projected
33,CA- CONTRA COSTA CO.,81.45,14,12,15,80.35,82.35,14 [12 - 15],81.45% [80.35% - 82.35%],29,7,47,06-08-2021,projected
43,CA- FRESNO,80.0,0,0,2,80.0,80.92,0 [0 - 2],80.0% [80.0% - 80.92%],0,0,21,06-08-2021,projected
56,CA- LOS ANGELES,80.12,14,12,18,80.0,80.5,14 [12 - 18],80.12% [80.0% - 80.5%],29,0,125,06-08-2021,projected
