region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.66,76,69,95,80.73,82.98,76 [69 - 95],81.66% [80.73% - 82.98%],140,62,252,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,4,80.0,80.45,0 [0 - 4],80.0% [80.0% - 80.45%],0,0,6,06-08-2021,projected
5,AL- HUNTSVILLE,83.62,42,38,62,81.28,91.81,42 [38 - 62],83.62% [81.28% - 91.81%],68,24,222,06-08-2021,projected
6,AL- MOBILE,83.05,28,27,37,81.23,84.38,28 [27 - 37],83.05% [81.23% - 84.38%],87,35,125,06-08-2021,projected
7,AL- MONTGOMERY,81.55,14,14,18,81.55,83.75,14 [14 - 18],81.55% [81.55% - 83.75%],24,24,58,06-08-2021,projected
9,AL- TUSCALOOSA,80.0,0,0,1,80.0,81.2,0 [0 - 1],80.0% [80.0% - 81.2%],0,0,12,06-08-2021,projected
11,AZ- MESA,86.62,59,55,69,83.89,92.37,59 [55 - 69],86.62% [83.89% - 92.37%],131,77,245,06-08-2021,projected
12,AZ- PHOENIX,83.71,131,121,154,82.1,87.23,131 [121 - 154],83.71% [82.1% - 87.23%],281,159,548,06-08-2021,projected
14,AZ- SUN CITY,82.59,7,7,9,81.48,84.81,7 [7 - 9],82.59% [81.48% - 84.81%],21,12,39,06-08-2021,projected
15,AZ- TUCSON,83.96,50,46,60,82.18,89.31,50 [46 - 60],83.96% [82.18% - 89.31%],100,55,235,06-08-2021,projected
16,AR- FORT SMITH,86.64,49,44,54,82.5,91.01,49 [44 - 54],86.64% [82.5% - 91.01%],85,32,141,06-08-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,83.54,0 [0 - 2],80.0% [80.0% - 83.54%],0,0,32,06-08-2021,projected
19,AR- LITTLE ROCK,88.28,286,264,336,84.21,97.22,286 [264 - 336],88.28% [84.21% - 97.22%],478,243,994,06-08-2021,projected
21,AR- SPRINGDALE,83.78,21,18,23,82.37,86.24,21 [18 - 23],83.78% [82.37% - 86.24%],40,25,66,06-08-2021,projected
22,AR- TEXARKANA,84.39,26,23,32,81.33,91.94,26 [23 - 32],84.39% [81.33% - 91.94%],43,13,117,06-08-2021,projected
23,CA- ORANGE CO.,80.64,21,18,28,80.03,81.69,21 [18 - 28],80.64% [80.03% - 81.69%],49,2,129,06-08-2021,projected
25,CA- BAKERSFIELD,80.28,0,0,1,80.0,80.69,0 [0 - 1],80.28% [80.0% - 80.69%],10,0,25,06-08-2021,projected
31,CA- CHICO,83.12,12,10,14,81.41,83.12,12 [10 - 14],83.12% [81.41% - 83.12%],20,9,20,06-08-2021,projected
33,CA- CONTRA COSTA CO.,81.55,14,12,15,81.1,83.0,14 [12 - 15],81.55% [81.1% - 83.0%],31,22,60,06-08-2021,projected
43,CA- FRESNO,80.04,0,0,2,80.0,80.92,0 [0 - 2],80.04% [80.0% - 80.92%],1,0,21,06-08-2021,projected
56,CA- LOS ANGELES,80.2,14,12,22,80.01,80.69,14 [12 - 22],80.2% [80.01% - 80.69%],50,2,170,06-08-2021,projected
58,CA- MODESTO,80.06,0,0,0,80.0,81.05,0 [0 - 0],80.06% [80.0% - 81.05%],1,0,18,06-08-2021,projected
62,CA- NAPA,82.23,0,0,2,80.0,83.61,0 [0 - 2],82.23% [80.0% - 83.61%],13,0,21,06-08-2021,projected
65,CA- ALAMEDA CO.,80.65,14,12,15,80.12,81.48,14 [12 - 15],80.65% [80.12% - 81.48%],22,4,50,06-08-2021,projected
