region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.77,153,139,199,81.16,87.41,153 [139 - 199],82.77% [81.16% - 87.41%],234,98,626,06-08-2021,projected
2,AL- DOTHAN,80.83,7,6,16,80.0,87.53,7 [6 - 16],80.83% [80.0% - 87.53%],11,0,100,06-08-2021,projected
5,AL- HUNTSVILLE,85.64,70,65,144,82.98,115.59,70 [65 - 144],85.64% [82.98% - 115.59%],106,56,669,06-08-2021,projected
6,AL- MOBILE,83.85,72,66,88,81.75,88.65,72 [66 - 88],83.85% [81.75% - 88.65%],110,50,247,06-08-2021,projected
7,AL- MONTGOMERY,82.46,28,26,37,81.29,87.7,28 [26 - 37],82.46% [81.29% - 87.7%],38,20,119,06-08-2021,projected
9,AL- TUSCALOOSA,81.0,7,6,8,80.0,81.0,7 [6 - 8],81.0% [80.0% - 81.0%],10,0,10,06-08-2021,projected
11,AZ- MESA,86.36,77,71,85,83.28,90.71,77 [71 - 85],86.36% [83.28% - 90.71%],126,65,212,06-08-2021,projected
12,AZ- PHOENIX,84.09,198,181,227,81.82,88.08,198 [181 - 227],84.09% [81.82% - 88.08%],310,138,612,06-08-2021,projected
14,AZ- SUN CITY,82.47,14,13,15,81.23,84.2,14 [13 - 15],82.47% [81.23% - 84.2%],20,10,34,06-08-2021,projected
15,AZ- TUCSON,85.15,83,75,96,82.22,90.06,83 [75 - 96],85.15% [82.22% - 90.06%],130,56,254,06-08-2021,projected
16,AR- FORT SMITH,146.04,620,520,1029,88.2,388.43,620 [520 - 1029],146.04% [88.2% - 388.43%],846,105,3951,06-08-2021,projected
18,AR- JONESBORO,87.19,47,40,60,80.66,99.69,47 [40 - 60],87.19% [80.66% - 99.69%],65,6,178,06-08-2021,projected
19,AR- LITTLE ROCK,109.09,1170,1050,1569,90.95,166.71,1170 [1050 - 1569],109.09% [90.95% - 166.71%],1679,632,5005,06-08-2021,projected
21,AR- SPRINGDALE,112.73,235,201,400,85.39,243.48,235 [201 - 400],112.73% [85.39% - 243.48%],346,57,1728,06-08-2021,projected
22,AR- TEXARKANA,110.82,229,189,349,82.65,234.29,229 [189 - 349],110.82% [82.65% - 234.29%],302,26,1512,06-08-2021,projected
23,CA- ORANGE CO.,80.44,14,12,23,80.0,81.65,14 [12 - 23],80.44% [80.0% - 81.65%],34,0,126,06-08-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,1,80.0,80.44,0 [0 - 1],80.0% [80.0% - 80.44%],0,0,16,06-08-2021,projected
31,CA- CHICO,85.47,21,18,31,80.0,97.5,21 [18 - 31],85.47% [80.0% - 97.5%],35,0,112,06-08-2021,projected
33,CA- CONTRA COSTA CO.,81.2,14,12,18,80.0,83.15,14 [12 - 18],81.2% [80.0% - 83.15%],24,0,63,06-08-2021,projected
43,CA- FRESNO,80.09,0,0,2,80.0,80.88,0 [0 - 2],80.09% [80.0% - 80.88%],2,0,20,06-08-2021,projected
56,CA- LOS ANGELES,80.07,2,0,7,80.0,80.3,2 [0 - 7],80.07% [80.0% - 80.3%],18,0,75,06-08-2021,projected
58,CA- MODESTO,81.05,14,12,20,80.0,83.32,14 [12 - 20],81.05% [80.0% - 83.32%],18,0,57,06-08-2021,projected
62,CA- NAPA,86.19,21,18,28,80.17,91.86,21 [18 - 28],86.19% [80.17% - 91.86%],36,1,69,06-08-2021,projected
