region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,86.51,1536,1449,1680,84.54,89.78,1536 [1449 - 1680],86.51% [84.54% - 89.78%],550,383,826,05-18-2021,projected
2,AL- DOTHAN,80.9,38,37,41,80.75,81.13,38 [37 - 41],80.9% [80.75% - 81.13%],12,10,15,05-18-2021,projected
5,AL- HUNTSVILLE,81.12,67,64,70,80.9,81.38,67 [64 - 70],81.12% [80.9% - 81.38%],21,17,26,05-18-2021,projected
6,AL- MOBILE,80.7,69,65,71,80.46,80.7,69 [65 - 71],80.7% [80.46% - 80.7%],20,13,20,05-18-2021,projected
7,AL- MONTGOMERY,81.1,49,46,54,80.65,81.42,49 [46 - 54],81.1% [80.65% - 81.42%],17,10,22,05-18-2021,projected
9,AL- TUSCALOOSA,80.5,15,14,17,80.5,80.5,15 [14 - 17],80.5% [80.5% - 80.5%],5,5,5,05-18-2021,projected
11,AZ- MESA,81.87,126,123,137,81.62,82.83,126 [123 - 137],81.87% [81.62% - 82.83%],37,32,56,05-18-2021,projected
12,AZ- PHOENIX,81.07,279,271,303,80.88,81.64,279 [271 - 303],81.07% [80.88% - 81.64%],81,67,124,05-18-2021,projected
14,AZ- SUN CITY,80.74,21,20,23,80.62,81.11,21 [20 - 23],80.74% [80.62% - 81.11%],6,5,9,05-18-2021,projected
15,AZ- TUCSON,80.63,51,49,55,80.48,80.87,51 [49 - 55],80.63% [80.48% - 80.87%],16,12,22,05-18-2021,projected
16,AR- FORT SMITH,80.31,14,12,14,80.0,80.31,14 [12 - 14],80.31% [80.0% - 80.31%],4,0,4,05-18-2021,projected
18,AR- JONESBORO,80.44,14,14,14,80.44,80.44,14 [14 - 14],80.44% [80.44% - 80.44%],4,4,4,05-18-2021,projected
19,AR- LITTLE ROCK,80.76,154,148,161,80.55,80.76,154 [148 - 161],80.76% [80.55% - 80.76%],44,32,44,05-18-2021,projected
21,AR- SPRINGDALE,82.27,74,72,76,81.89,82.46,74 [72 - 76],82.27% [81.89% - 82.46%],24,20,26,05-18-2021,projected
22,AR- TEXARKANA,80.71,27,26,29,80.61,80.82,27 [26 - 29],80.71% [80.61% - 80.82%],7,6,8,05-18-2021,projected
23,CA- ORANGE CO.,80.12,31,29,34,80.08,80.2,31 [29 - 34],80.12% [80.08% - 80.2%],9,6,15,05-18-2021,projected
25,CA- BAKERSFIELD,80.44,55,51,58,80.25,80.58,55 [51 - 58],80.44% [80.25% - 80.58%],16,9,21,05-18-2021,projected
31,CA- CHICO,80.78,14,14,15,80.78,80.78,14 [14 - 15],80.78% [80.78% - 80.78%],5,5,5,05-18-2021,projected
33,CA- CONTRA COSTA CO.,80.8,53,51,56,80.7,80.95,53 [51 - 56],80.8% [80.7% - 80.95%],16,14,19,05-18-2021,projected
43,CA- FRESNO,80.35,26,23,29,80.22,80.57,26 [23 - 29],80.35% [80.22% - 80.57%],8,5,13,05-18-2021,projected
56,CA- LOS ANGELES,80.1,75,69,84,80.05,80.17,75 [69 - 84],80.1% [80.05% - 80.17%],26,13,43,05-18-2021,projected
58,CA- MODESTO,80.76,35,33,38,80.47,80.93,35 [33 - 38],80.76% [80.47% - 80.93%],13,8,16,05-18-2021,projected
62,CA- NAPA,80.52,7,7,7,80.34,80.52,7 [7 - 7],80.52% [80.34% - 80.52%],3,2,3,05-18-2021,projected
65,CA- ALAMEDA CO.,80.62,67,65,68,80.59,80.65,67 [65 - 68],80.62% [80.59% - 80.65%],21,20,22,05-18-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.19,7,6,7,80.09,80.19,7 [6 - 7],80.19% [80.09% - 80.19%],2,1,2,05-18-2021,projected
73,CA- REDDING,81.29,44,42,45,81.02,81.29,44 [42 - 45],81.29% [81.02% - 81.29%],14,11,14,05-18-2021,projected
77,CA- SACRAMENTO,81.11,170,165,176,81.05,81.17,170 [165 - 176],81.11% [81.05% - 81.17%],53,50,56,05-18-2021,projected
78,CA- SALINAS,80.25,7,7,7,80.25,80.25,7 [7 - 7],80.25% [80.25% - 80.25%],2,2,2,05-18-2021,projected
79,CA- SAN BERNARDINO,80.24,44,39,48,80.1,80.36,44 [39 - 48],80.24% [80.1% - 80.36%],14,6,21,05-18-2021,projected
80,CA- SAN DIEGO,80.63,133,128,138,80.51,80.71,133 [128 - 138],80.63% [80.51% - 80.71%],44,36,50,05-18-2021,projected
81,CA- SAN FRANCISCO,80.26,42,40,44,80.24,80.32,42 [40 - 44],80.26% [80.24% - 80.32%],13,12,16,05-18-2021,projected
82,CA- SAN JOSE,80.36,36,34,38,80.3,80.46,36 [34 - 38],80.36% [80.3% - 80.46%],11,9,14,05-18-2021,projected
83,CA- SAN LUIS OBISPO,80.44,4,3,5,80.44,80.44,4 [3 - 5],80.44% [80.44% - 80.44%],2,2,2,05-18-2021,projected
85,CA- SAN MATEO CO.,80.3,25,24,26,80.3,80.41,25 [24 - 26],80.3% [80.3% - 80.41%],8,8,11,05-18-2021,projected
86,CA- SANTA BARBARA,80.31,7,7,7,80.31,80.31,7 [7 - 7],80.31% [80.31% - 80.31%],3,3,3,05-18-2021,projected
87,CA- SANTA CRUZ,81.39,11,10,14,81.39,81.39,11 [10 - 14],81.39% [81.39% - 81.39%],5,5,5,05-18-2021,projected
89,CA- SANTA ROSA,80.16,7,7,8,80.16,80.27,7 [7 - 8],80.16% [80.16% - 80.27%],3,3,5,05-18-2021,projected
91,CA- STOCKTON,80.75,23,21,24,80.56,80.94,23 [21 - 24],80.75% [80.56% - 80.94%],8,6,10,05-18-2021,projected
96,CA- VENTURA,80.32,13,12,15,80.13,80.45,13 [12 - 15],80.32% [80.13% - 80.45%],5,2,7,05-18-2021,projected
101,CO- BOULDER,81.05,15,14,16,80.84,81.26,15 [14 - 16],81.05% [80.84% - 81.26%],5,4,6,05-18-2021,projected
102,CO- COLORADO SPRINGS,84.06,144,139,150,83.67,84.44,144 [139 - 150],84.06% [83.67% - 84.44%],42,38,46,05-18-2021,projected
103,CO- DENVER,82.09,333,325,342,81.9,82.39,333 [325 - 342],82.09% [81.9% - 82.39%],100,91,114,05-18-2021,projected
104,CO- FORT COLLINS,81.88,42,40,44,81.72,82.5,42 [40 - 44],81.88% [81.72% - 82.5%],12,11,16,05-18-2021,projected
105,CO- GRAND JUNCTION,81.26,35,34,36,81.01,81.52,35 [34 - 36],81.26% [81.01% - 81.52%],10,8,12,05-18-2021,projected
106,CO- GREELEY,81.42,33,32,35,81.29,81.67,33 [32 - 35],81.42% [81.29% - 81.67%],11,10,13,05-18-2021,projected
107,CO- PUEBLO,80.75,21,20,22,80.75,80.75,21 [20 - 22],80.75% [80.75% - 80.75%],6,6,6,05-18-2021,projected
109,CT- BRIDGEPORT,80.53,27,26,28,80.53,80.59,27 [26 - 28],80.53% [80.53% - 80.59%],9,9,10,05-18-2021,projected
110,CT- HARTFORD,80.83,84,82,86,80.77,80.86,84 [82 - 86],80.83% [80.77% - 80.86%],27,25,28,05-18-2021,projected
111,CT- NEW HAVEN,80.62,69,67,71,80.6,80.67,69 [67 - 71],80.62% [80.6% - 80.67%],24,23,26,05-18-2021,projected
112,DE- WILMINGTON,80.86,51,49,53,80.75,81.02,51 [49 - 53],80.86% [80.75% - 81.02%],16,14,19,05-18-2021,projected
113,DC- WASHINGTON,80.8,137,134,144,80.75,81.07,137 [134 - 144],80.8% [80.75% - 81.07%],44,41,59,05-18-2021,projected
115,FL- BRADENTON,81.55,38,37,39,81.41,81.55,38 [37 - 39],81.55% [81.41% - 81.55%],11,10,11,05-18-2021,projected
116,FL- CLEARWATER,80.61,29,28,30,80.55,80.67,29 [28 - 30],80.61% [80.55% - 80.67%],10,9,11,05-18-2021,projected
118,FL- FORT LAUDERDALE,80.89,231,224,238,80.78,80.95,231 [224 - 238],80.89% [80.78% - 80.95%],77,68,83,05-18-2021,projected
119,FL- FORT MYERS,81.36,175,171,178,81.31,81.46,175 [171 - 178],81.36% [81.31% - 81.46%],52,50,56,05-18-2021,projected
120,FL- GAINESVILLE,80.54,35,33,36,80.49,80.6,35 [33 - 36],80.54% [80.49% - 80.6%],10,9,11,05-18-2021,projected
122,FL- HUDSON,81.2,49,47,53,81.12,81.28,49 [47 - 53],81.2% [81.12% - 81.28%],15,14,16,05-18-2021,projected
123,FL- JACKSONVILLE,80.92,155,148,161,80.71,81.12,155 [148 - 161],80.92% [80.71% - 81.12%],45,35,55,05-18-2021,projected
124,FL- LAKELAND,81.5,53,51,55,81.4,81.59,53 [51 - 55],81.5% [81.4% - 81.59%],16,15,17,05-18-2021,projected
127,FL- MIAMI,80.81,251,237,265,80.54,80.97,251 [237 - 265],80.81% [80.54% - 80.97%],87,58,105,05-18-2021,projected
129,FL- OCALA,81.02,44,42,47,80.88,81.02,44 [42 - 47],81.02% [80.88% - 81.02%],14,12,14,05-18-2021,projected
130,FL- ORLANDO,81.22,410,396,430,81.11,81.31,410 [396 - 430],81.22% [81.11% - 81.31%],126,115,136,05-18-2021,projected
131,FL- ORMOND BEACH,80.6,32,31,34,80.54,80.67,32 [31 - 34],80.6% [80.54% - 80.67%],10,9,11,05-18-2021,projected
133,FL- PANAMA CITY,80.6,14,14,15,80.6,80.6,14 [14 - 15],80.6% [80.6% - 80.6%],4,4,4,05-18-2021,projected
134,FL- PENSACOLA,80.47,33,32,36,80.47,80.64,33 [32 - 36],80.47% [80.47% - 80.64%],11,11,15,05-18-2021,projected
137,FL- SARASOTA,80.69,35,34,36,80.69,80.76,35 [34 - 36],80.69% [80.69% - 80.76%],10,10,11,05-18-2021,projected
139,FL- ST PETERSBURG,80.5,24,23,25,80.44,80.56,24 [23 - 25],80.5% [80.44% - 80.56%],8,7,9,05-18-2021,projected
140,FL- TALLAHASSEE,80.82,75,69,81,80.41,81.15,75 [69 - 81],80.82% [80.41% - 81.15%],22,11,31,05-18-2021,projected
