region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.31,88,80,93,80.15,80.43,88 [80 - 93],80.31% [80.15% - 80.43%],26,13,36,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,1,80.0,80.0,0 [0 - 1],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
5,AL- HUNTSVILLE,80.37,22,20,24,80.21,80.59,22 [20 - 24],80.37% [80.21% - 80.59%],7,4,11,06-08-2021,projected
6,AL- MOBILE,80.49,46,42,49,80.21,80.63,46 [42 - 49],80.49% [80.21% - 80.63%],14,6,18,06-08-2021,projected
7,AL- MONTGOMERY,80.26,14,14,16,80.19,80.45,14 [14 - 16],80.26% [80.19% - 80.45%],4,3,7,06-08-2021,projected
9,AL- TUSCALOOSA,80.2,7,6,7,80.0,80.2,7 [6 - 7],80.2% [80.0% - 80.2%],2,0,2,06-08-2021,projected
11,AZ- MESA,81.31,89,85,98,80.96,82.12,89 [85 - 98],81.31% [80.96% - 82.12%],26,19,42,06-08-2021,projected
12,AZ- PHOENIX,80.71,186,178,206,80.53,81.2,186 [178 - 206],80.71% [80.53% - 81.2%],54,40,91,06-08-2021,projected
14,AZ- SUN CITY,80.49,14,13,15,80.37,80.86,14 [13 - 15],80.49% [80.37% - 80.86%],4,3,7,06-08-2021,projected
15,AZ- TUCSON,80.87,67,63,80,80.55,81.9,67 [63 - 80],80.87% [80.55% - 81.9%],22,14,48,06-08-2021,projected
16,AR- FORT SMITH,80.78,26,23,33,80.39,81.72,26 [23 - 33],80.78% [80.39% - 81.72%],10,5,22,06-08-2021,projected
18,AR- JONESBORO,80.55,14,12,15,80.0,80.66,14 [12 - 15],80.55% [80.0% - 80.66%],5,0,6,06-08-2021,projected
19,AR- LITTLE ROCK,81.11,191,179,212,80.69,81.7,191 [179 - 212],81.11% [80.69% - 81.7%],64,40,98,06-08-2021,projected
21,AR- SPRINGDALE,80.95,35,33,39,80.47,81.32,35 [33 - 39],80.95% [80.47% - 81.32%],10,5,14,06-08-2021,projected
22,AR- TEXARKANA,80.51,14,14,18,80.31,81.22,14 [14 - 18],80.51% [80.31% - 81.22%],5,3,12,06-08-2021,projected
23,CA- ORANGE CO.,80.16,35,32,40,80.04,80.26,35 [32 - 40],80.16% [80.04% - 80.26%],12,3,20,06-08-2021,projected
25,CA- BAKERSFIELD,80.08,7,6,9,80.0,80.17,7 [6 - 9],80.08% [80.0% - 80.17%],3,0,6,06-08-2021,projected
31,CA- CHICO,80.47,14,14,17,80.47,80.94,14 [14 - 17],80.47% [80.47% - 80.94%],3,3,6,06-08-2021,projected
33,CA- CONTRA COSTA CO.,80.55,29,26,32,80.35,80.7,29 [26 - 32],80.55% [80.35% - 80.7%],11,7,14,06-08-2021,projected
43,CA- FRESNO,80.13,14,12,15,80.0,80.26,14 [12 - 15],80.13% [80.0% - 80.26%],3,0,6,06-08-2021,projected
56,CA- LOS ANGELES,80.11,68,58,83,80.02,80.23,68 [58 - 83],80.11% [80.02% - 80.23%],27,6,57,06-08-2021,projected
58,CA- MODESTO,80.23,14,12,14,80.0,80.23,14 [12 - 14],80.23% [80.0% - 80.23%],4,0,4,06-08-2021,projected
62,CA- NAPA,80.52,14,12,14,80.52,80.52,14 [12 - 14],80.52% [80.52% - 80.52%],3,3,3,06-08-2021,projected
65,CA- ALAMEDA CO.,80.24,21,20,25,80.09,80.38,21 [20 - 25],80.24% [80.09% - 80.38%],8,3,13,06-08-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,06-08-2021,projected
73,CA- REDDING,80.28,14,14,18,80.28,80.55,14 [14 - 18],80.28% [80.28% - 80.55%],3,3,6,06-08-2021,projected
77,CA- SACRAMENTO,80.59,92,83,102,80.29,80.79,92 [83 - 102],80.59% [80.29% - 80.79%],28,14,38,06-08-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
