region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.65,181,163,241,80.22,81.98,181 [163 - 241],80.65% [80.22% - 81.98%],55,19,167,06-08-2021,projected
2,AL- DOTHAN,80.23,7,6,18,80.0,81.58,7 [6 - 18],80.23% [80.0% - 81.58%],3,0,21,06-08-2021,projected
5,AL- HUNTSVILLE,81.54,90,81,197,80.69,92.66,90 [81 - 197],81.54% [80.69% - 92.66%],29,13,238,06-08-2021,projected
6,AL- MOBILE,80.77,78,70,98,80.25,82.17,78 [70 - 98],80.77% [80.25% - 82.17%],22,7,62,06-08-2021,projected
7,AL- MONTGOMERY,80.45,28,26,40,80.26,81.68,28 [26 - 40],80.45% [80.26% - 81.68%],7,4,26,06-08-2021,projected
9,AL- TUSCALOOSA,80.2,5,4,7,80.0,80.3,5 [4 - 7],80.2% [80.0% - 80.3%],2,0,3,06-08-2021,projected
11,AZ- MESA,81.06,72,65,82,80.45,81.97,72 [65 - 82],81.06% [80.45% - 81.97%],21,9,39,06-08-2021,projected
12,AZ- PHOENIX,80.77,199,180,232,80.28,81.58,199 [180 - 232],80.77% [80.28% - 81.58%],58,21,120,06-08-2021,projected
14,AZ- SUN CITY,80.37,14,13,15,80.12,80.74,14 [13 - 15],80.37% [80.12% - 80.74%],3,1,6,06-08-2021,projected
15,AZ- TUCSON,80.95,82,74,97,80.36,81.94,82 [74 - 97],80.95% [80.36% - 81.94%],24,9,49,06-08-2021,projected
16,AR- FORT SMITH,105.84,1000,842,1564,81.87,192.72,1000 [842 - 1564],105.84% [81.87% - 192.72%],331,24,1444,06-08-2021,projected
18,AR- JONESBORO,82.21,60,52,82,80.33,86.64,60 [52 - 82],82.21% [80.33% - 86.64%],20,3,60,06-08-2021,projected
19,AR- LITTLE ROCK,88.45,1550,1389,1986,82.96,103.53,1550 [1389 - 1986],88.45% [82.96% - 103.53%],488,171,1358,06-08-2021,projected
21,AR- SPRINGDALE,88.8,307,262,488,80.76,121.91,307 [262 - 488],88.8% [80.76% - 121.91%],93,8,443,06-08-2021,projected
22,AR- TEXARKANA,88.57,283,243,387,80.31,109.8,283 [243 - 387],88.57% [80.31% - 109.8%],84,3,292,06-08-2021,projected
23,CA- ORANGE CO.,80.04,14,12,23,80.0,80.3,14 [12 - 23],80.04% [80.0% - 80.3%],3,0,23,06-08-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,1,80.0,80.08,0 [0 - 1],80.0% [80.0% - 80.08%],0,0,3,06-08-2021,projected
31,CA- CHICO,80.94,21,18,35,80.0,84.06,21 [18 - 35],80.94% [80.0% - 84.06%],6,0,26,06-08-2021,projected
33,CA- CONTRA COSTA CO.,80.2,14,12,16,80.0,80.45,14 [12 - 16],80.2% [80.0% - 80.45%],4,0,9,06-08-2021,projected
43,CA- FRESNO,80.04,0,0,2,80.0,80.04,0 [0 - 2],80.04% [80.0% - 80.04%],1,0,1,06-08-2021,projected
56,CA- LOS ANGELES,80.0,0,0,3,80.0,80.03,0 [0 - 3],80.0% [80.0% - 80.03%],0,0,7,06-08-2021,projected
58,CA- MODESTO,80.29,16,12,25,80.0,81.28,16 [12 - 25],80.29% [80.0% - 81.28%],5,0,22,06-08-2021,projected
62,CA- NAPA,81.72,33,28,41,80.0,83.78,33 [28 - 41],81.72% [80.0% - 83.78%],10,0,22,06-08-2021,projected
65,CA- ALAMEDA CO.,80.06,0,0,2,80.0,80.09,0 [0 - 2],80.06% [80.0% - 80.09%],2,0,3,06-08-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
73,CA- REDDING,81.66,53,47,93,80.28,88.96,53 [47 - 93],81.66% [80.28% - 88.96%],18,3,97,06-08-2021,projected
77,CA- SACRAMENTO,81.19,181,152,262,80.0,84.56,181 [152 - 262],81.19% [80.0% - 84.56%],57,0,218,06-08-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
79,CA- SAN BERNARDINO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
80,CA- SAN DIEGO,80.0,0,0,2,80.0,80.04,0 [0 - 2],80.0% [80.0% - 80.04%],0,0,3,06-08-2021,projected
81,CA- SAN FRANCISCO,80.04,7,6,11,80.0,80.2,7 [6 - 11],80.04% [80.0% - 80.2%],2,0,10,06-08-2021,projected
82,CA- SAN JOSE,80.0,0,0,3,80.0,80.2,0 [0 - 3],80.0% [80.0% - 80.2%],0,0,6,06-08-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
85,CA- SAN MATEO CO.,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
89,CA- SANTA ROSA,80.38,21,20,28,80.16,81.07,21 [20 - 28],80.38% [80.16% - 81.07%],7,3,20,06-08-2021,projected
91,CA- STOCKTON,80.28,7,6,10,80.0,80.75,7 [6 - 10],80.28% [80.0% - 80.75%],3,0,8,06-08-2021,projected
