date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-07-2021,75,73,75
02-08-2021,64,63,65
02-09-2021,58,55,59
02-10-2021,54,52,56
02-11-2021,52,52,55
02-12-2021,52,52,55
02-13-2021,52,48,53
02-14-2021,49,47,53
02-15-2021,48,43,53
02-16-2021,48,41,52
02-17-2021,45,40,52
02-18-2021,44,38,52
02-19-2021,43,36,51
02-20-2021,41,35,49
02-21-2021,40,34,50
02-22-2021,40,33,49
02-23-2021,38,30,48
02-24-2021,37,29,46
02-25-2021,36,27,45
02-26-2021,34,27,46
02-27-2021,33,26,46
02-28-2021,32,26,44
03-01-2021,30,24,45
03-02-2021,31,23,44
03-03-2021,29,22,44
03-04-2021,28,18,43
03-05-2021,28,18,43
03-06-2021,27,17,42
03-07-2021,27,17,40
03-08-2021,27,17,40
03-09-2021,26,14,39
03-10-2021,25,14,38
03-11-2021,23,13,38
03-12-2021,23,13,37
03-13-2021,22,13,37
03-14-2021,21,12,36
03-15-2021,21,11,36
03-16-2021,20,11,36
03-17-2021,21,10,34
03-18-2021,21,9,35
03-19-2021,19,8,33
03-20-2021,19,8,33
03-21-2021,18,8,33
03-22-2021,16,7,32
03-23-2021,16,7,32
03-24-2021,16,7,32
03-25-2021,16,7,31
03-26-2021,15,7,31
03-27-2021,15,5,31
03-28-2021,14,5,30
03-29-2021,14,5,29
03-30-2021,14,5,29
03-31-2021,13,5,28
04-01-2021,13,5,27
04-02-2021,13,5,26
04-03-2021,13,5,25
04-04-2021,13,4,25
04-05-2021,12,4,24
04-06-2021,12,4,23
04-07-2021,12,4,22
04-08-2021,12,4,22
04-09-2021,12,4,22
04-10-2021,11,4,20
