region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,114.21,2345,2232,2512,104.06,130.4,2345 [2232 - 2512],114.21% [104.06% - 130.4%],2889,2032,4256,05-18-2021,projected
2,AL- DOTHAN,84.74,52,48,56,83.99,86.17,52 [48 - 56],84.74% [83.99% - 86.17%],63,53,82,05-18-2021,projected
5,AL- HUNTSVILLE,85.37,83,79,90,83.99,87.82,83 [79 - 90],85.37% [83.99% - 87.82%],101,75,147,05-18-2021,projected
6,AL- MOBILE,82.98,68,65,71,82.03,83.43,68 [65 - 71],82.98% [82.03% - 83.43%],85,58,98,05-18-2021,projected
7,AL- MONTGOMERY,85.76,73,69,87,83.88,90.54,73 [69 - 87],85.76% [83.88% - 90.54%],89,60,163,05-18-2021,projected
9,AL- TUSCALOOSA,82.61,21,20,22,82.1,83.71,21 [20 - 22],82.61% [82.1% - 83.71%],26,21,37,05-18-2021,projected
11,AZ- MESA,88.38,125,119,139,86.82,93.13,125 [119 - 139],88.38% [86.82% - 93.13%],166,135,260,05-18-2021,projected
12,AZ- PHOENIX,84.73,272,260,302,83.85,87.46,272 [260 - 302],84.73% [83.85% - 87.46%],358,292,565,05-18-2021,projected
14,AZ- SUN CITY,83.46,21,20,23,82.84,85.43,21 [20 - 23],83.46% [82.84% - 85.43%],28,23,44,05-18-2021,projected
15,AZ- TUCSON,82.65,46,44,51,81.98,83.96,46 [44 - 51],82.65% [81.98% - 83.96%],67,50,100,05-18-2021,projected
16,AR- FORT SMITH,80.94,0,0,2,80.0,81.41,0 [0 - 2],80.94% [80.0% - 81.41%],12,0,18,05-18-2021,projected
18,AR- JONESBORO,81.99,14,14,14,81.99,81.99,14 [14 - 14],81.99% [81.99% - 81.99%],18,18,18,05-18-2021,projected
19,AR- LITTLE ROCK,83.41,144,138,156,82.49,83.78,144 [138 - 156],83.41% [82.49% - 83.78%],197,144,218,05-18-2021,projected
21,AR- SPRINGDALE,88.51,70,68,74,88.33,90.22,70 [68 - 74],88.51% [88.33% - 90.22%],90,88,108,05-18-2021,projected
22,AR- TEXARKANA,83.47,28,27,30,82.65,84.69,28 [27 - 30],83.47% [82.65% - 84.69%],34,26,46,05-18-2021,projected
23,CA- ORANGE CO.,80.48,20,18,24,80.27,80.82,20 [18 - 24],80.48% [80.27% - 80.82%],37,21,63,05-18-2021,projected
25,CA- BAKERSFIELD,81.85,49,44,52,81.11,82.57,49 [44 - 52],81.85% [81.11% - 82.57%],67,40,93,05-18-2021,projected
31,CA- CHICO,83.28,14,13,14,83.28,83.28,14 [13 - 14],83.28% [83.28% - 83.28%],21,21,21,05-18-2021,projected
33,CA- CONTRA COSTA CO.,83.34,40,37,43,82.7,84.04,40 [37 - 43],83.34% [82.7% - 84.04%],67,54,81,05-18-2021,projected
43,CA- FRESNO,81.45,21,19,22,80.79,82.15,21 [19 - 22],81.45% [80.79% - 82.15%],33,18,49,05-18-2021,projected
56,CA- LOS ANGELES,80.39,48,43,56,80.19,80.68,48 [43 - 56],80.39% [80.19% - 80.68%],97,48,168,05-18-2021,projected
58,CA- MODESTO,82.62,28,25,29,81.63,83.78,28 [25 - 29],82.62% [81.63% - 83.78%],45,28,65,05-18-2021,projected
62,CA- NAPA,82.06,7,7,7,81.89,82.06,7 [7 - 7],82.06% [81.89% - 82.06%],12,11,12,05-18-2021,projected
65,CA- ALAMEDA CO.,82.46,47,45,50,82.19,82.78,47 [45 - 50],82.46% [82.19% - 82.78%],83,74,94,05-18-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.66,7,6,7,80.28,80.95,7 [6 - 7],80.66% [80.28% - 80.95%],7,3,10,05-18-2021,projected
73,CA- REDDING,85.27,42,40,44,83.7,86.1,42 [40 - 44],85.27% [83.7% - 86.1%],57,40,66,05-18-2021,projected
77,CA- SACRAMENTO,84.31,111,106,116,83.93,84.74,111 [106 - 116],84.31% [83.93% - 84.74%],206,188,227,05-18-2021,projected
78,CA- SALINAS,81.26,7,6,7,81.13,81.26,7 [6 - 7],81.26% [81.13% - 81.26%],10,9,10,05-18-2021,projected
79,CA- SAN BERNARDINO,80.95,30,27,35,80.38,81.44,30 [27 - 35],80.95% [80.38% - 81.44%],55,22,83,05-18-2021,projected
80,CA- SAN DIEGO,82.43,96,91,102,81.93,82.94,96 [91 - 102],82.43% [81.93% - 82.94%],171,136,207,05-18-2021,projected
81,CA- SAN FRANCISCO,81.06,38,35,39,80.87,81.38,38 [35 - 39],81.06% [80.87% - 81.38%],54,44,70,05-18-2021,projected
82,CA- SAN JOSE,81.35,19,18,22,81.12,81.85,19 [18 - 22],81.35% [81.12% - 81.85%],41,34,56,05-18-2021,projected
83,CA- SAN LUIS OBISPO,81.1,0,0,0,80.44,81.97,0 [0 - 0],81.1% [80.44% - 81.97%],5,2,9,05-18-2021,projected
85,CA- SAN MATEO CO.,81.15,15,13,17,81.04,81.45,15 [13 - 17],81.15% [81.04% - 81.45%],31,28,39,05-18-2021,projected
86,CA- SANTA BARBARA,81.14,5,4,6,81.04,81.24,5 [4 - 6],81.14% [81.04% - 81.24%],11,10,12,05-18-2021,projected
87,CA- SANTA CRUZ,84.46,2,2,2,84.46,84.46,2 [2 - 2],84.46% [84.46% - 84.46%],16,16,16,05-18-2021,projected
89,CA- SANTA ROSA,80.59,7,6,8,80.59,81.18,7 [6 - 8],80.59% [80.59% - 81.18%],11,11,22,05-18-2021,projected
