region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.37,70,64,86,80.15,80.92,70 [64 - 86],80.37% [80.15% - 80.92%],31,13,78,02-16-2021
2,AL- DOTHAN,80.23,7,6,9,80.0,80.53,7 [6 - 9],80.23% [80.0% - 80.53%],3,0,7,02-16-2021
5,AL- HUNTSVILLE,80.8,35,32,40,80.32,81.49,35 [32 - 40],80.8% [80.32% - 81.49%],15,6,28,02-16-2021
6,AL- MOBILE,80.63,37,33,43,80.21,81.19,37 [33 - 43],80.63% [80.21% - 81.19%],18,6,34,02-16-2021
7,AL- MONTGOMERY,80.84,18,15,23,80.26,81.36,18 [15 - 23],80.84% [80.26% - 81.36%],13,4,21,02-16-2021
9,AL- TUSCALOOSA,80.6,14,13,17,80.3,81.3,14 [13 - 17],80.6% [80.3% - 81.3%],6,3,13,02-16-2021
11,AZ- MESA,80.71,31,28,37,80.25,81.52,31 [28 - 37],80.71% [80.25% - 81.52%],14,5,30,02-16-2021
12,AZ- PHOENIX,80.41,66,59,79,80.13,80.88,66 [59 - 79],80.41% [80.13% - 80.88%],31,10,67,02-16-2021
14,AZ- SUN CITY,80.37,7,6,8,80.12,80.62,7 [6 - 8],80.37% [80.12% - 80.62%],3,1,5,02-16-2021
15,AZ- TUCSON,80.24,14,13,17,80.08,80.59,14 [13 - 17],80.24% [80.08% - 80.59%],6,2,15,02-16-2021
16,AR- FORT SMITH,80.78,21,18,23,80.0,81.01,21 [18 - 23],80.78% [80.0% - 81.01%],10,0,13,02-16-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,80.22,0 [0 - 1],80.0% [80.0% - 80.22%],0,0,2,02-16-2021
19,AR- LITTLE ROCK,80.36,49,44,58,80.1,80.78,49 [44 - 58],80.36% [80.1% - 80.78%],21,6,45,02-16-2021
21,AR- SPRINGDALE,80.57,14,13,17,80.38,81.32,14 [13 - 17],80.57% [80.38% - 81.32%],6,4,14,02-16-2021
22,AR- TEXARKANA,81.63,36,32,43,80.61,83.67,36 [32 - 43],81.63% [80.61% - 83.67%],16,6,36,02-16-2021
23,CA- ORANGE CO.,80.34,56,51,62,80.14,80.54,56 [51 - 62],80.34% [80.14% - 80.54%],26,11,41,02-16-2021
25,CA- BAKERSFIELD,80.55,42,38,46,80.22,80.86,42 [38 - 46],80.55% [80.22% - 80.86%],20,8,31,02-16-2021
31,CA- CHICO,80.31,7,6,8,80.0,80.62,7 [6 - 8],80.31% [80.0% - 80.62%],2,0,4,02-16-2021
33,CA- CONTRA COSTA CO.,80.4,21,19,22,80.15,80.65,21 [19 - 22],80.4% [80.15% - 80.65%],8,3,13,02-16-2021
43,CA- FRESNO,80.18,7,6,9,80.04,80.39,7 [6 - 9],80.18% [80.04% - 80.39%],4,1,9,02-16-2021
56,CA- LOS ANGELES,80.12,57,51,67,80.04,80.23,57 [51 - 67],80.12% [80.04% - 80.23%],29,9,57,02-16-2021
58,CA- MODESTO,80.76,28,25,32,80.29,81.28,28 [25 - 32],80.76% [80.29% - 81.28%],13,5,22,02-16-2021
62,CA- NAPA,80.69,7,6,9,80.0,81.37,7 [6 - 9],80.69% [80.0% - 81.37%],4,0,8,02-16-2021
65,CA- ALAMEDA CO.,80.24,21,19,23,80.12,80.44,21 [19 - 23],80.24% [80.12% - 80.44%],8,4,15,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,1,80.0,80.19,0 [0 - 1],80.09% [80.0% - 80.19%],1,0,2,02-16-2021
73,CA- REDDING,80.83,21,19,24,80.37,81.57,21 [19 - 24],80.83% [80.37% - 81.57%],9,4,17,02-16-2021
77,CA- SACRAMENTO,80.44,49,44,55,80.17,80.79,49 [44 - 55],80.44% [80.17% - 80.79%],21,8,38,02-16-2021
78,CA- SALINAS,80.5,7,7,8,80.25,80.63,7 [7 - 8],80.5% [80.25% - 80.63%],4,2,5,02-16-2021
79,CA- SAN BERNARDINO,80.12,14,13,17,80.05,80.24,14 [13 - 17],80.12% [80.05% - 80.24%],7,3,14,02-16-2021
80,CA- SAN DIEGO,80.33,51,46,57,80.14,80.57,51 [46 - 57],80.33% [80.14% - 80.57%],23,10,40,02-16-2021
81,CA- SAN FRANCISCO,80.26,28,25,31,80.12,80.39,28 [25 - 31],80.26% [80.12% - 80.39%],13,6,20,02-16-2021
82,CA- SAN JOSE,80.3,21,19,23,80.1,80.53,21 [19 - 23],80.3% [80.1% - 80.53%],9,3,16,02-16-2021
83,CA- SAN LUIS OBISPO,80.44,1,0,2,80.0,80.44,1 [0 - 2],80.44% [80.0% - 80.44%],2,0,2,02-16-2021
85,CA- SAN MATEO CO.,80.15,7,7,8,80.07,80.26,7 [7 - 8],80.15% [80.07% - 80.26%],4,2,7,02-16-2021
86,CA- SANTA BARBARA,80.41,7,7,9,80.21,80.83,7 [7 - 9],80.41% [80.21% - 80.83%],4,2,8,02-16-2021
87,CA- SANTA CRUZ,80.56,7,6,7,80.0,80.56,7 [6 - 7],80.56% [80.0% - 80.56%],2,0,2,02-16-2021
89,CA- SANTA ROSA,80.11,7,6,7,80.0,80.11,7 [6 - 7],80.11% [80.0% - 80.11%],2,0,2,02-16-2021
91,CA- STOCKTON,80.28,7,6,8,80.09,80.56,7 [6 - 8],80.28% [80.09% - 80.56%],3,1,6,02-16-2021
96,CA- VENTURA,80.38,14,13,16,80.13,80.7,14 [13 - 16],80.38% [80.13% - 80.7%],6,2,11,02-16-2021
101,CO- BOULDER,84.42,48,45,55,82.32,88.0,48 [45 - 55],84.42% [82.32% - 88.0%],21,11,38,02-16-2021
102,CO- COLORADO SPRINGS,84.15,94,85,111,81.55,88.79,94 [85 - 111],84.15% [81.55% - 88.79%],43,16,91,02-16-2021
103,CO- DENVER,81.63,181,165,205,80.65,82.91,181 [165 - 205],81.63% [80.65% - 82.91%],78,31,139,02-16-2021
104,CO- FORT COLLINS,81.1,14,13,16,80.47,81.56,14 [13 - 16],81.1% [80.47% - 81.56%],7,3,10,02-16-2021
105,CO- GRAND JUNCTION,81.64,28,26,34,80.63,83.16,28 [26 - 34],81.64% [80.63% - 83.16%],13,5,25,02-16-2021
106,CO- GREELEY,80.77,14,13,17,80.26,81.54,14 [13 - 17],80.77% [80.26% - 81.54%],6,2,12,02-16-2021
107,CO- PUEBLO,89.65,179,161,220,83.13,106.07,179 [161 - 220],89.65% [83.13% - 106.07%],77,25,208,02-16-2021
109,CT- BRIDGEPORT,80.59,21,19,24,80.24,81.12,21 [19 - 24],80.59% [80.24% - 81.12%],10,4,19,02-16-2021
110,CT- HARTFORD,80.61,44,39,50,80.25,81.04,44 [39 - 50],80.61% [80.25% - 81.04%],20,8,34,02-16-2021
111,CT- NEW HAVEN,80.65,56,51,62,80.31,81.12,56 [51 - 62],80.65% [80.31% - 81.12%],25,12,43,02-16-2021
112,DE- WILMINGTON,80.91,35,32,40,80.48,81.66,35 [32 - 40],80.91% [80.48% - 81.66%],17,9,31,02-16-2021
113,DC- WASHINGTON,80.75,91,83,101,80.42,81.26,91 [83 - 101],80.75% [80.42% - 81.26%],41,23,69,02-16-2021
115,FL- BRADENTON,82.82,45,41,49,81.27,84.51,45 [41 - 49],82.82% [81.27% - 84.51%],20,9,32,02-16-2021
116,FL- CLEARWATER,80.98,35,32,40,80.43,81.71,35 [32 - 40],80.98% [80.43% - 81.71%],16,7,28,02-16-2021
118,FL- FORT LAUDERDALE,81.95,388,354,428,80.79,83.32,388 [354 - 428],81.95% [80.79% - 83.32%],170,69,289,02-16-2021
119,FL- FORT MYERS,80.76,70,63,79,80.34,81.41,70 [63 - 79],80.76% [80.34% - 81.41%],29,13,54,02-16-2021
120,FL- GAINESVILLE,80.76,34,31,40,80.27,81.63,34 [31 - 40],80.76% [80.27% - 81.63%],14,5,30,02-16-2021
122,FL- HUDSON,81.6,44,40,51,80.64,83.12,44 [40 - 51],81.6% [80.64% - 83.12%],20,8,39,02-16-2021
123,FL- JACKSONVILLE,81.06,119,109,137,80.41,82.0,119 [109 - 137],81.06% [80.41% - 82.0%],52,20,98,02-16-2021
124,FL- LAKELAND,82.34,56,51,62,80.94,83.93,56 [51 - 62],82.34% [80.94% - 83.93%],25,10,42,02-16-2021
127,FL- MIAMI,82.05,512,466,563,80.8,83.46,512 [466 - 563],82.05% [80.8% - 83.46%],221,86,373,02-16-2021
129,FL- OCALA,82.56,81,74,92,81.02,84.82,81 [74 - 92],82.56% [81.02% - 84.82%],35,14,66,02-16-2021
130,FL- ORLANDO,81.72,401,363,463,80.67,83.46,401 [363 - 463],81.72% [80.67% - 83.46%],178,69,358,02-16-2021
131,FL- ORMOND BEACH,80.6,21,20,26,80.36,81.27,21 [20 - 26],80.6% [80.36% - 81.27%],10,6,21,02-16-2021
133,FL- PANAMA CITY,80.45,8,6,11,80.0,81.96,8 [6 - 11],80.45% [80.0% - 81.96%],3,0,13,02-16-2021
134,FL- PENSACOLA,80.72,42,38,50,80.3,81.49,42 [38 - 50],80.72% [80.3% - 81.49%],17,7,35,02-16-2021
137,FL- SARASOTA,80.83,28,25,31,80.21,81.38,28 [25 - 31],80.83% [80.21% - 81.38%],12,3,20,02-16-2021
139,FL- ST PETERSBURG,80.81,28,26,32,80.31,81.44,28 [26 - 32],80.81% [80.31% - 81.44%],13,5,23,02-16-2021
140,FL- TALLAHASSEE,80.67,38,34,46,80.19,81.52,38 [34 - 46],80.67% [80.19% - 81.52%],18,5,41,02-16-2021
141,FL- TAMPA,81.46,142,129,161,80.59,82.75,142 [129 - 161],81.46% [80.59% - 82.75%],62,25,117,02-16-2021
