region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.45,124,113,145,80.19,80.94,124 [113 - 145],80.45% [80.19% - 80.94%],38,16,79,03-09-2021,projected
2,AL- DOTHAN,80.23,14,12,15,80.0,80.23,14 [12 - 15],80.23% [80.0% - 80.23%],3,0,3,03-09-2021,projected
5,AL- HUNTSVILLE,80.43,28,25,34,80.21,81.06,28 [25 - 34],80.43% [80.21% - 81.06%],8,4,20,03-09-2021,projected
6,AL- MOBILE,80.49,49,44,54,80.21,80.84,49 [44 - 54],80.49% [80.21% - 80.84%],14,6,24,03-09-2021,projected
7,AL- MONTGOMERY,80.26,14,12,15,80.0,80.45,14 [12 - 15],80.26% [80.0% - 80.45%],4,0,7,03-09-2021,projected
9,AL- TUSCALOOSA,80.4,14,13,17,80.3,80.9,14 [13 - 17],80.4% [80.3% - 80.9%],4,3,9,03-09-2021,projected
11,AZ- MESA,80.4,28,25,31,80.2,80.71,28 [25 - 31],80.4% [80.2% - 80.71%],8,4,14,03-09-2021,projected
12,AZ- PHOENIX,80.25,63,57,72,80.09,80.48,63 [57 - 72],80.25% [80.09% - 80.48%],19,7,36,03-09-2021,projected
14,AZ- SUN CITY,80.12,2,1,3,80.0,80.25,2 [1 - 3],80.12% [80.0% - 80.25%],1,0,2,03-09-2021,projected
15,AZ- TUCSON,80.28,21,20,25,80.12,80.55,21 [20 - 25],80.28% [80.12% - 80.55%],7,3,14,03-09-2021,projected
16,AR- FORT SMITH,80.16,7,6,8,80.0,80.31,7 [6 - 8],80.16% [80.0% - 80.31%],2,0,4,03-09-2021,projected
18,AR- JONESBORO,80.22,7,6,8,80.0,80.55,7 [6 - 8],80.22% [80.0% - 80.55%],2,0,5,03-09-2021,projected
19,AR- LITTLE ROCK,80.43,83,76,107,80.16,81.23,83 [76 - 107],80.43% [80.16% - 81.23%],25,9,71,03-09-2021,projected
21,AR- SPRINGDALE,80.85,35,32,40,80.28,81.51,35 [32 - 40],80.85% [80.28% - 81.51%],9,3,16,03-09-2021,projected
22,AR- TEXARKANA,80.82,26,22,29,80.0,81.33,26 [22 - 29],80.82% [80.0% - 81.33%],8,0,13,03-09-2021,projected
23,CA- ORANGE CO.,80.07,14,13,16,80.03,80.12,14 [13 - 16],80.07% [80.03% - 80.12%],5,2,9,03-09-2021,projected
