region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,85.2,3032,2825,3392,82.94,88.38,3032 [2825 - 3392],85.2% [82.94% - 88.38%],439,248,708,05-18-2021,projected
2,AL- DOTHAN,81.05,94,88,109,80.6,81.88,94 [88 - 109],81.05% [80.6% - 81.88%],14,8,25,05-18-2021,projected
5,AL- HUNTSVILLE,81.01,125,117,141,80.59,81.76,125 [117 - 141],81.01% [80.59% - 81.76%],19,11,33,05-18-2021,projected
6,AL- MOBILE,80.39,65,60,74,80.21,80.6,65 [60 - 74],80.39% [80.21% - 80.6%],11,6,17,05-18-2021,projected
7,AL- MONTGOMERY,81.42,129,117,174,80.65,84.33,129 [117 - 174],81.42% [80.65% - 84.33%],22,10,67,05-18-2021,projected
9,AL- TUSCALOOSA,80.4,25,23,28,80.3,80.7,25 [23 - 28],80.4% [80.3% - 80.7%],4,3,7,05-18-2021,projected
11,AZ- MESA,80.86,112,105,127,80.51,81.52,112 [105 - 127],80.86% [80.51% - 81.52%],17,10,30,05-18-2021,projected
12,AZ- PHOENIX,80.49,248,232,285,80.29,80.94,248 [232 - 285],80.49% [80.29% - 80.94%],37,22,71,05-18-2021,projected
14,AZ- SUN CITY,80.37,21,19,23,80.25,80.62,21 [19 - 23],80.37% [80.25% - 80.62%],3,2,5,05-18-2021,projected
15,AZ- TUCSON,80.24,39,36,46,80.12,80.4,39 [36 - 46],80.24% [80.12% - 80.4%],6,3,10,05-18-2021,projected
16,AR- FORT SMITH,80.0,0,0,2,80.0,80.16,0 [0 - 2],80.0% [80.0% - 80.16%],0,0,2,05-18-2021,projected
18,AR- JONESBORO,80.22,14,12,14,80.22,80.22,14 [12 - 14],80.22% [80.22% - 80.22%],2,2,2,05-18-2021,projected
19,AR- LITTLE ROCK,80.42,165,153,188,80.24,80.71,165 [153 - 188],80.42% [80.24% - 80.71%],24,14,41,05-18-2021,projected
21,AR- SPRINGDALE,80.76,56,54,64,80.57,81.32,56 [54 - 64],80.76% [80.57% - 81.32%],8,6,14,05-18-2021,projected
22,AR- TEXARKANA,80.61,42,39,48,80.31,81.12,42 [39 - 48],80.61% [80.31% - 81.12%],6,3,11,05-18-2021,projected
23,CA- ORANGE CO.,80.03,13,11,15,80.0,80.04,13 [11 - 15],80.03% [80.0% - 80.04%],2,0,3,05-18-2021,projected
25,CA- BAKERSFIELD,80.17,36,31,43,80.03,80.28,36 [31 - 43],80.17% [80.03% - 80.28%],6,1,10,05-18-2021,projected
31,CA- CHICO,80.31,13,12,14,80.16,80.31,13 [12 - 14],80.31% [80.16% - 80.31%],2,1,2,05-18-2021,projected
33,CA- CONTRA COSTA CO.,80.2,25,23,27,80.15,80.3,25 [23 - 27],80.2% [80.15% - 80.3%],4,3,6,05-18-2021,projected
43,CA- FRESNO,80.09,14,12,15,80.0,80.13,14 [12 - 15],80.09% [80.0% - 80.13%],2,0,3,05-18-2021,projected
56,CA- LOS ANGELES,80.02,18,15,23,80.0,80.04,18 [15 - 23],80.02% [80.0% - 80.04%],4,1,9,05-18-2021,projected
58,CA- MODESTO,80.06,7,6,10,80.0,80.23,7 [6 - 10],80.06% [80.0% - 80.23%],1,0,4,05-18-2021,projected
62,CA- NAPA,80.17,7,6,7,80.17,80.17,7 [6 - 7],80.17% [80.17% - 80.17%],1,1,1,05-18-2021,projected
65,CA- ALAMEDA CO.,80.15,29,26,31,80.06,80.18,29 [26 - 31],80.15% [80.06% - 80.18%],5,2,6,05-18-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,1,80.0,80.09,0 [0 - 1],80.0% [80.0% - 80.09%],0,0,1,05-18-2021,projected
73,CA- REDDING,80.46,35,34,38,80.37,80.74,35 [34 - 38],80.46% [80.37% - 80.74%],5,4,8,05-18-2021,projected
77,CA- SACRAMENTO,80.19,56,51,61,80.1,80.27,56 [51 - 61],80.19% [80.1% - 80.27%],9,5,13,05-18-2021,projected
78,CA- SALINAS,80.13,2,1,3,80.0,80.13,2 [1 - 3],80.13% [80.0% - 80.13%],1,0,1,05-18-2021,projected
79,CA- SAN BERNARDINO,80.03,14,12,17,80.0,80.09,14 [12 - 17],80.03% [80.0% - 80.09%],2,0,5,05-18-2021,projected
80,CA- SAN DIEGO,80.13,54,49,59,80.07,80.18,54 [49 - 59],80.13% [80.07% - 80.18%],9,5,13,05-18-2021,projected
81,CA- SAN FRANCISCO,80.06,16,14,19,80.02,80.12,16 [14 - 19],80.06% [80.02% - 80.12%],3,1,6,05-18-2021,projected
82,CA- SAN JOSE,80.03,7,7,9,80.03,80.1,7 [7 - 9],80.03% [80.03% - 80.1%],1,1,3,05-18-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2021,projected
85,CA- SAN MATEO CO.,80.04,7,6,9,80.0,80.11,7 [6 - 9],80.04% [80.0% - 80.11%],1,0,3,05-18-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2021,projected
89,CA- SANTA ROSA,80.05,7,6,7,80.0,80.05,7 [6 - 7],80.05% [80.0% - 80.05%],1,0,1,05-18-2021,projected
91,CA- STOCKTON,80.09,7,6,8,80.0,80.19,7 [6 - 8],80.09% [80.0% - 80.19%],1,0,2,05-18-2021,projected
96,CA- VENTURA,80.06,7,6,8,80.0,80.13,7 [6 - 8],80.06% [80.0% - 80.13%],1,0,2,05-18-2021,projected
101,CO- BOULDER,80.21,7,7,7,80.21,80.21,7 [7 - 7],80.21% [80.21% - 80.21%],1,1,1,05-18-2021,projected
102,CO- COLORADO SPRINGS,81.64,114,106,123,80.97,82.32,114 [106 - 123],81.64% [80.97% - 82.32%],17,10,24,05-18-2021,projected
103,CO- DENVER,80.67,210,198,226,80.44,80.96,210 [198 - 226],80.67% [80.44% - 80.96%],32,21,46,05-18-2021,projected
104,CO- FORT COLLINS,80.63,28,25,30,80.16,80.94,28 [25 - 30],80.63% [80.16% - 80.94%],4,1,6,05-18-2021,projected
105,CO- GRAND JUNCTION,80.63,35,33,37,80.38,80.88,35 [33 - 37],80.63% [80.38% - 80.88%],5,3,7,05-18-2021,projected
106,CO- GREELEY,80.39,21,19,22,80.26,80.51,21 [19 - 22],80.39% [80.26% - 80.51%],3,2,4,05-18-2021,projected
107,CO- PUEBLO,80.25,8,7,9,80.13,80.25,8 [7 - 9],80.25% [80.13% - 80.25%],2,1,2,05-18-2021,projected
109,CT- BRIDGEPORT,80.06,7,7,7,80.06,80.06,7 [7 - 7],80.06% [80.06% - 80.06%],1,1,1,05-18-2021,projected
110,CT- HARTFORD,80.12,22,21,24,80.09,80.15,22 [21 - 24],80.12% [80.09% - 80.15%],4,3,5,05-18-2021,projected
111,CT- NEW HAVEN,80.08,19,17,20,80.05,80.1,19 [17 - 20],80.08% [80.05% - 80.1%],3,2,4,05-18-2021,projected
112,DE- WILMINGTON,80.21,22,20,24,80.11,80.27,22 [20 - 24],80.21% [80.11% - 80.27%],4,2,5,05-18-2021,projected
113,DC- WASHINGTON,80.15,51,48,59,80.09,80.29,51 [48 - 59],80.15% [80.09% - 80.29%],8,5,16,05-18-2021,projected
115,FL- BRADENTON,80.28,14,14,16,80.28,80.56,14 [14 - 16],80.28% [80.28% - 80.56%],2,2,4,05-18-2021,projected
116,FL- CLEARWATER,80.06,7,6,8,80.06,80.12,7 [6 - 8],80.06% [80.06% - 80.12%],1,1,2,05-18-2021,projected
118,FL- FORT LAUDERDALE,80.14,75,70,80,80.09,80.2,75 [70 - 80],80.14% [80.09% - 80.2%],12,8,17,05-18-2021,projected
119,FL- FORT MYERS,80.39,100,94,108,80.29,80.58,100 [94 - 108],80.39% [80.29% - 80.58%],15,11,22,05-18-2021,projected
120,FL- GAINESVILLE,80.16,15,13,17,80.05,80.22,15 [13 - 17],80.16% [80.05% - 80.22%],3,1,4,05-18-2021,projected
122,FL- HUDSON,80.24,21,20,23,80.24,80.4,21 [20 - 23],80.24% [80.24% - 80.4%],3,3,5,05-18-2021,projected
123,FL- JACKSONVILLE,80.31,98,90,107,80.14,80.47,98 [90 - 107],80.31% [80.14% - 80.47%],15,7,23,05-18-2021,projected
124,FL- LAKELAND,80.37,27,25,29,80.28,80.56,27 [25 - 29],80.37% [80.28% - 80.56%],4,3,6,05-18-2021,projected
127,FL- MIAMI,80.09,56,50,64,80.04,80.16,56 [50 - 64],80.09% [80.04% - 80.16%],10,4,17,05-18-2021,projected
129,FL- OCALA,80.29,26,25,27,80.22,80.29,26 [25 - 27],80.29% [80.22% - 80.29%],4,3,4,05-18-2021,projected
130,FL- ORLANDO,80.29,194,181,208,80.17,80.42,194 [181 - 208],80.29% [80.17% - 80.42%],30,18,43,05-18-2021,projected
131,FL- ORMOND BEACH,80.06,7,7,8,80.06,80.12,7 [7 - 8],80.06% [80.06% - 80.12%],1,1,2,05-18-2021,projected
133,FL- PANAMA CITY,80.15,7,7,8,80.15,80.3,7 [7 - 8],80.15% [80.15% - 80.3%],1,1,2,05-18-2021,projected
134,FL- PENSACOLA,80.13,21,19,23,80.09,80.21,21 [19 - 23],80.13% [80.09% - 80.21%],3,2,5,05-18-2021,projected
137,FL- SARASOTA,80.14,14,13,15,80.07,80.21,14 [13 - 15],80.14% [80.07% - 80.21%],2,1,3,05-18-2021,projected
139,FL- ST PETERSBURG,80.06,7,6,8,80.06,80.13,7 [6 - 8],80.06% [80.06% - 80.13%],1,1,2,05-18-2021,projected
140,FL- TALLAHASSEE,80.3,56,52,61,80.15,80.48,56 [52 - 61],80.3% [80.15% - 80.48%],8,4,13,05-18-2021,projected
141,FL- TAMPA,80.21,57,53,60,80.14,80.28,57 [53 - 60],80.21% [80.14% - 80.28%],9,6,12,05-18-2021,projected
142,GA- ALBANY,80.28,21,19,25,80.09,80.66,21 [19 - 25],80.28% [80.09% - 80.66%],3,1,7,05-18-2021,projected
