region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,98.28,2451,2246,2875,88.48,117.77,2451 [2246 - 2875],98.28% [88.48% - 117.77%],1544,716,3190,05-18-2021,projected
2,AL- DOTHAN,87.0,156,144,180,83.61,94.16,156 [144 - 180],87.0% [83.61% - 94.16%],93,48,188,05-18-2021,projected
5,AL- HUNTSVILLE,85.32,172,156,208,82.23,92.39,172 [156 - 208],85.32% [82.23% - 92.39%],100,42,233,05-18-2021,projected
6,AL- MOBILE,81.47,77,71,91,80.77,83.19,77 [71 - 91],81.47% [80.77% - 83.19%],42,22,91,05-18-2021,projected
7,AL- MONTGOMERY,88.34,214,191,307,82.85,111.31,214 [191 - 307],88.34% [82.85% - 111.31%],129,44,484,05-18-2021,projected
9,AL- TUSCALOOSA,81.9,35,32,40,80.7,83.01,35 [32 - 40],81.9% [80.7% - 83.01%],19,7,30,05-18-2021,projected
11,AZ- MESA,82.93,96,88,112,81.41,86.01,96 [88 - 112],82.93% [81.41% - 86.01%],58,28,119,05-18-2021,projected
12,AZ- PHOENIX,81.76,220,202,261,80.84,83.78,220 [202 - 261],81.76% [80.84% - 83.78%],133,64,286,05-18-2021,projected
14,AZ- SUN CITY,81.23,14,13,17,80.62,82.47,14 [13 - 17],81.23% [80.62% - 82.47%],10,5,20,05-18-2021,projected
15,AZ- TUCSON,80.87,34,30,42,80.36,81.98,34 [30 - 42],80.87% [80.36% - 81.98%],22,9,50,05-18-2021,projected
16,AR- FORT SMITH,80.0,0,0,7,80.0,81.33,0 [0 - 7],80.0% [80.0% - 81.33%],0,0,17,05-18-2021,projected
18,AR- JONESBORO,80.88,14,12,16,80.0,80.88,14 [12 - 16],80.88% [80.0% - 80.88%],8,0,8,05-18-2021,projected
19,AR- LITTLE ROCK,81.87,189,171,237,80.73,84.47,189 [171 - 237],81.87% [80.73% - 84.47%],108,42,258,05-18-2021,projected
21,AR- SPRINGDALE,83.03,56,50,66,82.08,86.53,56 [50 - 66],83.03% [82.08% - 86.53%],32,22,69,05-18-2021,projected
22,AR- TEXARKANA,83.67,55,50,66,81.53,87.55,55 [50 - 66],83.67% [81.53% - 87.55%],36,15,74,05-18-2021,projected
