region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.52,78,71,89,80.24,80.95,78 [71 - 89],80.52% [80.24% - 80.95%],44,20,80,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,3,80.0,80.0,0 [0 - 3],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
5,AL- HUNTSVILLE,81.01,35,32,45,80.37,82.13,35 [32 - 45],81.01% [80.37% - 82.13%],19,7,40,06-08-2021,projected
6,AL- MOBILE,80.98,47,42,52,80.39,81.26,47 [42 - 52],80.98% [80.39% - 81.26%],28,11,36,06-08-2021,projected
7,AL- MONTGOMERY,80.45,14,14,17,80.45,81.03,14 [14 - 17],80.45% [80.45% - 81.03%],7,7,16,06-08-2021,projected
9,AL- TUSCALOOSA,80.0,0,0,1,80.0,80.4,0 [0 - 1],80.0% [80.0% - 80.4%],0,0,4,06-08-2021,projected
11,AZ- MESA,82.12,68,63,77,81.26,83.89,68 [63 - 77],82.12% [81.26% - 83.89%],42,25,77,06-08-2021,projected
12,AZ- PHOENIX,81.17,148,138,169,80.69,82.26,148 [138 - 169],81.17% [80.69% - 82.26%],89,52,171,06-08-2021,projected
14,AZ- SUN CITY,80.86,12,11,14,80.49,81.48,12 [11 - 14],80.86% [80.49% - 81.48%],7,4,12,06-08-2021,projected
15,AZ- TUCSON,81.27,51,47,62,80.67,82.93,51 [47 - 62],81.27% [80.67% - 82.93%],32,17,74,06-08-2021,projected
16,AR- FORT SMITH,82.03,49,44,54,80.78,82.58,49 [44 - 54],82.03% [80.78% - 82.58%],26,10,33,06-08-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,81.11,0 [0 - 2],80.0% [80.0% - 81.11%],0,0,10,06-08-2021,projected
19,AR- LITTLE ROCK,82.36,221,201,260,81.2,84.99,221 [201 - 260],82.36% [81.2% - 84.99%],136,69,288,06-08-2021,projected
21,AR- SPRINGDALE,81.23,21,18,23,80.95,81.89,21 [18 - 23],81.23% [80.95% - 81.89%],13,10,20,06-08-2021,projected
22,AR- TEXARKANA,81.22,20,18,26,80.31,83.47,20 [18 - 26],81.22% [80.31% - 83.47%],12,3,34,06-08-2021,projected
23,CA- ORANGE CO.,80.21,21,18,28,80.0,80.52,21 [18 - 28],80.21% [80.0% - 80.52%],16,0,40,06-08-2021,projected
25,CA- BAKERSFIELD,80.17,2,1,3,80.0,80.25,2 [1 - 3],80.17% [80.0% - 80.25%],6,0,9,06-08-2021,projected
31,CA- CHICO,80.94,14,12,14,80.94,80.94,14 [12 - 14],80.94% [80.94% - 80.94%],6,6,6,06-08-2021,projected
33,CA- CONTRA COSTA CO.,80.45,14,12,16,80.45,81.1,14 [12 - 16],80.45% [80.45% - 81.1%],9,9,22,06-08-2021,projected
43,CA- FRESNO,80.0,0,0,2,80.0,80.26,0 [0 - 2],80.0% [80.0% - 80.26%],0,0,6,06-08-2021,projected
56,CA- LOS ANGELES,80.07,21,18,31,80.0,80.23,21 [18 - 31],80.07% [80.0% - 80.23%],18,0,58,06-08-2021,projected
58,CA- MODESTO,80.0,0,0,2,80.0,80.41,0 [0 - 2],80.0% [80.0% - 80.41%],0,0,7,06-08-2021,projected
62,CA- NAPA,81.03,6,4,8,80.0,81.03,6 [4 - 8],81.03% [80.0% - 81.03%],6,0,6,06-08-2021,projected
65,CA- ALAMEDA CO.,80.21,14,12,15,80.0,80.5,14 [12 - 15],80.21% [80.0% - 80.5%],7,0,17,06-08-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,06-08-2021,projected
73,CA- REDDING,80.55,14,12,14,80.55,80.55,14 [12 - 14],80.55% [80.55% - 80.55%],6,6,6,06-08-2021,projected
77,CA- SACRAMENTO,80.48,28,26,36,80.15,81.02,28 [26 - 36],80.48% [80.15% - 81.02%],23,7,49,06-08-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
79,CA- SAN BERNARDINO,80.0,0,0,2,80.0,80.17,0 [0 - 2],80.0% [80.0% - 80.17%],0,0,10,06-08-2021,projected
80,CA- SAN DIEGO,80.09,14,12,16,80.03,80.2,14 [12 - 16],80.09% [80.03% - 80.2%],6,2,14,06-08-2021,projected
81,CA- SAN FRANCISCO,80.2,8,7,10,80.06,80.28,8 [7 - 10],80.2% [80.06% - 80.28%],10,3,14,06-08-2021,projected
82,CA- SAN JOSE,80.0,0,0,2,80.0,80.2,0 [0 - 2],80.0% [80.0% - 80.2%],0,0,6,06-08-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
85,CA- SAN MATEO CO.,80.0,0,0,2,80.0,80.26,0 [0 - 2],80.0% [80.0% - 80.26%],0,0,7,06-08-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
89,CA- SANTA ROSA,80.7,21,20,25,80.32,81.4,21 [20 - 25],80.7% [80.32% - 81.4%],13,6,26,06-08-2021,projected
91,CA- STOCKTON,80.47,7,6,9,80.0,81.03,7 [6 - 9],80.47% [80.0% - 81.03%],5,0,11,06-08-2021,projected
96,CA- VENTURA,80.0,0,0,2,80.0,80.45,0 [0 - 2],80.0% [80.0% - 80.45%],0,0,7,06-08-2021,projected
101,CO- BOULDER,80.63,7,6,7,80.0,80.63,7 [6 - 7],80.63% [80.0% - 80.63%],3,0,3,06-08-2021,projected
102,CO- COLORADO SPRINGS,83.0,53,50,58,82.13,84.73,53 [50 - 58],83.0% [82.13% - 84.73%],31,22,49,06-08-2021,projected
103,CO- DENVER,81.09,85,77,96,80.67,81.93,85 [77 - 96],81.09% [80.67% - 81.93%],52,32,92,06-08-2021,projected
104,CO- FORT COLLINS,82.19,21,20,22,81.1,82.97,21 [20 - 22],82.19% [81.1% - 82.97%],14,7,19,06-08-2021,projected
105,CO- GRAND JUNCTION,83.16,42,39,45,82.15,84.17,42 [39 - 45],83.16% [82.15% - 84.17%],25,17,33,06-08-2021,projected
106,CO- GREELEY,80.77,7,7,8,80.51,81.16,7 [7 - 8],80.77% [80.51% - 81.16%],6,4,9,06-08-2021,projected
107,CO- PUEBLO,80.38,7,6,7,80.38,80.38,7 [6 - 7],80.38% [80.38% - 80.38%],3,3,3,06-08-2021,projected
109,CT- BRIDGEPORT,80.0,0,0,0,80.0,80.12,0 [0 - 0],80.0% [80.0% - 80.12%],0,0,2,06-08-2021,projected
110,CT- HARTFORD,80.12,3,2,4,80.0,80.12,3 [2 - 4],80.12% [80.0% - 80.12%],4,0,4,06-08-2021,projected
111,CT- NEW HAVEN,80.0,0,0,1,80.0,80.13,0 [0 - 1],80.0% [80.0% - 80.13%],0,0,5,06-08-2021,projected
112,DE- WILMINGTON,80.0,0,0,1,80.0,80.16,0 [0 - 1],80.0% [80.0% - 80.16%],0,0,3,06-08-2021,projected
113,DC- WASHINGTON,80.4,14,10,25,80.05,80.87,14 [10 - 25],80.4% [80.05% - 80.87%],22,3,48,06-08-2021,projected
115,FL- BRADENTON,80.71,5,4,6,80.28,80.71,5 [4 - 6],80.71% [80.28% - 80.71%],5,2,5,06-08-2021,projected
