date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-29-2021,82.4,,,,,,,,429,,,actual
06-05-2021,82.2,,,,,,,,393,,,actual
06-12-2021,81.87,,,,,,,,334,,,actual
06-19-2021,80.66,207,190,288,80.39,82.18,207 [190 - 288],80.66% [80.39% - 82.18%],119,70,391,projected
06-26-2021,80.93,272,243,454,80.35,84.31,272 [243 - 454],80.93% [80.35% - 84.31%],166,63,771,projected
07-03-2021,81.44,416,365,664,80.34,86.63,416 [365 - 664],81.44% [80.34% - 86.63%],257,61,1186,projected
07-10-2021,82.04,591,513,852,80.45,87.26,591 [513 - 852],82.04% [80.45% - 87.26%],366,81,1299,projected
07-17-2021,82.59,775,673,1073,80.56,88.87,775 [673 - 1073],82.59% [80.56% - 88.87%],464,101,1587,projected
07-24-2021,83.08,935,818,1278,80.65,90.52,935 [818 - 1278],83.08% [80.65% - 90.52%],551,117,1883,projected
07-31-2021,83.41,1049,919,1422,80.66,91.5,1049 [919 - 1422],83.41% [80.66% - 91.5%],610,119,2058,projected
