region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.43,181,163,241,80.85,87.4,181 [163 - 241],82.43% [80.85% - 87.4%],205,72,625,06-08-2021,projected
2,AL- DOTHAN,80.75,7,6,18,80.0,85.8,7 [6 - 18],80.75% [80.0% - 85.8%],10,0,77,06-08-2021,projected
5,AL- HUNTSVILLE,85.48,90,81,197,82.55,123.83,90 [81 - 197],85.48% [82.55% - 123.83%],103,48,824,06-08-2021,projected
6,AL- MOBILE,83.05,78,70,98,81.19,88.3,78 [70 - 98],83.05% [81.19% - 88.3%],87,34,237,06-08-2021,projected
7,AL- MONTGOMERY,81.88,28,26,40,80.97,86.02,28 [26 - 40],81.88% [80.97% - 86.02%],29,15,93,06-08-2021,projected
9,AL- TUSCALOOSA,80.7,5,4,7,80.0,81.2,5 [4 - 7],80.7% [80.0% - 81.2%],7,0,12,06-08-2021,projected
11,AZ- MESA,84.39,72,65,82,81.92,87.83,72 [65 - 82],84.39% [81.92% - 87.83%],87,38,155,06-08-2021,projected
12,AZ- PHOENIX,83.01,199,180,232,81.16,86.26,199 [180 - 232],83.01% [81.16% - 86.26%],228,88,474,06-08-2021,projected
14,AZ- SUN CITY,81.73,14,13,15,80.74,83.09,14 [13 - 15],81.73% [80.74% - 83.09%],14,6,25,06-08-2021,projected
15,AZ- TUCSON,83.84,82,74,97,81.51,87.57,82 [74 - 97],83.84% [81.51% - 87.57%],97,38,191,06-08-2021,projected
16,AR- FORT SMITH,166.81,1000,842,1564,87.49,475.39,1000 [842 - 1564],166.81% [87.49% - 475.39%],1112,96,5065,06-08-2021,projected
18,AR- JONESBORO,87.41,60,52,82,81.44,102.01,60 [52 - 82],87.41% [81.44% - 102.01%],67,13,199,06-08-2021,projected
19,AR- LITTLE ROCK,110.08,1550,1389,1986,90.69,168.15,1550 [1389 - 1986],110.08% [90.69% - 168.15%],1736,617,5088,06-08-2021,projected
21,AR- SPRINGDALE,112.64,307,262,488,82.74,242.16,307 [262 - 488],112.64% [82.74% - 242.16%],345,29,1714,06-08-2021,projected
22,AR- TEXARKANA,113.47,283,243,387,82.76,195.51,283 [243 - 387],113.47% [82.76% - 195.51%],328,27,1132,06-08-2021,projected
23,CA- ORANGE CO.,80.17,14,12,23,80.0,81.18,14 [12 - 23],80.17% [80.0% - 81.18%],13,0,90,06-08-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,1,80.0,80.33,0 [0 - 1],80.0% [80.0% - 80.33%],0,0,12,06-08-2021,projected
31,CA- CHICO,84.06,21,18,35,80.0,98.28,21 [18 - 35],84.06% [80.0% - 98.28%],26,0,117,06-08-2021,projected
33,CA- CONTRA COSTA CO.,80.9,14,12,16,80.0,81.85,14 [12 - 16],80.9% [80.0% - 81.85%],18,0,37,06-08-2021,projected
43,CA- FRESNO,80.09,0,0,2,80.0,80.7,0 [0 - 2],80.09% [80.0% - 80.7%],2,0,16,06-08-2021,projected
56,CA- LOS ANGELES,80.01,0,0,3,80.0,80.15,0 [0 - 3],80.01% [80.0% - 80.15%],2,0,36,06-08-2021,projected
58,CA- MODESTO,80.87,16,12,25,80.0,84.07,16 [12 - 25],80.87% [80.0% - 84.07%],15,0,70,06-08-2021,projected
62,CA- NAPA,86.19,33,28,41,80.0,95.81,33 [28 - 41],86.19% [80.0% - 95.81%],36,0,92,06-08-2021,projected
65,CA- ALAMEDA CO.,80.36,0,0,2,80.0,80.68,0 [0 - 2],80.36% [80.0% - 80.68%],12,0,23,06-08-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
73,CA- REDDING,87.12,53,47,93,81.11,117.62,53 [47 - 93],87.12% [81.11% - 117.62%],77,12,407,06-08-2021,projected
77,CA- SACRAMENTO,84.24,181,152,262,80.04,96.66,181 [152 - 262],84.24% [80.04% - 96.66%],203,2,797,06-08-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
79,CA- SAN BERNARDINO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
80,CA- SAN DIEGO,80.11,0,0,2,80.0,80.2,0 [0 - 2],80.11% [80.0% - 80.2%],8,0,14,06-08-2021,projected
81,CA- SAN FRANCISCO,80.14,7,6,11,80.0,80.77,7 [6 - 11],80.14% [80.0% - 80.77%],7,0,39,06-08-2021,projected
82,CA- SAN JOSE,80.17,0,0,3,80.0,80.79,0 [0 - 3],80.17% [80.0% - 80.79%],5,0,24,06-08-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
85,CA- SAN MATEO CO.,80.0,0,0,0,80.0,80.07,0 [0 - 0],80.0% [80.0% - 80.07%],0,0,2,06-08-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
89,CA- SANTA ROSA,81.4,21,20,28,80.7,83.82,21 [20 - 28],81.4% [80.7% - 83.82%],26,13,71,06-08-2021,projected
91,CA- STOCKTON,81.6,7,6,10,80.0,83.1,7 [6 - 10],81.6% [80.0% - 83.1%],17,0,33,06-08-2021,projected
96,CA- VENTURA,80.0,0,0,0,80.0,80.64,0 [0 - 0],80.0% [80.0% - 80.64%],0,0,10,06-08-2021,projected
101,CO- BOULDER,82.53,7,7,10,81.26,85.26,7 [7 - 10],82.53% [81.26% - 85.26%],12,6,25,06-08-2021,projected
102,CO- COLORADO SPRINGS,95.56,133,118,195,84.73,133.43,133 [118 - 195],95.56% [84.73% - 133.43%],161,49,553,06-08-2021,projected
103,CO- DENVER,82.99,100,87,159,80.73,92.52,100 [87 - 159],82.99% [80.73% - 92.52%],143,35,598,06-08-2021,projected
104,CO- FORT COLLINS,90.64,60,51,87,81.72,116.15,60 [51 - 87],90.64% [81.72% - 116.15%],68,11,231,06-08-2021,projected
