region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.42,107,98,120,80.66,82.27,107 [98 - 120],81.42% [80.66% - 82.27%],120,56,192,06-08-2021,projected
2,AL- DOTHAN,80.0,0,0,4,80.0,80.75,0 [0 - 4],80.0% [80.0% - 80.75%],0,0,10,06-08-2021,projected
5,AL- HUNTSVILLE,82.13,38,35,49,81.17,85.59,38 [35 - 49],82.13% [81.17% - 85.59%],40,22,105,06-08-2021,projected
6,AL- MOBILE,82.24,56,51,62,80.77,82.56,56 [51 - 62],82.24% [80.77% - 82.56%],64,22,73,06-08-2021,projected
7,AL- MONTGOMERY,81.23,19,18,22,80.97,82.52,19 [18 - 22],81.23% [80.97% - 82.52%],19,15,39,06-08-2021,projected
9,AL- TUSCALOOSA,80.7,7,6,7,80.0,80.7,7 [6 - 7],80.7% [80.0% - 80.7%],7,0,7,06-08-2021,projected
11,AZ- MESA,84.95,84,79,92,83.33,88.18,84 [79 - 92],84.95% [83.33% - 88.18%],98,66,162,06-08-2021,projected
12,AZ- PHOENIX,82.83,188,176,209,81.82,84.84,188 [176 - 209],82.83% [81.82% - 84.84%],214,138,367,06-08-2021,projected
14,AZ- SUN CITY,81.98,14,13,15,81.36,83.21,14 [13 - 15],81.98% [81.36% - 83.21%],16,11,26,06-08-2021,projected
15,AZ- TUCSON,83.17,70,66,81,81.82,86.42,70 [66 - 81],83.17% [81.82% - 86.42%],80,46,162,06-08-2021,projected
16,AR- FORT SMITH,87.65,88,79,129,82.42,104.28,88 [79 - 129],87.65% [82.42% - 104.28%],98,31,311,06-08-2021,projected
18,AR- JONESBORO,82.43,16,13,19,80.0,84.09,16 [13 - 19],82.43% [80.0% - 84.09%],22,0,37,06-08-2021,projected
19,AR- LITTLE ROCK,87.45,388,351,458,83.6,94.4,388 [351 - 458],87.45% [83.6% - 94.4%],430,208,831,06-08-2021,projected
21,AR- SPRINGDALE,86.24,59,53,88,81.89,99.87,59 [53 - 88],86.24% [81.89% - 99.87%],66,20,210,06-08-2021,projected
22,AR- TEXARKANA,83.67,35,32,52,81.53,92.76,35 [32 - 52],83.67% [81.53% - 92.76%],36,15,125,06-08-2021,projected
23,CA- ORANGE CO.,80.51,23,20,32,80.17,81.05,23 [20 - 32],80.51% [80.17% - 81.05%],39,13,80,06-08-2021,projected
25,CA- BAKERSFIELD,80.33,3,2,5,80.0,80.66,3 [2 - 5],80.33% [80.0% - 80.66%],12,0,24,06-08-2021,projected
31,CA- CHICO,82.19,15,14,18,81.88,85.78,15 [14 - 18],82.19% [81.88% - 85.78%],14,12,37,06-08-2021,projected
33,CA- CONTRA COSTA CO.,81.4,18,17,22,80.9,82.3,18 [17 - 22],81.4% [80.9% - 82.3%],28,18,46,06-08-2021,projected
43,CA- FRESNO,80.35,0,0,2,80.0,80.57,0 [0 - 2],80.35% [80.0% - 80.57%],8,0,13,06-08-2021,projected
56,CA- LOS ANGELES,80.19,23,18,33,80.02,80.52,23 [18 - 33],80.19% [80.02% - 80.52%],46,5,130,06-08-2021,projected
58,CA- MODESTO,80.06,0,0,5,80.0,80.81,0 [0 - 5],80.06% [80.0% - 80.81%],1,0,14,06-08-2021,projected
62,CA- NAPA,82.23,14,12,15,80.0,83.09,14 [12 - 15],82.23% [80.0% - 83.09%],13,0,18,06-08-2021,projected
65,CA- ALAMEDA CO.,80.68,14,12,17,80.38,81.18,14 [12 - 17],80.68% [80.38% - 81.18%],23,13,40,06-08-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.19,0 [0 - 0],80.0% [80.0% - 80.19%],0,0,2,06-08-2021,projected
73,CA- REDDING,81.2,14,14,27,81.11,84.53,14 [14 - 27],81.2% [81.11% - 84.53%],13,12,49,06-08-2021,projected
77,CA- SACRAMENTO,82.3,98,87,121,80.63,84.95,98 [87 - 121],82.3% [80.63% - 84.95%],110,30,237,06-08-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
79,CA- SAN BERNARDINO,80.02,0,0,3,80.0,80.36,0 [0 - 3],80.02% [80.0% - 80.36%],1,0,21,06-08-2021,projected
80,CA- SAN DIEGO,80.26,14,12,16,80.16,80.54,14 [12 - 16],80.26% [80.16% - 80.54%],18,11,38,06-08-2021,projected
81,CA- SAN FRANCISCO,80.43,18,16,21,80.14,80.55,18 [16 - 21],80.43% [80.14% - 80.55%],22,7,28,06-08-2021,projected
82,CA- SAN JOSE,80.4,14,12,15,80.0,80.79,14 [12 - 15],80.4% [80.0% - 80.79%],12,0,24,06-08-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
85,CA- SAN MATEO CO.,80.41,0,0,2,80.0,80.56,0 [0 - 2],80.41% [80.0% - 80.56%],11,0,15,06-08-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,06-08-2021,projected
89,CA- SANTA ROSA,81.4,21,20,25,80.86,82.74,21 [20 - 25],81.4% [80.86% - 82.74%],26,16,51,06-08-2021,projected
91,CA- STOCKTON,81.13,14,12,17,80.0,82.92,14 [12 - 17],81.13% [80.0% - 82.92%],12,0,31,06-08-2021,projected
96,CA- VENTURA,80.0,0,0,2,80.0,80.83,0 [0 - 2],80.0% [80.0% - 80.83%],0,0,13,06-08-2021,projected
101,CO- BOULDER,81.68,7,7,8,81.26,82.74,7 [7 - 8],81.68% [81.26% - 82.74%],8,6,13,06-08-2021,projected
