region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.42,173,162,193,81.74,83.73,173 [162 - 193],82.42% [81.74% - 83.73%],204,147,315,03-03-2021,projected
2,AL- DOTHAN,80.53,7,6,8,80.15,81.05,7 [6 - 8],80.53% [80.15% - 81.05%],7,2,14,03-03-2021,projected
5,AL- HUNTSVILLE,82.93,36,34,41,81.54,83.94,36 [34 - 41],82.93% [81.54% - 83.94%],55,29,74,03-03-2021,projected
6,AL- MOBILE,82.63,64,61,69,82.0,83.64,64 [61 - 69],82.63% [82.0% - 83.64%],75,57,104,03-03-2021,projected
7,AL- MONTGOMERY,81.75,21,20,23,81.49,82.46,21 [20 - 23],81.75% [81.49% - 82.46%],27,23,38,03-03-2021,projected
9,AL- TUSCALOOSA,82.3,21,20,23,82.0,83.11,21 [20 - 23],82.3% [82.0% - 83.11%],23,20,31,03-03-2021,projected
11,AZ- MESA,83.48,50,48,53,82.63,84.49,50 [48 - 53],83.48% [82.63% - 84.49%],69,52,89,03-03-2021,projected
12,AZ- PHOENIX,82.19,124,119,132,81.64,82.97,124 [119 - 132],82.19% [81.64% - 82.97%],166,124,225,03-03-2021,projected
14,AZ- SUN CITY,81.23,7,7,8,80.99,81.6,7 [7 - 8],81.23% [80.99% - 81.6%],10,8,13,03-03-2021,projected
15,AZ- TUCSON,81.98,38,35,41,81.58,82.61,38 [35 - 41],81.98% [81.58% - 82.61%],50,40,66,03-03-2021,projected
16,AR- FORT SMITH,80.94,12,10,13,80.62,81.41,12 [10 - 13],80.94% [80.62% - 81.41%],12,8,18,03-03-2021,projected
18,AR- JONESBORO,80.22,0,0,2,80.0,81.88,0 [0 - 2],80.22% [80.0% - 81.88%],2,0,17,03-03-2021,projected
19,AR- LITTLE ROCK,81.73,91,83,110,81.25,83.45,91 [83 - 110],81.73% [81.25% - 83.45%],100,72,199,03-03-2021,projected
21,AR- SPRINGDALE,83.88,34,32,38,82.37,85.58,34 [32 - 38],83.88% [82.37% - 85.58%],41,25,59,03-03-2021,projected
22,AR- TEXARKANA,81.63,14,12,17,81.63,83.06,14 [12 - 17],81.63% [81.63% - 83.06%],16,16,30,03-03-2021,projected
23,CA- ORANGE CO.,80.72,39,37,42,80.54,80.93,39 [37 - 42],80.72% [80.54% - 80.93%],55,41,71,03-03-2021,projected
25,CA- BAKERSFIELD,81.02,27,25,29,80.69,81.36,27 [25 - 29],81.02% [80.69% - 81.36%],37,25,49,03-03-2021,projected
31,CA- CHICO,80.78,2,1,3,80.31,80.78,2 [1 - 3],80.78% [80.31% - 80.78%],5,2,5,03-03-2021,projected
33,CA- CONTRA COSTA CO.,81.65,26,24,28,81.25,82.2,26 [24 - 28],81.65% [81.25% - 82.2%],33,25,44,03-03-2021,projected
43,CA- FRESNO,81.93,33,31,35,81.45,82.45,33 [31 - 35],81.93% [81.45% - 82.45%],44,33,56,03-03-2021,projected
56,CA- LOS ANGELES,81.1,189,179,199,80.82,81.39,189 [179 - 199],81.1% [80.82% - 81.39%],274,204,346,03-03-2021,projected
58,CA- MODESTO,82.79,34,31,37,81.86,83.61,34 [31 - 37],82.79% [81.86% - 83.61%],48,32,62,03-03-2021,projected
62,CA- NAPA,81.72,7,6,7,81.55,81.72,7 [6 - 7],81.72% [81.55% - 81.72%],10,9,10,03-03-2021,projected
65,CA- ALAMEDA CO.,80.53,14,13,14,80.38,80.68,14 [13 - 14],80.53% [80.38% - 80.68%],18,13,23,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.38,0,0,1,80.28,80.47,0 [0 - 1],80.38% [80.28% - 80.47%],4,3,5,03-03-2021,projected
73,CA- REDDING,81.66,16,14,17,80.92,82.13,16 [14 - 17],81.66% [80.92% - 82.13%],18,10,23,03-03-2021,projected
