region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.32,173,162,193,80.21,80.52,173 [162 - 193],80.32% [80.21% - 80.52%],27,18,44,03-03-2021,projected
2,AL- DOTHAN,80.08,7,6,8,80.0,80.15,7 [6 - 8],80.08% [80.0% - 80.15%],1,0,2,03-03-2021,projected
5,AL- HUNTSVILLE,80.32,36,34,41,80.21,80.53,36 [34 - 41],80.32% [80.21% - 80.53%],6,4,10,03-03-2021,projected
6,AL- MOBILE,80.35,64,61,69,80.25,80.49,64 [61 - 69],80.35% [80.25% - 80.49%],10,7,14,03-03-2021,projected
7,AL- MONTGOMERY,80.19,21,20,23,80.19,80.32,21 [20 - 23],80.19% [80.19% - 80.32%],3,3,5,03-03-2021,projected
9,AL- TUSCALOOSA,80.3,21,20,23,80.3,80.4,21 [20 - 23],80.3% [80.3% - 80.4%],3,3,4,03-03-2021,projected
11,AZ- MESA,80.4,50,48,53,80.3,80.56,50 [48 - 53],80.4% [80.3% - 80.56%],8,6,11,03-03-2021,projected
12,AZ- PHOENIX,80.26,124,119,132,80.2,80.37,124 [119 - 132],80.26% [80.2% - 80.37%],20,15,28,03-03-2021,projected
14,AZ- SUN CITY,80.12,7,7,8,80.12,80.25,7 [7 - 8],80.12% [80.12% - 80.25%],1,1,2,03-03-2021,projected
15,AZ- TUCSON,80.24,38,35,41,80.2,80.36,38 [35 - 41],80.24% [80.2% - 80.36%],6,5,9,03-03-2021,projected
16,AR- FORT SMITH,80.16,12,10,13,80.08,80.23,12 [10 - 13],80.16% [80.08% - 80.23%],2,1,3,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,80.22,0 [0 - 2],80.0% [80.0% - 80.22%],0,0,2,03-03-2021,projected
19,AR- LITTLE ROCK,80.24,91,83,110,80.16,80.5,91 [83 - 110],80.24% [80.16% - 80.5%],14,9,29,03-03-2021,projected
21,AR- SPRINGDALE,80.47,34,32,38,80.28,80.76,34 [32 - 38],80.47% [80.28% - 80.76%],5,3,8,03-03-2021,projected
22,AR- TEXARKANA,80.2,14,12,17,80.2,80.41,14 [12 - 17],80.2% [80.2% - 80.41%],2,2,4,03-03-2021,projected
23,CA- ORANGE CO.,80.08,39,37,42,80.07,80.12,39 [37 - 42],80.08% [80.07% - 80.12%],6,5,9,03-03-2021,projected
25,CA- BAKERSFIELD,80.14,27,25,29,80.08,80.14,27 [25 - 29],80.14% [80.08% - 80.14%],5,3,5,03-03-2021,projected
31,CA- CHICO,80.16,2,1,3,80.0,80.16,2 [1 - 3],80.16% [80.0% - 80.16%],1,0,1,03-03-2021,projected
33,CA- CONTRA COSTA CO.,80.2,26,24,28,80.15,80.3,26 [24 - 28],80.2% [80.15% - 80.3%],4,3,6,03-03-2021,projected
43,CA- FRESNO,80.26,33,31,35,80.18,80.31,33 [31 - 35],80.26% [80.18% - 80.31%],6,4,7,03-03-2021,projected
56,CA- LOS ANGELES,80.13,189,179,199,80.09,80.17,189 [179 - 199],80.13% [80.09% - 80.17%],32,22,42,03-03-2021,projected
58,CA- MODESTO,80.35,34,31,37,80.23,80.47,34 [31 - 37],80.35% [80.23% - 80.47%],6,4,8,03-03-2021,projected
62,CA- NAPA,80.17,7,6,7,80.0,80.17,7 [6 - 7],80.17% [80.0% - 80.17%],1,0,1,03-03-2021,projected
65,CA- ALAMEDA CO.,80.06,14,13,14,80.06,80.06,14 [13 - 14],80.06% [80.06% - 80.06%],2,2,2,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,1,80.0,80.09,0 [0 - 1],80.0% [80.0% - 80.09%],0,0,1,03-03-2021,projected
73,CA- REDDING,80.28,16,14,17,80.09,80.28,16 [14 - 17],80.28% [80.09% - 80.28%],3,1,3,03-03-2021,projected
77,CA- SACRAMENTO,80.19,53,50,57,80.13,80.27,53 [50 - 57],80.19% [80.13% - 80.27%],9,6,13,03-03-2021,projected
78,CA- SALINAS,80.13,7,7,7,80.13,80.13,7 [7 - 7],80.13% [80.13% - 80.13%],1,1,1,03-03-2021,projected
79,CA- SAN BERNARDINO,80.1,35,33,37,80.07,80.14,35 [33 - 37],80.1% [80.07% - 80.14%],6,4,8,03-03-2021,projected
80,CA- SAN DIEGO,80.18,78,74,82,80.13,80.24,78 [74 - 82],80.18% [80.13% - 80.24%],13,9,17,03-03-2021,projected
81,CA- SAN FRANCISCO,80.06,21,19,23,80.06,80.1,21 [19 - 23],80.06% [80.06% - 80.1%],3,3,5,03-03-2021,projected
82,CA- SAN JOSE,80.23,42,40,45,80.17,80.33,42 [40 - 45],80.23% [80.17% - 80.33%],7,5,10,03-03-2021,projected
83,CA- SAN LUIS OBISPO,80.22,7,7,7,80.22,80.22,7 [7 - 7],80.22% [80.22% - 80.22%],1,1,1,03-03-2021,projected
85,CA- SAN MATEO CO.,80.11,21,20,23,80.11,80.19,21 [20 - 23],80.11% [80.11% - 80.19%],3,3,5,03-03-2021,projected
86,CA- SANTA BARBARA,80.21,14,13,14,80.21,80.21,14 [13 - 14],80.21% [80.21% - 80.21%],2,2,2,03-03-2021,projected
87,CA- SANTA CRUZ,80.28,7,6,7,80.28,80.28,7 [6 - 7],80.28% [80.28% - 80.28%],1,1,1,03-03-2021,projected
89,CA- SANTA ROSA,80.11,14,13,16,80.11,80.21,14 [13 - 16],80.11% [80.11% - 80.21%],2,2,4,03-03-2021,projected
91,CA- STOCKTON,80.19,14,13,15,80.09,80.28,14 [13 - 15],80.19% [80.09% - 80.28%],2,1,3,03-03-2021,projected
96,CA- VENTURA,80.13,14,13,15,80.13,80.19,14 [13 - 15],80.13% [80.13% - 80.19%],2,2,3,03-03-2021,projected
101,CO- BOULDER,80.42,14,13,15,80.21,80.63,14 [13 - 15],80.42% [80.21% - 80.63%],2,1,3,03-03-2021,projected
102,CO- COLORADO SPRINGS,80.87,63,58,68,80.58,81.35,63 [58 - 68],80.87% [80.58% - 81.35%],9,6,14,03-03-2021,projected
103,CO- DENVER,80.77,247,234,270,80.57,81.15,247 [234 - 270],80.77% [80.57% - 81.15%],37,27,55,03-03-2021,projected
104,CO- FORT COLLINS,80.63,28,26,29,80.47,80.78,28 [26 - 29],80.63% [80.47% - 80.78%],4,3,5,03-03-2021,projected
105,CO- GRAND JUNCTION,80.25,14,13,17,80.25,80.63,14 [13 - 17],80.25% [80.25% - 80.63%],2,2,5,03-03-2021,projected
106,CO- GREELEY,80.51,26,24,28,80.39,80.64,26 [24 - 28],80.51% [80.39% - 80.64%],4,3,5,03-03-2021,projected
107,CO- PUEBLO,80.13,7,6,7,80.13,80.13,7 [6 - 7],80.13% [80.13% - 80.13%],1,1,1,03-03-2021,projected
109,CT- BRIDGEPORT,80.59,66,62,70,80.41,80.83,66 [62 - 70],80.59% [80.41% - 80.83%],10,7,14,03-03-2021,projected
110,CT- HARTFORD,80.31,56,51,60,80.15,80.4,56 [51 - 60],80.31% [80.15% - 80.4%],10,5,13,03-03-2021,projected
111,CT- NEW HAVEN,80.52,127,121,135,80.36,80.7,127 [121 - 135],80.52% [80.36% - 80.7%],20,14,27,03-03-2021,projected
112,DE- WILMINGTON,80.54,66,63,71,80.43,80.75,66 [63 - 71],80.54% [80.43% - 80.75%],10,8,14,03-03-2021,projected
113,DC- WASHINGTON,80.56,205,195,223,80.4,80.86,205 [195 - 223],80.56% [80.4% - 80.86%],31,22,47,03-03-2021,projected
115,FL- BRADENTON,80.99,45,43,49,80.71,81.41,45 [43 - 49],80.99% [80.71% - 81.41%],7,5,10,03-03-2021,projected
116,FL- CLEARWATER,80.49,54,51,58,80.37,80.67,54 [51 - 58],80.49% [80.37% - 80.67%],8,6,11,03-03-2021,projected
118,FL- FORT LAUDERDALE,80.78,450,429,480,80.55,81.08,450 [429 - 480],80.78% [80.55% - 81.08%],68,48,94,03-03-2021,projected
119,FL- FORT MYERS,80.42,109,103,118,80.34,80.65,109 [103 - 118],80.42% [80.34% - 80.65%],16,13,25,03-03-2021,projected
120,FL- GAINESVILLE,80.16,16,15,19,80.11,80.27,16 [15 - 19],80.16% [80.11% - 80.27%],3,2,5,03-03-2021,projected
122,FL- HUDSON,80.48,39,37,42,80.32,80.64,39 [37 - 42],80.48% [80.32% - 80.64%],6,4,8,03-03-2021,projected
123,FL- JACKSONVILLE,80.24,75,68,78,80.14,80.26,75 [68 - 78],80.24% [80.14% - 80.26%],12,7,13,03-03-2021,projected
124,FL- LAKELAND,80.56,35,33,37,80.37,80.66,35 [33 - 37],80.56% [80.37% - 80.66%],6,4,7,03-03-2021,projected
127,FL- MIAMI,80.72,503,479,533,80.51,80.98,503 [479 - 533],80.72% [80.51% - 80.98%],78,55,106,03-03-2021,projected
129,FL- OCALA,80.51,44,41,48,80.29,80.73,44 [41 - 48],80.51% [80.29% - 80.73%],7,4,10,03-03-2021,projected
130,FL- ORLANDO,80.57,378,360,405,80.41,80.81,378 [360 - 405],80.57% [80.41% - 80.81%],59,42,84,03-03-2021,projected
131,FL- ORMOND BEACH,80.3,35,33,39,80.24,80.54,35 [33 - 39],80.3% [80.24% - 80.54%],5,4,9,03-03-2021,projected
133,FL- PANAMA CITY,80.6,28,27,30,80.45,80.9,28 [27 - 30],80.6% [80.45% - 80.9%],4,3,6,03-03-2021,projected
134,FL- PENSACOLA,80.51,79,75,85,80.38,80.77,79 [75 - 85],80.51% [80.38% - 80.77%],12,9,18,03-03-2021,projected
137,FL- SARASOTA,80.42,42,40,44,80.35,80.55,42 [40 - 44],80.42% [80.35% - 80.55%],6,5,8,03-03-2021,projected
139,FL- ST PETERSBURG,80.44,44,42,47,80.31,80.56,44 [42 - 47],80.44% [80.31% - 80.56%],7,5,9,03-03-2021,projected
140,FL- TALLAHASSEE,80.48,80,72,87,80.19,80.67,80 [72 - 87],80.48% [80.19% - 80.67%],13,5,18,03-03-2021,projected
141,FL- TAMPA,80.61,173,164,184,80.42,80.85,173 [164 - 184],80.61% [80.42% - 80.85%],26,18,36,03-03-2021,projected
142,GA- ALBANY,80.28,15,12,19,80.0,80.56,15 [12 - 19],80.28% [80.0% - 80.56%],3,0,6,03-03-2021,projected
144,GA- ATLANTA,81.13,884,839,956,80.79,81.66,884 [839 - 956],81.13% [80.79% - 81.66%],135,95,199,03-03-2021,projected
145,GA- AUGUSTA,80.2,35,33,38,80.16,80.33,35 [33 - 38],80.2% [80.16% - 80.33%],5,4,8,03-03-2021,projected
146,GA- COLUMBUS,80.48,42,39,47,80.24,80.87,42 [39 - 47],80.48% [80.24% - 80.87%],6,3,11,03-03-2021,projected
147,GA- MACON,80.36,51,48,58,80.22,80.63,51 [48 - 58],80.36% [80.22% - 80.63%],8,5,14,03-03-2021,projected
