date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-29-2021,82.4,,,,,,,,429,,,actual
06-05-2021,82.2,,,,,,,,393,,,actual
06-12-2021,81.87,,,,,,,,334,,,actual
06-19-2021,81.55,153,139,186,80.96,83.17,153 [139 - 186],81.55% [80.96% - 83.17%],277,172,567,projected
06-26-2021,81.31,133,120,174,80.73,83.01,133 [120 - 174],81.31% [80.73% - 83.01%],234,130,539,projected
07-03-2021,81.25,141,124,195,80.44,83.77,141 [124 - 195],81.25% [80.44% - 83.77%],223,79,675,projected
07-10-2021,81.23,119,105,182,80.4,83.92,119 [105 - 182],81.23% [80.4% - 83.92%],221,71,701,projected
07-17-2021,81.17,134,118,201,80.33,84.86,134 [118 - 201],81.17% [80.33% - 84.86%],210,59,869,projected
07-24-2021,81.3,147,131,215,80.39,85.26,147 [131 - 215],81.3% [80.39% - 85.26%],232,69,942,projected
07-31-2021,81.34,150,134,224,80.39,85.44,150 [134 - 224],81.34% [80.39% - 85.44%],239,70,974,projected
