date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
05-09-2021,7,7,7
05-10-2021,7,7,7
05-11-2021,7,7,7
05-12-2021,7,7,7
05-13-2021,3,2,3
05-14-2021,2,2,3
05-15-2021,2,2,3
05-16-2021,2,2,3
05-17-2021,2,2,2
05-18-2021,2,2,2
05-19-2021,2,2,2
05-20-2021,2,2,2
05-21-2021,2,2,2
05-22-2021,2,2,2
05-23-2021,2,2,2
05-24-2021,2,2,2
05-25-2021,2,2,3
05-26-2021,2,2,3
05-27-2021,2,2,3
05-28-2021,2,2,4
05-29-2021,2,2,4
05-30-2021,2,2,4
05-31-2021,2,2,4
06-01-2021,2,2,4
06-02-2021,2,2,4
06-03-2021,2,2,4
06-04-2021,4,2,4
06-05-2021,4,2,5
06-06-2021,4,2,5
06-07-2021,4,1,5
06-08-2021,4,1,6
06-09-2021,4,1,7
06-10-2021,4,1,9
06-11-2021,4,1,9
06-12-2021,4,1,10
06-13-2021,4,1,12
06-14-2021,4,1,15
06-15-2021,4,1,16
06-16-2021,5,1,16
06-17-2021,5,1,21
06-18-2021,5,2,21
06-19-2021,5,2,23
06-20-2021,6,2,25
06-21-2021,7,2,28
06-22-2021,8,2,31
06-23-2021,8,2,33
06-24-2021,8,3,37
06-25-2021,8,3,39
06-26-2021,9,3,40
06-27-2021,11,3,44
06-28-2021,12,3,46
06-29-2021,13,3,51
06-30-2021,14,4,55
07-01-2021,15,4,57
07-02-2021,19,4,62
07-03-2021,20,4,67
07-04-2021,20,4,70
07-05-2021,21,4,73
07-06-2021,21,4,79
07-07-2021,23,4,84
07-08-2021,26,4,89
07-09-2021,26,4,96
07-10-2021,27,4,104
