date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
05-30-2021,6,5,11
05-31-2021,6,5,11
06-01-2021,6,4,11
06-02-2021,6,4,11
06-03-2021,6,4,11
06-04-2021,6,4,12
06-05-2021,6,4,12
06-06-2021,6,4,10
06-07-2021,6,4,8
06-08-2021,6,4,8
06-09-2021,6,4,8
06-10-2021,5,4,8
06-11-2021,5,4,8
06-12-2021,6,4,8
06-13-2021,6,4,8
06-14-2021,6,4,8
06-15-2021,6,4,8
06-16-2021,6,4,8
06-17-2021,6,4,8
06-18-2021,6,4,8
06-19-2021,6,4,9
06-20-2021,6,2,9
06-21-2021,6,2,9
06-22-2021,5,2,11
06-23-2021,6,2,11
06-24-2021,6,2,12
06-25-2021,6,2,12
06-26-2021,6,2,12
06-27-2021,6,2,12
06-28-2021,6,2,13
06-29-2021,6,2,13
06-30-2021,6,2,13
07-01-2021,7,2,13
07-02-2021,7,2,13
07-03-2021,6,2,13
07-04-2021,6,1,13
07-05-2021,6,1,13
07-06-2021,6,1,14
07-07-2021,6,1,15
07-08-2021,6,2,15
07-09-2021,6,2,15
07-10-2021,7,2,15
07-11-2021,7,2,15
07-12-2021,7,4,17
07-13-2021,7,4,17
07-14-2021,7,4,17
07-15-2021,7,4,18
07-16-2021,7,4,19
07-17-2021,7,4,20
07-18-2021,7,4,21
07-19-2021,7,4,22
07-20-2021,8,4,22
07-21-2021,8,4,24
07-22-2021,8,4,25
07-23-2021,8,4,24
07-24-2021,8,4,25
07-25-2021,7,4,25
07-26-2021,7,4,26
07-27-2021,7,4,28
07-28-2021,7,2,28
07-29-2021,7,2,28
07-30-2021,7,2,27
07-31-2021,11,2,27
