region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.27,70,64,86,80.14,80.64,70 [64 - 86],80.27% [80.14% - 80.64%],23,12,54,03-03-2021,projected
2,AL- DOTHAN,80.0,0,0,2,80.0,80.23,0 [0 - 2],80.0% [80.0% - 80.23%],0,0,3,03-03-2021,projected
5,AL- HUNTSVILLE,80.32,15,13,18,80.11,80.64,15 [13 - 18],80.32% [80.11% - 80.64%],6,2,12,03-03-2021,projected
6,AL- MOBILE,80.35,28,25,32,80.14,80.63,28 [25 - 32],80.35% [80.14% - 80.63%],10,4,18,03-03-2021,projected
7,AL- MONTGOMERY,80.13,2,1,4,80.0,80.26,2 [1 - 4],80.13% [80.0% - 80.26%],2,0,4,03-03-2021,projected
9,AL- TUSCALOOSA,80.4,14,12,15,80.0,80.6,14 [12 - 15],80.4% [80.0% - 80.6%],4,0,6,03-03-2021,projected
11,AZ- MESA,80.25,16,14,18,80.15,80.45,16 [14 - 18],80.25% [80.15% - 80.45%],5,3,9,03-03-2021,projected
12,AZ- PHOENIX,80.18,34,31,40,80.09,80.32,34 [31 - 40],80.18% [80.09% - 80.32%],14,7,24,03-03-2021,projected
14,AZ- SUN CITY,80.12,0,0,1,80.0,80.12,0 [0 - 1],80.12% [80.0% - 80.12%],1,0,1,03-03-2021,projected
15,AZ- TUCSON,80.2,15,13,16,80.12,80.28,15 [13 - 16],80.2% [80.12% - 80.28%],5,3,7,03-03-2021,projected
16,AR- FORT SMITH,80.0,0,0,0,80.0,80.08,0 [0 - 0],80.0% [80.0% - 80.08%],0,0,1,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,1,80.0,80.22,0 [0 - 1],80.0% [80.0% - 80.22%],0,0,2,03-03-2021,projected
19,AR- LITTLE ROCK,80.24,40,36,56,80.1,80.81,40 [36 - 56],80.24% [80.1% - 80.81%],14,6,47,03-03-2021,projected
21,AR- SPRINGDALE,80.47,14,13,18,80.28,81.14,14 [13 - 18],80.47% [80.28% - 81.14%],5,3,12,03-03-2021,projected
22,AR- TEXARKANA,80.0,0,0,3,80.0,80.61,0 [0 - 3],80.0% [80.0% - 80.61%],0,0,6,03-03-2021,projected
23,CA- ORANGE CO.,80.04,13,12,14,80.03,80.08,13 [12 - 14],80.04% [80.03% - 80.08%],3,2,6,03-03-2021,projected
25,CA- BAKERSFIELD,80.06,7,6,7,80.03,80.08,7 [6 - 7],80.06% [80.03% - 80.08%],2,1,3,03-03-2021,projected
