date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
02-28-2021,7,7,9
03-01-2021,7,7,9
03-02-2021,8,7,9
03-03-2021,8,7,9
03-04-2021,8,7,10
03-05-2021,9,7,10
03-06-2021,9,7,10
03-07-2021,9,7,10
03-08-2021,9,7,11
03-09-2021,9,7,11
03-10-2021,9,7,11
03-11-2021,9,5,11
03-12-2021,9,5,12
03-13-2021,9,5,12
03-14-2021,8,5,12
03-15-2021,8,4,12
03-16-2021,8,4,13
03-17-2021,8,4,13
03-18-2021,8,4,13
03-19-2021,8,4,14
03-20-2021,8,4,14
03-21-2021,8,4,15
03-22-2021,8,4,15
03-23-2021,9,4,15
03-24-2021,9,4,16
03-25-2021,9,4,16
03-26-2021,9,4,17
03-27-2021,8,4,18
03-28-2021,8,4,19
03-29-2021,8,4,19
03-30-2021,8,4,20
03-31-2021,8,4,20
04-01-2021,8,4,21
04-02-2021,8,4,21
04-03-2021,8,4,21
04-04-2021,9,4,22
04-05-2021,9,4,23
04-06-2021,9,4,23
04-07-2021,9,4,24
04-08-2021,9,5,24
04-09-2021,9,5,25
04-10-2021,9,5,26
04-11-2021,9,5,26
04-12-2021,9,5,27
04-13-2021,10,5,27
04-14-2021,10,5,27
04-15-2021,10,5,28
04-16-2021,10,5,29
04-17-2021,10,5,29
04-18-2021,10,5,30
04-19-2021,10,5,31
04-20-2021,10,5,31
04-21-2021,10,5,32
04-22-2021,11,5,32
04-23-2021,11,5,33
04-24-2021,11,5,33
04-25-2021,10,5,34
04-26-2021,10,5,35
04-27-2021,10,5,35
04-28-2021,10,5,35
04-29-2021,10,5,35
04-30-2021,10,5,36
05-01-2021,11,5,36
