region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.34,125,114,146,81.02,85.09,125 [114 - 146],82.34% [81.02% - 85.09%],198,86,430,03-03-2021,projected
2,AL- DOTHAN,81.36,9,7,11,80.0,81.58,9 [7 - 11],81.36% [80.0% - 81.58%],18,0,21,03-03-2021,projected
5,AL- HUNTSVILLE,82.29,28,25,34,80.96,85.59,28 [25 - 34],82.29% [80.96% - 85.59%],43,18,105,03-03-2021,projected
6,AL- MOBILE,82.63,49,44,53,81.09,84.41,49 [44 - 53],82.63% [81.09% - 84.41%],75,31,126,03-03-2021,projected
7,AL- MONTGOMERY,81.55,13,11,14,80.06,82.39,13 [11 - 14],81.55% [80.06% - 82.39%],24,1,37,03-03-2021,projected
9,AL- TUSCALOOSA,82.61,19,17,22,81.0,85.21,19 [17 - 22],82.61% [81.0% - 85.21%],26,10,52,03-03-2021,projected
11,AZ- MESA,82.02,23,20,27,81.01,83.89,23 [20 - 27],82.02% [81.01% - 83.89%],40,20,77,03-03-2021,projected
12,AZ- PHOENIX,81.35,56,50,67,80.53,82.61,56 [50 - 67],81.35% [80.53% - 82.61%],102,40,198,03-03-2021,projected
14,AZ- SUN CITY,80.62,0,0,1,80.25,81.23,0 [0 - 1],80.62% [80.25% - 81.23%],5,2,10,03-03-2021,projected
15,AZ- TUCSON,81.51,21,20,26,80.75,82.89,21 [20 - 26],81.51% [80.75% - 82.89%],38,19,73,03-03-2021,projected
16,AR- FORT SMITH,80.86,7,6,9,80.0,81.56,7 [6 - 9],80.86% [80.0% - 81.56%],11,0,20,03-03-2021,projected
18,AR- JONESBORO,80.88,7,6,8,80.0,82.88,7 [6 - 8],80.88% [80.0% - 82.88%],8,0,26,03-03-2021,projected
19,AR- LITTLE ROCK,82.29,77,71,101,80.87,86.77,77 [71 - 101],82.29% [80.87% - 86.77%],132,50,391,03-03-2021,projected
21,AR- SPRINGDALE,84.73,35,32,40,81.61,89.46,35 [32 - 40],84.73% [81.61% - 89.46%],50,17,100,03-03-2021,projected
22,AR- TEXARKANA,84.29,28,24,32,80.0,87.96,28 [24 - 32],84.29% [80.0% - 87.96%],42,0,78,03-03-2021,projected
23,CA- ORANGE CO.,80.34,14,13,16,80.14,80.6,14 [13 - 16],80.34% [80.14% - 80.6%],26,11,46,03-03-2021,projected
25,CA- BAKERSFIELD,80.39,7,6,8,80.17,80.83,7 [6 - 8],80.39% [80.17% - 80.83%],14,6,30,03-03-2021,projected
31,CA- CHICO,80.0,0,0,1,80.0,81.25,0 [0 - 1],80.0% [80.0% - 81.25%],0,0,8,03-03-2021,projected
33,CA- CONTRA COSTA CO.,81.2,14,13,16,80.65,82.2,14 [13 - 16],81.2% [80.65% - 82.2%],24,13,44,03-03-2021,projected
43,CA- FRESNO,80.92,7,6,9,80.35,81.45,7 [6 - 9],80.92% [80.35% - 81.45%],21,8,33,03-03-2021,projected
56,CA- LOS ANGELES,80.34,37,33,44,80.14,80.62,37 [33 - 44],80.34% [80.14% - 80.62%],85,35,154,03-03-2021,projected
58,CA- MODESTO,81.45,14,12,17,80.52,82.73,14 [12 - 17],81.45% [80.52% - 82.73%],25,9,47,03-03-2021,projected
62,CA- NAPA,81.55,7,6,7,80.0,82.75,7 [6 - 7],81.55% [80.0% - 82.75%],9,0,16,03-03-2021,projected
65,CA- ALAMEDA CO.,80.27,7,6,8,80.03,80.53,7 [6 - 8],80.27% [80.03% - 80.53%],9,1,18,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.19,0 [0 - 0],80.09% [80.0% - 80.19%],1,0,2,03-03-2021,projected
73,CA- REDDING,83.88,28,26,31,82.31,86.47,28 [26 - 31],83.88% [82.31% - 86.47%],42,25,70,03-03-2021,projected
77,CA- SACRAMENTO,81.11,35,31,40,80.33,82.07,35 [31 - 40],81.11% [80.33% - 82.07%],53,16,99,03-03-2021,projected
78,CA- SALINAS,80.0,0,0,1,80.0,81.01,0 [0 - 1],80.0% [80.0% - 81.01%],0,0,8,03-03-2021,projected
79,CA- SAN BERNARDINO,80.26,7,6,8,80.1,80.48,7 [6 - 8],80.26% [80.1% - 80.48%],15,6,28,03-03-2021,projected
