region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.44,125,114,146,81.18,85.19,125 [114 - 146],82.44% [81.18% - 85.19%],206,100,438,03-03-2021,projected
2,AL- DOTHAN,81.36,14,12,15,80.0,81.36,14 [12 - 15],81.36% [80.0% - 81.36%],18,0,18,03-03-2021,projected
5,AL- HUNTSVILLE,82.61,28,25,34,81.12,85.16,28 [25 - 34],82.61% [81.12% - 85.16%],49,21,97,03-03-2021,projected
6,AL- MOBILE,82.7,49,44,54,81.23,84.62,49 [44 - 54],82.7% [81.23% - 84.62%],77,35,132,03-03-2021,projected
7,AL- MONTGOMERY,81.55,14,12,15,80.06,82.39,14 [12 - 15],81.55% [80.06% - 82.39%],24,1,37,03-03-2021,projected
9,AL- TUSCALOOSA,82.1,14,13,17,82.1,84.21,14 [13 - 17],82.1% [82.1% - 84.21%],21,21,42,03-03-2021,projected
11,AZ- MESA,82.37,28,25,31,81.21,84.04,28 [25 - 31],82.37% [81.21% - 84.04%],47,24,80,03-03-2021,projected
12,AZ- PHOENIX,81.57,63,57,72,80.63,82.69,63 [57 - 72],81.57% [80.63% - 82.69%],119,48,204,03-03-2021,projected
14,AZ- SUN CITY,80.74,3,2,4,80.37,81.36,3 [2 - 4],80.74% [80.37% - 81.36%],6,3,11,03-03-2021,projected
15,AZ- TUCSON,81.66,21,20,25,80.75,82.69,21 [20 - 25],81.66% [80.75% - 82.69%],42,19,68,03-03-2021,projected
16,AR- FORT SMITH,80.86,7,6,8,80.0,81.56,7 [6 - 8],80.86% [80.0% - 81.56%],11,0,20,03-03-2021,projected
18,AR- JONESBORO,80.88,7,6,8,80.0,82.88,7 [6 - 8],80.88% [80.0% - 82.88%],8,0,26,03-03-2021,projected
19,AR- LITTLE ROCK,82.3,84,77,108,80.87,86.77,84 [77 - 108],82.3% [80.87% - 86.77%],133,50,391,03-03-2021,projected
21,AR- SPRINGDALE,84.64,35,32,40,81.61,89.08,35 [32 - 40],84.64% [81.61% - 89.08%],49,17,96,03-03-2021,projected
22,AR- TEXARKANA,83.67,25,21,28,80.0,87.04,25 [21 - 28],83.67% [80.0% - 87.04%],36,0,69,03-03-2021,projected
23,CA- ORANGE CO.,80.42,14,13,17,80.21,80.68,14 [13 - 17],80.42% [80.21% - 80.68%],32,16,52,03-03-2021,projected
25,CA- BAKERSFIELD,80.44,7,6,9,80.19,81.02,7 [6 - 9],80.44% [80.19% - 81.02%],16,7,37,03-03-2021,projected
31,CA- CHICO,80.0,0,0,1,80.0,81.25,0 [0 - 1],80.0% [80.0% - 81.25%],0,0,8,03-03-2021,projected
33,CA- CONTRA COSTA CO.,81.3,14,13,16,80.65,82.2,14 [13 - 16],81.3% [80.65% - 82.2%],26,13,44,03-03-2021,projected
43,CA- FRESNO,81.1,12,11,14,80.35,81.71,12 [11 - 14],81.1% [80.35% - 81.71%],25,8,39,03-03-2021,projected
56,CA- LOS ANGELES,80.47,52,47,59,80.23,80.77,52 [47 - 59],80.47% [80.23% - 80.77%],116,56,192,03-03-2021,projected
58,CA- MODESTO,81.75,14,13,17,80.52,83.03,14 [13 - 17],81.75% [80.52% - 83.03%],30,9,52,03-03-2021,projected
62,CA- NAPA,81.55,7,6,7,80.0,82.75,7 [6 - 7],81.55% [80.0% - 82.75%],9,0,16,03-03-2021,projected
65,CA- ALAMEDA CO.,80.27,7,6,8,80.06,80.53,7 [6 - 8],80.27% [80.06% - 80.53%],9,2,18,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.28,0 [0 - 0],80.09% [80.0% - 80.28%],1,0,3,03-03-2021,projected
73,CA- REDDING,83.33,22,20,25,81.85,86.1,22 [20 - 25],83.33% [81.85% - 86.1%],36,20,66,03-03-2021,projected
77,CA- SACRAMENTO,81.21,35,31,39,80.38,81.99,35 [31 - 39],81.21% [80.38% - 81.99%],58,18,95,03-03-2021,projected
78,CA- SALINAS,80.38,0,0,1,80.0,81.01,0 [0 - 1],80.38% [80.0% - 81.01%],3,0,8,03-03-2021,projected
79,CA- SAN BERNARDINO,80.38,10,9,12,80.14,80.62,10 [9 - 12],80.38% [80.14% - 80.62%],22,8,36,03-03-2021,projected
80,CA- SAN DIEGO,80.87,32,28,36,80.4,81.42,32 [28 - 36],80.87% [80.4% - 81.42%],61,28,100,03-03-2021,projected
81,CA- SAN FRANCISCO,80.43,14,12,15,80.22,80.73,14 [12 - 15],80.43% [80.22% - 80.73%],22,11,37,03-03-2021,projected
82,CA- SAN JOSE,81.52,24,22,27,80.79,82.28,24 [22 - 27],81.52% [80.79% - 82.28%],46,24,69,03-03-2021,projected
83,CA- SAN LUIS OBISPO,81.75,7,6,7,80.0,81.75,7 [6 - 7],81.75% [80.0% - 81.75%],8,0,8,03-03-2021,projected
85,CA- SAN MATEO CO.,80.82,14,13,15,80.41,81.41,14 [13 - 15],80.82% [80.41% - 81.41%],22,11,38,03-03-2021,projected
86,CA- SANTA BARBARA,80.93,7,6,8,80.72,81.76,7 [6 - 8],80.93% [80.72% - 81.76%],9,7,17,03-03-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,82.23,0 [0 - 1],80.0% [80.0% - 82.23%],0,0,8,03-03-2021,projected
89,CA- SANTA ROSA,80.86,7,7,8,80.43,81.45,7 [7 - 8],80.86% [80.43% - 81.45%],16,8,27,03-03-2021,projected
91,CA- STOCKTON,81.22,7,7,8,80.66,81.88,7 [7 - 8],81.22% [80.66% - 81.88%],13,7,20,03-03-2021,projected
96,CA- VENTURA,80.57,7,6,8,80.13,81.08,7 [6 - 8],80.57% [80.13% - 81.08%],9,2,17,03-03-2021,projected
101,CO- BOULDER,86.11,21,19,23,82.95,89.89,21 [19 - 23],86.11% [82.95% - 89.89%],29,14,47,03-03-2021,projected
102,CO- COLORADO SPRINGS,92.46,84,76,95,84.25,101.45,84 [76 - 95],92.46% [84.25% - 101.45%],129,44,222,03-03-2021,projected
103,CO- DENVER,88.44,258,238,298,84.02,96.79,258 [238 - 298],88.44% [84.02% - 96.79%],403,192,802,03-03-2021,projected
104,CO- FORT COLLINS,87.67,35,32,38,82.97,92.36,35 [32 - 38],87.67% [82.97% - 92.36%],49,19,79,03-03-2021,projected
105,CO- GRAND JUNCTION,83.91,20,18,25,81.26,89.34,20 [18 - 25],83.91% [81.26% - 89.34%],31,10,74,03-03-2021,projected
106,CO- GREELEY,84.89,28,26,31,82.32,88.75,28 [26 - 31],84.89% [82.32% - 88.75%],38,18,68,03-03-2021,projected
107,CO- PUEBLO,82.88,18,16,20,80.88,84.89,18 [16 - 20],82.88% [80.88% - 84.89%],23,7,39,03-03-2021,projected
109,CT- BRIDGEPORT,84.6,49,45,53,82.18,87.26,49 [45 - 53],84.6% [82.18% - 87.26%],78,37,123,03-03-2021,projected
110,CT- HARTFORD,81.63,35,32,38,80.86,82.95,35 [32 - 38],81.63% [80.86% - 82.95%],53,28,96,03-03-2021,projected
111,CT- NEW HAVEN,84.0,91,83,100,82.0,86.44,91 [83 - 100],84.0% [82.0% - 86.44%],154,77,248,03-03-2021,projected
112,DE- WILMINGTON,83.76,37,34,41,81.99,86.23,37 [34 - 41],83.76% [81.99% - 86.23%],70,37,116,03-03-2021,projected
113,DC- WASHINGTON,84.55,147,134,167,82.44,88.36,147 [134 - 167],84.55% [82.44% - 88.36%],250,134,459,03-03-2021,projected
115,FL- BRADENTON,89.87,42,39,46,84.94,95.66,42 [39 - 46],89.87% [84.94% - 95.66%],70,35,111,03-03-2021,projected
116,FL- CLEARWATER,85.19,56,51,62,82.32,88.86,56 [51 - 62],85.19% [82.32% - 88.86%],85,38,145,03-03-2021,projected
118,FL- FORT LAUDERDALE,87.25,399,367,443,83.59,91.85,399 [367 - 443],87.25% [83.59% - 91.85%],631,312,1031,03-03-2021,projected
119,FL- FORT MYERS,83.71,87,80,98,82.01,86.59,87 [80 - 98],83.71% [82.01% - 86.59%],142,77,252,03-03-2021,projected
120,FL- GAINESVILLE,81.79,25,22,31,80.54,85.05,25 [22 - 31],81.79% [80.54% - 85.05%],33,10,93,03-03-2021,projected
122,FL- HUDSON,84.55,39,35,45,81.92,88.95,39 [35 - 45],84.55% [81.92% - 88.95%],57,24,112,03-03-2021,projected
123,FL- JACKSONVILLE,81.57,42,37,48,80.22,82.46,42 [37 - 48],81.57% [80.22% - 82.46%],77,11,121,03-03-2021,projected
124,FL- LAKELAND,83.93,28,25,31,81.87,86.46,28 [25 - 31],83.93% [81.87% - 86.46%],42,20,69,03-03-2021,projected
127,FL- MIAMI,85.83,384,350,426,82.7,89.47,384 [350 - 426],85.83% [82.7% - 89.47%],629,291,1021,03-03-2021,projected
129,FL- OCALA,85.85,53,48,61,82.49,91.18,53 [48 - 61],85.85% [82.49% - 91.18%],80,34,153,03-03-2021,projected
130,FL- ORLANDO,85.73,385,354,438,82.68,90.46,385 [354 - 438],85.73% [82.68% - 90.46%],594,278,1084,03-03-2021,projected
131,FL- ORMOND BEACH,83.81,42,39,48,81.81,86.95,42 [39 - 48],83.81% [81.81% - 86.95%],63,30,115,03-03-2021,projected
133,FL- PANAMA CITY,86.93,28,27,33,84.37,93.25,28 [27 - 33],86.93% [84.37% - 93.25%],46,29,88,03-03-2021,projected
134,FL- PENSACOLA,85.32,84,77,93,82.51,89.37,84 [77 - 93],85.32% [82.51% - 89.37%],125,59,220,03-03-2021,projected
137,FL- SARASOTA,84.57,42,39,47,82.08,87.54,42 [39 - 47],84.57% [82.08% - 87.54%],66,30,109,03-03-2021,projected
139,FL- ST PETERSBURG,84.32,42,39,47,81.94,87.26,42 [39 - 47],84.32% [81.94% - 87.26%],69,31,116,03-03-2021,projected
140,FL- TALLAHASSEE,84.52,77,72,91,82.26,89.27,77 [72 - 91],84.52% [82.26% - 89.27%],122,61,250,03-03-2021,projected
141,FL- TAMPA,86.36,174,159,197,82.77,91.53,174 [159 - 197],86.36% [82.77% - 91.53%],271,118,491,03-03-2021,projected
142,GA- ALBANY,82.73,17,15,23,80.94,87.81,17 [15 - 23],82.73% [80.94% - 87.81%],29,10,83,03-03-2021,projected
144,GA- ATLANTA,89.49,683,638,765,85.39,96.96,683 [638 - 765],89.49% [85.39% - 96.96%],1137,646,2032,03-03-2021,projected
145,GA- AUGUSTA,81.59,28,24,31,80.2,82.93,28 [24 - 31],81.59% [80.2% - 82.93%],39,5,72,03-03-2021,projected
146,GA- COLUMBUS,85.48,44,40,53,82.46,92.71,44 [40 - 53],85.48% [82.46% - 92.71%],69,31,160,03-03-2021,projected
147,GA- MACON,82.91,39,36,48,81.39,87.07,39 [36 - 48],82.91% [81.39% - 87.07%],65,31,158,03-03-2021,projected
148,GA- ROME,90.25,48,43,50,83.14,93.39,48 [43 - 50],90.25% [83.14% - 93.39%],75,23,98,03-03-2021,projected
149,GA- SAVANNAH,85.73,76,71,90,83.26,92.78,76 [71 - 90],85.73% [83.26% - 92.78%],118,67,263,03-03-2021,projected
151,ID- BOISE,81.83,26,23,30,80.67,84.14,26 [23 - 30],81.83% [80.67% - 84.14%],38,14,86,03-03-2021,projected
152,ID- IDAHO FALLS,97.79,49,44,60,86.94,115.14,49 [44 - 60],97.79% [86.94% - 115.14%],82,32,162,03-03-2021,projected
154,IL- AURORA,117.19,126,116,146,96.13,161.21,126 [116 - 146],117.19% [96.13% - 161.21%],196,85,428,03-03-2021,projected
155,IL- BLUE ISLAND,81.14,14,13,16,80.67,81.97,14 [13 - 16],81.14% [80.67% - 81.97%],29,17,50,03-03-2021,projected
156,IL- CHICAGO,81.09,55,51,61,80.63,81.93,55 [51 - 61],81.09% [80.63% - 81.93%],93,54,165,03-03-2021,projected
