region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.87,198,179,259,81.44,89.33,198 [179 - 259],83.87% [81.44% - 89.33%],327,122,788,03-09-2021
2,AL- DOTHAN,81.2,14,12,21,80.75,85.8,14 [12 - 21],81.2% [80.75% - 85.8%],16,10,77,03-09-2021
5,AL- HUNTSVILLE,83.3,36,32,50,81.22,88.56,36 [32 - 50],83.3% [81.22% - 88.56%],62,23,161,03-09-2021
6,AL- MOBILE,83.5,67,61,83,81.68,87.91,67 [61 - 83],83.5% [81.68% - 87.91%],100,48,226,03-09-2021
7,AL- MONTGOMERY,81.68,9,7,13,80.65,83.04,9 [7 - 13],81.68% [80.65% - 83.04%],26,10,47,03-09-2021
9,AL- TUSCALOOSA,83.71,28,25,31,81.8,87.21,28 [25 - 31],83.71% [81.8% - 87.21%],37,18,72,03-09-2021
11,AZ- MESA,82.32,27,25,32,81.26,84.9,27 [25 - 32],82.32% [81.26% - 84.9%],46,25,97,03-09-2021
12,AZ- PHOENIX,81.61,71,64,85,80.75,83.54,71 [64 - 85],81.61% [80.75% - 83.54%],122,57,268,03-09-2021
14,AZ- SUN CITY,80.74,0,0,1,80.37,81.36,0 [0 - 1],80.74% [80.37% - 81.36%],6,3,11,03-09-2021
15,AZ- TUCSON,81.82,24,22,30,80.75,83.45,24 [22 - 30],81.82% [80.75% - 83.45%],46,19,87,03-09-2021
16,AR- FORT SMITH,80.47,0,0,3,80.0,81.95,0 [0 - 3],80.47% [80.0% - 81.95%],6,0,25,03-09-2021
18,AR- JONESBORO,80.88,7,6,13,80.0,85.86,7 [6 - 13],80.88% [80.0% - 85.86%],8,0,53,03-09-2021
19,AR- LITTLE ROCK,83.34,128,114,198,81.11,92.8,128 [114 - 198],83.34% [81.11% - 92.8%],193,64,739,03-09-2021
21,AR- SPRINGDALE,85.77,42,38,60,82.27,98.83,42 [38 - 60],85.77% [82.27% - 98.83%],61,24,199,03-09-2021
22,AR- TEXARKANA,83.06,21,18,30,80.82,91.33,21 [18 - 30],83.06% [80.82% - 91.33%],30,8,111,03-09-2021
23,CA- ORANGE CO.,80.34,14,13,16,80.18,80.64,14 [13 - 16],80.34% [80.18% - 80.64%],26,14,49,03-09-2021
25,CA- BAKERSFIELD,80.44,7,7,8,80.19,80.66,7 [7 - 8],80.44% [80.19% - 80.66%],16,7,24,03-09-2021
