date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,18,17,20
03-01-2021,18,16,19
03-02-2021,17,16,19
03-03-2021,17,15,19
03-04-2021,17,15,19
03-05-2021,16,14,19
03-06-2021,16,13,18
03-07-2021,16,13,18
03-08-2021,16,13,18
03-09-2021,15,12,18
03-10-2021,15,12,17
03-11-2021,14,11,17
03-12-2021,14,10,17
03-13-2021,14,10,17
03-14-2021,13,10,17
03-15-2021,13,9,16
03-16-2021,13,9,17
03-17-2021,12,9,17
03-18-2021,12,9,16
03-19-2021,12,8,16
03-20-2021,12,8,16
03-21-2021,11,7,16
03-22-2021,11,7,16
03-23-2021,11,7,16
03-24-2021,11,7,16
03-25-2021,11,7,15
03-26-2021,10,7,15
03-27-2021,10,7,15
03-28-2021,10,6,15
03-29-2021,10,6,15
03-30-2021,10,5,15
03-31-2021,10,5,15
04-01-2021,10,5,15
04-02-2021,9,5,15
04-03-2021,9,5,15
04-04-2021,9,5,15
04-05-2021,9,5,14
04-06-2021,9,4,14
04-07-2021,9,4,15
04-08-2021,9,4,15
04-09-2021,9,4,14
04-10-2021,9,4,14
04-11-2021,8,4,14
04-12-2021,8,4,14
04-13-2021,8,4,14
04-14-2021,8,4,15
04-15-2021,8,4,15
04-16-2021,8,4,15
04-17-2021,8,4,15
04-18-2021,8,4,15
04-19-2021,7,4,14
04-20-2021,7,4,14
04-21-2021,7,4,14
04-22-2021,7,3,14
04-23-2021,7,3,14
04-24-2021,7,3,14
04-25-2021,7,3,14
04-26-2021,7,3,14
04-27-2021,6,3,13
04-28-2021,6,3,13
04-29-2021,6,2,13
04-30-2021,5,2,12
05-01-2021,5,2,13
