date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,10,9,11
03-01-2021,10,9,11
03-02-2021,10,9,11
03-03-2021,10,9,11
03-04-2021,10,9,11
03-05-2021,10,9,11
03-06-2021,10,9,11
03-07-2021,10,9,12
03-08-2021,10,9,12
03-09-2021,10,8,12
03-10-2021,10,7,12
03-11-2021,10,7,12
03-12-2021,10,7,12
03-13-2021,10,7,12
03-14-2021,10,7,12
03-15-2021,10,7,12
03-16-2021,10,7,12
03-17-2021,10,7,12
03-18-2021,10,7,12
03-19-2021,10,7,13
03-20-2021,10,6,13
03-21-2021,10,6,13
03-22-2021,10,6,13
03-23-2021,10,6,14
03-24-2021,9,5,14
03-25-2021,9,5,14
03-26-2021,9,5,14
03-27-2021,9,5,14
03-28-2021,8,5,14
03-29-2021,8,5,14
03-30-2021,8,4,15
03-31-2021,8,4,15
04-01-2021,8,4,15
04-02-2021,8,4,15
04-03-2021,8,4,16
04-04-2021,9,4,16
04-05-2021,8,4,16
04-06-2021,8,4,16
04-07-2021,8,4,16
04-08-2021,8,4,17
04-09-2021,8,4,17
04-10-2021,8,4,17
04-11-2021,8,4,18
04-12-2021,8,4,18
04-13-2021,8,4,19
04-14-2021,8,4,19
04-15-2021,8,4,19
04-16-2021,8,4,19
04-17-2021,8,4,20
04-18-2021,8,4,19
04-19-2021,8,4,19
04-20-2021,9,4,19
04-21-2021,8,4,19
04-22-2021,8,4,20
04-23-2021,8,4,20
04-24-2021,8,4,20
04-25-2021,8,4,20
04-26-2021,8,3,20
04-27-2021,8,3,21
04-28-2021,8,3,21
04-29-2021,8,3,21
04-30-2021,7,3,21
05-01-2021,7,3,21
