date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-07-2021,22,21,23
02-08-2021,17,16,18
02-09-2021,14,14,15
02-10-2021,14,14,14
02-11-2021,14,13,14
02-12-2021,13,13,14
02-13-2021,13,12,14
02-14-2021,12,11,14
02-15-2021,12,11,13
02-16-2021,11,11,12
02-17-2021,11,10,12
02-18-2021,11,9,12
02-19-2021,10,9,12
02-20-2021,10,9,11
02-21-2021,9,8,11
02-22-2021,9,8,10
02-23-2021,9,8,10
02-24-2021,9,8,10
02-25-2021,9,5,10
02-26-2021,8,4,10
02-27-2021,8,3,9
02-28-2021,8,3,10
03-01-2021,8,3,10
03-02-2021,7,3,10
03-03-2021,6,3,10
03-04-2021,6,3,10
03-05-2021,3,3,9
03-06-2021,3,3,9
03-07-2021,3,2,9
03-08-2021,3,2,9
03-09-2021,3,2,9
03-10-2021,3,2,9
03-11-2021,3,2,9
03-12-2021,3,2,7
03-13-2021,3,2,5
03-14-2021,3,2,5
03-15-2021,3,2,4
03-16-2021,3,1,4
03-17-2021,2,1,4
03-18-2021,2,1,4
03-19-2021,2,1,4
03-20-2021,2,1,4
03-21-2021,2,1,5
03-22-2021,2,1,5
03-23-2021,2,1,5
03-24-2021,2,1,5
03-25-2021,2,1,5
03-26-2021,2,1,5
03-27-2021,2,1,5
03-28-2021,2,1,5
03-29-2021,2,1,5
03-30-2021,1,1,5
03-31-2021,1,1,5
04-01-2021,1,0,5
04-02-2021,1,0,5
04-03-2021,1,0,5
04-04-2021,1,0,5
04-05-2021,1,0,5
04-06-2021,1,0,5
04-07-2021,1,0,5
04-08-2021,1,0,4
04-09-2021,1,0,4
04-10-2021,1,0,4
