date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,25,23,27
03-01-2021,25,23,27
03-02-2021,25,23,27
03-03-2021,25,22,27
03-04-2021,25,22,27
03-05-2021,24,21,27
03-06-2021,24,21,29
03-07-2021,24,20,29
03-08-2021,24,20,29
03-09-2021,24,20,29
03-10-2021,24,19,29
03-11-2021,23,18,30
03-12-2021,23,18,30
03-13-2021,22,18,29
03-14-2021,22,17,30
03-15-2021,22,17,30
03-16-2021,21,17,30
03-17-2021,21,16,30
03-18-2021,21,16,30
03-19-2021,21,16,31
03-20-2021,20,15,31
03-21-2021,20,15,31
03-22-2021,20,15,31
03-23-2021,20,14,30
03-24-2021,20,14,30
03-25-2021,20,14,30
03-26-2021,19,13,30
03-27-2021,19,13,30
03-28-2021,19,13,30
03-29-2021,19,13,30
03-30-2021,19,13,30
03-31-2021,19,13,30
04-01-2021,18,12,29
04-02-2021,18,11,29
04-03-2021,18,11,29
04-04-2021,18,11,29
04-05-2021,18,11,29
04-06-2021,17,11,29
04-07-2021,17,10,29
04-08-2021,17,10,28
04-09-2021,17,10,28
04-10-2021,16,10,27
04-11-2021,16,9,27
04-12-2021,16,9,27
04-13-2021,15,9,26
04-14-2021,15,9,26
04-15-2021,15,9,26
04-16-2021,15,9,25
04-17-2021,15,9,25
04-18-2021,15,8,25
04-19-2021,15,8,24
04-20-2021,14,8,24
04-21-2021,14,8,24
04-22-2021,14,8,23
04-23-2021,13,7,23
04-24-2021,13,7,23
04-25-2021,13,7,22
04-26-2021,12,7,21
04-27-2021,12,7,21
04-28-2021,12,7,21
04-29-2021,12,7,20
04-30-2021,12,7,20
05-01-2021,12,7,19
