date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,17,16,19
03-01-2021,17,15,19
03-02-2021,17,15,19
03-03-2021,16,15,19
03-04-2021,16,14,19
03-05-2021,16,14,19
03-06-2021,16,14,19
03-07-2021,16,13,19
03-08-2021,15,13,19
03-09-2021,15,12,19
03-10-2021,15,12,18
03-11-2021,14,11,18
03-12-2021,14,11,18
03-13-2021,14,11,18
03-14-2021,14,11,18
03-15-2021,14,10,18
03-16-2021,14,10,18
03-17-2021,13,10,18
03-18-2021,13,10,18
03-19-2021,13,10,18
03-20-2021,13,9,18
03-21-2021,12,9,18
03-22-2021,12,9,18
03-23-2021,12,8,18
03-24-2021,12,8,18
03-25-2021,12,8,19
03-26-2021,12,8,19
03-27-2021,12,8,19
03-28-2021,12,8,19
03-29-2021,12,7,19
03-30-2021,11,7,19
03-31-2021,11,7,19
04-01-2021,11,7,19
04-02-2021,11,7,19
04-03-2021,11,7,19
04-04-2021,11,7,19
04-05-2021,11,6,19
04-06-2021,11,6,19
04-07-2021,11,6,19
04-08-2021,11,6,19
04-09-2021,10,6,19
04-10-2021,10,6,19
04-11-2021,10,6,19
04-12-2021,10,6,19
04-13-2021,10,6,20
04-14-2021,10,5,20
04-15-2021,10,5,20
04-16-2021,10,5,20
04-17-2021,10,5,20
04-18-2021,10,5,20
04-19-2021,10,5,20
04-20-2021,10,5,20
04-21-2021,9,5,20
04-22-2021,9,5,20
04-23-2021,9,5,20
04-24-2021,9,4,20
04-25-2021,9,4,20
04-26-2021,9,4,20
04-27-2021,9,4,20
04-28-2021,8,4,20
04-29-2021,8,4,20
04-30-2021,8,3,19
05-01-2021,8,3,19
