date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,22,19,25
03-01-2021,21,17,23
03-02-2021,19,17,23
03-03-2021,19,16,23
03-04-2021,19,14,21
03-05-2021,17,14,20
03-06-2021,16,13,20
03-07-2021,15,13,20
03-08-2021,15,12,19
03-09-2021,15,11,19
03-10-2021,15,11,20
03-11-2021,12,11,20
03-12-2021,11,10,20
03-13-2021,11,7,20
03-14-2021,11,7,19
03-15-2021,11,7,18
03-16-2021,11,7,18
03-17-2021,11,6,18
03-18-2021,11,5,17
03-19-2021,9,4,19
03-20-2021,9,4,18
03-21-2021,7,4,18
03-22-2021,7,4,18
03-23-2021,7,4,18
03-24-2021,7,4,18
03-25-2021,7,4,19
03-26-2021,7,4,19
03-27-2021,8,3,19
03-28-2021,8,3,19
03-29-2021,7,3,21
03-30-2021,7,3,20
03-31-2021,7,3,20
04-01-2021,7,3,21
04-02-2021,7,3,22
04-03-2021,7,3,21
04-04-2021,7,3,22
04-05-2021,7,3,24
04-06-2021,5,3,25
04-07-2021,5,3,25
04-08-2021,5,3,27
04-09-2021,5,3,27
04-10-2021,5,2,28
04-11-2021,5,2,27
04-12-2021,5,2,28
04-13-2021,6,2,29
04-14-2021,6,2,29
04-15-2021,6,2,30
04-16-2021,6,2,31
04-17-2021,6,2,32
04-18-2021,6,2,33
04-19-2021,6,1,33
04-20-2021,6,1,34
04-21-2021,6,1,33
04-22-2021,7,1,34
04-23-2021,7,1,35
04-24-2021,7,1,36
04-25-2021,8,1,37
04-26-2021,8,1,38
04-27-2021,8,1,40
04-28-2021,8,1,41
04-29-2021,8,1,42
04-30-2021,8,1,43
05-01-2021,8,1,43
