date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,40,35,44
03-01-2021,38,35,42
03-02-2021,38,33,42
03-03-2021,36,31,44
03-04-2021,35,31,44
03-05-2021,34,28,42
03-06-2021,34,28,43
03-07-2021,33,25,43
03-08-2021,33,25,42
03-09-2021,32,23,43
03-10-2021,30,22,43
03-11-2021,30,21,43
03-12-2021,27,20,43
03-13-2021,27,20,44
03-14-2021,26,20,44
03-15-2021,26,19,44
03-16-2021,26,18,43
03-17-2021,27,18,43
03-18-2021,26,18,43
03-19-2021,25,16,43
03-20-2021,25,16,43
03-21-2021,24,16,44
03-22-2021,24,15,46
03-23-2021,24,15,46
03-24-2021,23,15,46
03-25-2021,23,14,48
03-26-2021,23,13,48
03-27-2021,23,13,47
03-28-2021,23,13,46
03-29-2021,22,13,47
03-30-2021,22,13,47
03-31-2021,22,13,47
04-01-2021,20,12,48
04-02-2021,20,11,48
04-03-2021,20,11,48
04-04-2021,20,11,49
04-05-2021,19,11,48
04-06-2021,19,11,48
04-07-2021,18,11,50
04-08-2021,19,11,50
04-09-2021,19,11,51
04-10-2021,19,11,51
04-11-2021,19,11,54
04-12-2021,19,11,54
04-13-2021,19,11,54
04-14-2021,19,10,56
04-15-2021,19,9,57
04-16-2021,19,9,57
04-17-2021,19,9,58
04-18-2021,18,9,58
04-19-2021,18,9,58
04-20-2021,18,9,58
04-21-2021,18,7,59
04-22-2021,18,7,59
04-23-2021,18,6,60
04-24-2021,18,6,60
04-25-2021,18,6,60
04-26-2021,18,5,60
04-27-2021,18,5,60
04-28-2021,18,5,59
04-29-2021,16,5,59
04-30-2021,16,5,59
05-01-2021,16,5,58
