date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,19,17,22
03-01-2021,18,16,22
03-02-2021,17,16,22
03-03-2021,17,15,21
03-04-2021,17,15,21
03-05-2021,17,15,21
03-06-2021,17,14,21
03-07-2021,17,14,21
03-08-2021,17,14,20
03-09-2021,17,14,21
03-10-2021,16,13,21
03-11-2021,16,13,21
03-12-2021,15,13,21
03-13-2021,15,13,21
03-14-2021,15,13,21
03-15-2021,15,13,21
03-16-2021,15,13,21
03-17-2021,14,13,21
03-18-2021,14,12,21
03-19-2021,14,11,20
03-20-2021,14,10,20
03-21-2021,14,10,20
03-22-2021,14,10,20
03-23-2021,14,10,21
03-24-2021,14,10,21
03-25-2021,14,10,21
03-26-2021,14,10,21
03-27-2021,14,10,22
03-28-2021,14,9,22
03-29-2021,14,8,23
03-30-2021,14,8,23
03-31-2021,13,8,23
04-01-2021,13,8,23
04-02-2021,13,8,23
04-03-2021,13,8,24
04-04-2021,12,8,25
04-05-2021,12,8,25
04-06-2021,12,7,25
04-07-2021,12,7,25
04-08-2021,12,5,25
04-09-2021,12,5,25
04-10-2021,11,5,24
04-11-2021,10,5,24
04-12-2021,10,5,25
04-13-2021,10,5,25
04-14-2021,10,5,25
04-15-2021,10,5,25
04-16-2021,10,5,25
04-17-2021,10,5,25
04-18-2021,10,5,25
04-19-2021,10,5,25
04-20-2021,10,5,25
04-21-2021,10,4,25
04-22-2021,10,4,25
04-23-2021,10,4,25
04-24-2021,10,3,25
04-25-2021,10,3,25
04-26-2021,10,3,25
04-27-2021,10,3,25
04-28-2021,9,3,25
04-29-2021,9,3,26
04-30-2021,9,3,26
05-01-2021,9,3,25
