region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,107.77,2345,2232,2512,99.56,120.64,2345 [2232 - 2512],107.77% [99.56% - 120.64%],2345,1652,3432,05-18-2021,projected
2,AL- DOTHAN,83.84,52,48,56,83.16,85.2,52 [48 - 56],83.84% [83.16% - 85.2%],51,42,69,05-18-2021,projected
5,AL- HUNTSVILLE,84.26,83,79,90,83.09,86.38,83 [79 - 90],84.26% [83.09% - 86.38%],80,58,120,05-18-2021,projected
6,AL- MOBILE,82.35,68,65,71,81.72,83.15,68 [65 - 71],82.35% [81.72% - 83.15%],67,49,90,05-18-2021,projected
7,AL- MONTGOMERY,84.66,73,69,87,83.3,88.8,73 [69 - 87],84.66% [83.3% - 88.8%],72,51,136,05-18-2021,projected
9,AL- TUSCALOOSA,82.1,21,20,22,81.6,82.91,21 [20 - 22],82.1% [81.6% - 82.91%],21,16,29,05-18-2021,projected
11,AZ- MESA,86.46,125,119,139,85.25,90.3,125 [119 - 139],86.46% [85.25% - 90.3%],128,104,204,05-18-2021,projected
12,AZ- PHOENIX,83.67,272,260,302,82.96,85.83,272 [260 - 302],83.67% [82.96% - 85.83%],278,224,442,05-18-2021,projected
14,AZ- SUN CITY,82.72,21,20,23,82.1,84.2,21 [20 - 23],82.72% [82.1% - 84.2%],22,17,34,05-18-2021,projected
15,AZ- TUCSON,82.02,46,44,51,81.51,83.09,46 [44 - 51],82.02% [81.51% - 83.09%],51,38,78,05-18-2021,projected
16,AR- FORT SMITH,80.62,0,0,2,80.0,81.09,0 [0 - 2],80.62% [80.0% - 81.09%],8,0,14,05-18-2021,projected
18,AR- JONESBORO,81.55,14,14,14,81.55,81.55,14 [14 - 14],81.55% [81.55% - 81.55%],14,14,14,05-18-2021,projected
19,AR- LITTLE ROCK,82.65,144,138,156,81.94,83.03,144 [138 - 156],82.65% [81.94% - 83.03%],153,112,175,05-18-2021,projected
21,AR- SPRINGDALE,86.62,70,68,74,86.43,87.95,70 [68 - 74],86.62% [86.43% - 87.95%],70,68,84,05-18-2021,projected
22,AR- TEXARKANA,82.65,28,27,30,82.04,83.57,28 [27 - 30],82.65% [82.04% - 83.57%],26,20,35,05-18-2021,projected
23,CA- ORANGE CO.,80.37,20,18,24,80.2,80.63,20 [18 - 24],80.37% [80.2% - 80.63%],28,15,48,05-18-2021,projected
25,CA- BAKERSFIELD,81.47,49,44,52,80.86,82.02,49 [44 - 52],81.47% [80.86% - 82.02%],53,31,73,05-18-2021,projected
