region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.46,70,64,86,80.81,83.37,70 [64 - 86],81.46% [80.81% - 83.37%],123,68,285,03-03-2021,projected
2,AL- DOTHAN,80.45,0,0,2,80.0,81.05,0 [0 - 2],80.45% [80.0% - 81.05%],6,0,14,03-03-2021,projected
5,AL- HUNTSVILLE,81.33,15,13,18,80.74,83.03,15 [13 - 18],81.33% [80.74% - 83.03%],25,14,57,03-03-2021,projected
6,AL- MOBILE,81.79,28,25,32,80.91,83.01,28 [25 - 32],81.79% [80.91% - 83.01%],51,26,86,03-03-2021,projected
7,AL- MONTGOMERY,80.97,2,1,4,80.06,81.68,2 [1 - 4],80.97% [80.06% - 81.68%],15,1,26,03-03-2021,projected
9,AL- TUSCALOOSA,81.7,14,12,15,80.9,83.01,14 [12 - 15],81.7% [80.9% - 83.01%],17,9,30,03-03-2021,projected
11,AZ- MESA,81.57,16,14,18,80.91,82.42,16 [14 - 18],81.57% [80.91% - 82.42%],31,18,48,03-03-2021,projected
12,AZ- PHOENIX,81.07,34,31,40,80.49,81.65,34 [31 - 40],81.07% [80.49% - 81.65%],81,37,125,03-03-2021,projected
14,AZ- SUN CITY,80.49,0,0,1,80.25,80.74,0 [0 - 1],80.49% [80.25% - 80.74%],4,2,6,03-03-2021,projected
15,AZ- TUCSON,80.95,15,13,16,80.63,81.51,15 [13 - 16],80.95% [80.63% - 81.51%],24,16,38,03-03-2021,projected
16,AR- FORT SMITH,80.0,0,0,0,80.0,80.86,0 [0 - 0],80.0% [80.0% - 80.86%],0,0,11,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,1,80.0,80.88,0 [0 - 1],80.0% [80.0% - 80.88%],0,0,8,03-03-2021,projected
19,AR- LITTLE ROCK,81.13,40,36,56,80.5,83.98,40 [36 - 56],81.13% [80.5% - 83.98%],65,29,230,03-03-2021,projected
21,AR- SPRINGDALE,82.55,14,13,18,81.32,85.68,14 [13 - 18],82.55% [81.32% - 85.68%],27,14,60,03-03-2021,projected
22,AR- TEXARKANA,80.82,0,0,3,80.0,82.76,0 [0 - 3],80.82% [80.0% - 82.76%],8,0,27,03-03-2021,projected
23,CA- ORANGE CO.,80.27,13,12,14,80.14,80.41,13 [12 - 14],80.27% [80.14% - 80.41%],21,11,31,03-03-2021,projected
25,CA- BAKERSFIELD,80.33,7,6,7,80.17,80.5,7 [6 - 7],80.33% [80.17% - 80.5%],12,6,18,03-03-2021,projected
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
33,CA- CONTRA COSTA CO.,80.85,8,7,9,80.5,81.3,8 [7 - 9],80.85% [80.5% - 81.3%],17,10,26,03-03-2021,projected
43,CA- FRESNO,80.7,7,6,9,80.31,81.18,7 [6 - 9],80.7% [80.31% - 81.18%],16,7,27,03-03-2021,projected
56,CA- LOS ANGELES,80.39,44,40,49,80.21,80.58,44 [40 - 49],80.39% [80.21% - 80.58%],96,52,143,03-03-2021,projected
58,CA- MODESTO,81.11,8,7,9,80.41,81.75,8 [7 - 9],81.11% [80.41% - 81.75%],19,7,30,03-03-2021,projected
62,CA- NAPA,80.0,0,0,1,80.0,82.06,0 [0 - 1],80.0% [80.0% - 82.06%],0,0,12,03-03-2021,projected
65,CA- ALAMEDA CO.,80.21,2,1,3,80.0,80.24,2 [1 - 3],80.21% [80.0% - 80.24%],7,0,8,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.09,0 [0 - 0],80.09% [80.0% - 80.09%],1,0,1,03-03-2021,projected
73,CA- REDDING,81.2,7,6,8,80.0,82.31,7 [6 - 8],81.2% [80.0% - 82.31%],13,0,25,03-03-2021,projected
77,CA- SACRAMENTO,80.67,14,13,17,80.25,81.13,14 [13 - 17],80.67% [80.25% - 81.13%],32,12,54,03-03-2021,projected
78,CA- SALINAS,80.13,0,0,0,80.0,80.76,0 [0 - 0],80.13% [80.0% - 80.76%],1,0,6,03-03-2021,projected
79,CA- SAN BERNARDINO,80.31,7,6,8,80.14,80.43,7 [6 - 8],80.31% [80.14% - 80.43%],18,8,25,03-03-2021,projected
80,CA- SAN DIEGO,80.63,24,21,26,80.33,80.94,24 [21 - 26],80.63% [80.33% - 80.94%],44,23,66,03-03-2021,projected
81,CA- SAN FRANCISCO,80.22,7,6,8,80.12,80.47,7 [6 - 8],80.22% [80.12% - 80.47%],11,6,24,03-03-2021,projected
82,CA- SAN JOSE,80.93,15,13,17,80.53,81.45,15 [13 - 17],80.93% [80.53% - 81.45%],28,16,44,03-03-2021,projected
83,CA- SAN LUIS OBISPO,80.66,0,0,1,80.0,81.32,0 [0 - 1],80.66% [80.0% - 81.32%],3,0,6,03-03-2021,projected
85,CA- SAN MATEO CO.,80.56,9,8,10,80.33,80.96,9 [8 - 10],80.56% [80.33% - 80.96%],15,9,26,03-03-2021,projected
86,CA- SANTA BARBARA,80.72,7,6,7,80.31,81.04,7 [6 - 7],80.72% [80.31% - 81.04%],7,3,10,03-03-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021,projected
89,CA- SANTA ROSA,80.7,7,7,8,80.38,81.07,7 [7 - 8],80.7% [80.38% - 81.07%],13,7,20,03-03-2021,projected
91,CA- STOCKTON,80.66,7,6,7,80.47,81.03,7 [6 - 7],80.66% [80.47% - 81.03%],7,5,11,03-03-2021,projected
96,CA- VENTURA,80.45,3,2,4,80.13,80.51,3 [2 - 4],80.45% [80.13% - 80.51%],7,2,8,03-03-2021,projected
101,CO- BOULDER,82.53,7,7,8,81.26,84.42,7 [7 - 8],82.53% [81.26% - 84.42%],12,6,21,03-03-2021,projected
