region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.88,254,237,280,80.53,81.39,254 [237 - 280],80.88% [80.53% - 81.39%],74,45,117,03-03-2021,projected
2,AL- DOTHAN,80.23,12,11,15,80.15,80.68,12 [11 - 15],80.23% [80.15% - 80.68%],3,2,9,03-03-2021,projected
5,AL- HUNTSVILLE,80.9,51,47,58,80.48,81.38,51 [47 - 58],80.9% [80.48% - 81.38%],17,9,26,03-03-2021,projected
6,AL- MOBILE,80.84,84,80,92,80.63,81.33,84 [80 - 92],80.84% [80.63% - 81.33%],24,18,38,03-03-2021,projected
7,AL- MONTGOMERY,80.65,23,22,26,80.45,80.71,23 [22 - 26],80.65% [80.45% - 80.71%],10,7,11,03-03-2021,projected
9,AL- TUSCALOOSA,80.8,24,23,28,80.6,81.5,24 [23 - 28],80.8% [80.6% - 81.5%],8,6,15,03-03-2021,projected
11,AZ- MESA,81.06,66,63,71,80.81,81.52,66 [63 - 71],81.06% [80.81% - 81.52%],21,16,30,03-03-2021,projected
12,AZ- PHOENIX,80.67,160,152,173,80.5,80.98,160 [152 - 173],80.67% [80.5% - 80.98%],51,38,74,03-03-2021,projected
14,AZ- SUN CITY,80.37,8,7,9,80.25,80.49,8 [7 - 9],80.37% [80.25% - 80.49%],3,2,4,03-03-2021,projected
15,AZ- TUCSON,80.63,53,50,56,80.48,80.87,53 [50 - 56],80.63% [80.48% - 80.87%],16,12,22,03-03-2021,projected
16,AR- FORT SMITH,80.31,14,13,15,80.31,80.39,14 [13 - 15],80.31% [80.31% - 80.39%],4,4,5,03-03-2021,projected
18,AR- JONESBORO,80.33,8,6,10,80.0,80.55,8 [6 - 10],80.33% [80.0% - 80.55%],3,0,5,03-03-2021,projected
19,AR- LITTLE ROCK,80.68,131,122,161,80.4,81.59,131 [122 - 161],80.68% [80.4% - 81.59%],39,23,92,03-03-2021,projected
21,AR- SPRINGDALE,81.32,46,43,53,80.76,81.99,46 [43 - 53],81.32% [80.76% - 81.99%],14,8,21,03-03-2021,projected
22,AR- TEXARKANA,80.61,21,20,27,80.51,81.63,21 [20 - 27],80.61% [80.51% - 81.63%],6,5,16,03-03-2021,projected
23,CA- ORANGE CO.,80.22,48,46,52,80.16,80.3,48 [46 - 52],80.22% [80.16% - 80.3%],17,12,23,03-03-2021,projected
25,CA- BAKERSFIELD,80.3,34,32,36,80.19,80.39,34 [32 - 36],80.3% [80.19% - 80.39%],11,7,14,03-03-2021,projected
31,CA- CHICO,80.16,7,6,7,80.16,80.16,7 [6 - 7],80.16% [80.16% - 80.16%],1,1,1,03-03-2021,projected
33,CA- CONTRA COSTA CO.,80.5,35,33,37,80.4,80.75,35 [33 - 37],80.5% [80.4% - 80.75%],10,8,15,03-03-2021,projected
43,CA- FRESNO,80.57,42,40,45,80.44,80.74,42 [40 - 45],80.57% [80.44% - 80.74%],13,10,17,03-03-2021,projected
56,CA- LOS ANGELES,80.33,239,228,252,80.24,80.43,239 [228 - 252],80.33% [80.24% - 80.43%],81,60,107,03-03-2021,projected
58,CA- MODESTO,80.81,47,44,50,80.58,81.16,47 [44 - 50],80.81% [80.58% - 81.16%],14,10,20,03-03-2021,projected
62,CA- NAPA,80.52,7,7,7,80.52,80.52,7 [7 - 7],80.52% [80.52% - 80.52%],3,3,3,03-03-2021,projected
65,CA- ALAMEDA CO.,80.15,14,13,15,80.09,80.21,14 [13 - 15],80.15% [80.09% - 80.21%],5,3,7,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,1,0,2,80.09,80.09,1 [0 - 2],80.09% [80.09% - 80.09%],1,1,1,03-03-2021,projected
73,CA- REDDING,80.46,21,20,22,80.37,80.65,21 [20 - 22],80.46% [80.37% - 80.65%],5,4,7,03-03-2021,projected
77,CA- SACRAMENTO,80.46,67,63,72,80.33,80.69,67 [63 - 72],80.46% [80.33% - 80.69%],22,16,33,03-03-2021,projected
78,CA- SALINAS,80.38,7,7,7,80.13,80.38,7 [7 - 7],80.38% [80.13% - 80.38%],3,1,3,03-03-2021,projected
79,CA- SAN BERNARDINO,80.28,45,43,48,80.21,80.38,45 [43 - 48],80.28% [80.21% - 80.38%],16,12,22,03-03-2021,projected
80,CA- SAN DIEGO,80.47,98,93,104,80.34,80.63,98 [93 - 104],80.47% [80.34% - 80.63%],33,24,44,03-03-2021,projected
81,CA- SAN FRANCISCO,80.18,28,26,30,80.14,80.26,28 [26 - 30],80.18% [80.14% - 80.26%],9,7,13,03-03-2021,projected
82,CA- SAN JOSE,80.56,55,52,59,80.4,80.83,55 [52 - 59],80.56% [80.4% - 80.83%],17,12,25,03-03-2021,projected
83,CA- SAN LUIS OBISPO,80.66,7,7,7,80.22,80.66,7 [7 - 7],80.66% [80.22% - 80.66%],3,1,3,03-03-2021,projected
85,CA- SAN MATEO CO.,80.33,27,26,30,80.26,80.52,27 [26 - 30],80.33% [80.26% - 80.52%],9,7,14,03-03-2021,projected
86,CA- SANTA BARBARA,80.52,14,14,15,80.31,80.62,14 [14 - 15],80.52% [80.31% - 80.62%],5,3,6,03-03-2021,projected
87,CA- SANTA CRUZ,80.56,7,6,7,80.56,80.56,7 [6 - 7],80.56% [80.56% - 80.56%],2,2,2,03-03-2021,projected
89,CA- SANTA ROSA,80.32,21,20,22,80.21,80.48,21 [20 - 22],80.32% [80.21% - 80.48%],6,4,9,03-03-2021,projected
91,CA- STOCKTON,80.47,14,13,16,80.38,80.66,14 [13 - 16],80.47% [80.38% - 80.66%],5,4,7,03-03-2021,projected
96,CA- VENTURA,80.38,14,14,15,80.25,80.45,14 [14 - 15],80.38% [80.25% - 80.45%],6,4,7,03-03-2021,projected
101,CO- BOULDER,81.05,21,20,22,80.84,81.68,21 [20 - 22],81.05% [80.84% - 81.68%],5,4,8,03-03-2021,projected
