region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.04,177,166,194,81.47,83.16,177 [166 - 194],82.04% [81.47% - 83.16%],172,124,267,03-03-2021,projected
2,AL- DOTHAN,80.45,7,6,8,80.15,80.9,7 [6 - 8],80.45% [80.15% - 80.9%],6,2,12,03-03-2021,projected
5,AL- HUNTSVILLE,82.45,36,34,41,81.33,83.19,36 [34 - 41],82.45% [81.33% - 83.19%],46,25,60,03-03-2021,projected
6,AL- MOBILE,82.24,66,63,71,81.68,83.08,66 [63 - 71],82.24% [81.68% - 83.08%],64,48,88,03-03-2021,projected
7,AL- MONTGOMERY,81.49,21,20,23,81.23,82.13,21 [20 - 23],81.49% [81.23% - 82.13%],23,19,33,03-03-2021,projected
9,AL- TUSCALOOSA,81.9,21,20,23,81.7,82.71,21 [20 - 23],81.9% [81.7% - 82.71%],19,17,27,03-03-2021,projected
11,AZ- MESA,82.93,52,49,55,82.22,83.79,52 [49 - 55],82.93% [82.22% - 83.79%],58,44,75,03-03-2021,projected
12,AZ- PHOENIX,81.83,127,121,135,81.36,82.5,127 [121 - 135],81.83% [81.36% - 82.5%],139,103,189,03-03-2021,projected
14,AZ- SUN CITY,81.11,7,7,8,80.86,81.36,7 [7 - 8],81.11% [80.86% - 81.36%],9,7,11,03-03-2021,projected
15,AZ- TUCSON,81.66,39,36,42,81.31,82.22,39 [36 - 42],81.66% [81.31% - 82.22%],42,33,56,03-03-2021,projected
16,AR- FORT SMITH,80.86,14,12,15,80.55,81.17,14 [12 - 15],80.86% [80.55% - 81.17%],11,7,15,03-03-2021,projected
18,AR- JONESBORO,80.11,0,0,2,80.0,81.55,0 [0 - 2],80.11% [80.0% - 81.55%],1,0,14,03-03-2021,projected
19,AR- LITTLE ROCK,81.47,94,85,113,81.04,83.05,94 [85 - 113],81.47% [81.04% - 83.05%],85,60,176,03-03-2021,projected
21,AR- SPRINGDALE,83.31,35,33,38,81.99,84.73,35 [33 - 38],83.31% [81.99% - 84.73%],35,21,50,03-03-2021,projected
22,AR- TEXARKANA,81.43,14,13,17,81.43,82.76,14 [13 - 17],81.43% [81.43% - 82.76%],14,14,27,03-03-2021,projected
23,CA- ORANGE CO.,80.6,40,38,43,80.44,80.77,40 [38 - 43],80.6% [80.44% - 80.77%],46,34,59,03-03-2021,projected
25,CA- BAKERSFIELD,80.86,27,25,29,80.61,81.13,27 [25 - 29],80.86% [80.61% - 81.13%],31,22,41,03-03-2021,projected
31,CA- CHICO,80.62,3,2,4,80.16,80.62,3 [2 - 4],80.62% [80.16% - 80.62%],4,1,4,03-03-2021,projected
33,CA- CONTRA COSTA CO.,81.4,27,25,29,81.1,81.85,27 [25 - 29],81.4% [81.1% - 81.85%],28,22,37,03-03-2021,projected
43,CA- FRESNO,81.62,34,32,36,81.31,82.06,34 [32 - 36],81.62% [81.31% - 82.06%],37,30,47,03-03-2021,projected
56,CA- LOS ANGELES,80.92,189,181,199,80.69,81.16,189 [181 - 199],80.92% [80.69% - 81.16%],227,171,288,03-03-2021,projected
58,CA- MODESTO,82.33,35,32,38,81.51,83.03,35 [32 - 38],82.33% [81.51% - 83.03%],40,26,52,03-03-2021,projected
62,CA- NAPA,81.55,7,6,7,81.2,81.55,7 [6 - 7],81.55% [81.2% - 81.55%],9,7,9,03-03-2021,projected
65,CA- ALAMEDA CO.,80.44,14,13,14,80.33,80.56,14 [13 - 14],80.44% [80.33% - 80.56%],15,11,19,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.28,0,0,1,80.19,80.38,0 [0 - 1],80.28% [80.19% - 80.38%],3,2,4,03-03-2021,projected
73,CA- REDDING,81.39,17,15,19,80.83,81.76,17 [15 - 19],81.39% [80.83% - 81.76%],15,9,19,03-03-2021,projected
