region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.34,133,122,154,80.72,82.84,133 [122 - 154],81.34% [80.72% - 82.84%],113,61,240,03-03-2021,projected
2,AL- DOTHAN,80.75,14,12,14,80.0,80.75,14 [12 - 14],80.75% [80.0% - 80.75%],10,0,10,03-03-2021,projected
5,AL- HUNTSVILLE,81.49,33,30,39,80.74,82.66,33 [30 - 39],81.49% [80.74% - 82.66%],28,14,50,03-03-2021,projected
6,AL- MOBILE,81.58,49,45,54,80.77,82.52,49 [45 - 54],81.58% [80.77% - 82.52%],45,22,72,03-03-2021,projected
7,AL- MONTGOMERY,80.84,14,12,15,80.06,81.29,14 [12 - 15],80.84% [80.06% - 81.29%],13,1,20,03-03-2021,projected
9,AL- TUSCALOOSA,81.1,14,14,16,81.1,82.3,14 [14 - 16],81.1% [81.1% - 82.3%],11,11,23,03-03-2021,projected
11,AZ- MESA,81.46,29,26,32,80.76,82.27,29 [26 - 32],81.46% [80.76% - 82.27%],29,15,45,03-03-2021,projected
12,AZ- PHOENIX,80.95,73,66,82,80.42,81.52,73 [66 - 82],80.95% [80.42% - 81.52%],72,32,115,03-03-2021,projected
14,AZ- SUN CITY,80.49,7,6,7,80.25,80.74,7 [6 - 7],80.49% [80.25% - 80.74%],4,2,6,03-03-2021,projected
15,AZ- TUCSON,81.03,23,21,26,80.44,81.55,23 [21 - 26],81.03% [80.44% - 81.55%],26,11,39,03-03-2021,projected
16,AR- FORT SMITH,80.47,7,6,8,80.0,80.86,7 [6 - 8],80.47% [80.0% - 80.86%],6,0,11,03-03-2021,projected
18,AR- JONESBORO,80.55,6,5,8,80.0,81.55,6 [5 - 8],80.55% [80.0% - 81.55%],5,0,14,03-03-2021,projected
19,AR- LITTLE ROCK,81.25,83,76,108,80.47,83.69,83 [76 - 108],81.25% [80.47% - 83.69%],72,27,213,03-03-2021,projected
21,AR- SPRINGDALE,82.37,31,28,35,80.85,84.64,31 [28 - 35],82.37% [80.85% - 84.64%],25,9,49,03-03-2021,projected
22,AR- TEXARKANA,81.84,21,18,24,80.0,83.67,21 [18 - 24],81.84% [80.0% - 83.67%],18,0,36,03-03-2021,projected
23,CA- ORANGE CO.,80.26,19,18,22,80.13,80.39,19 [18 - 22],80.26% [80.13% - 80.39%],20,10,30,03-03-2021,projected
25,CA- BAKERSFIELD,80.3,7,7,9,80.11,80.58,7 [7 - 9],80.3% [80.11% - 80.58%],11,4,21,03-03-2021,projected
31,CA- CHICO,80.0,0,0,1,80.0,80.62,0 [0 - 1],80.0% [80.0% - 80.62%],0,0,4,03-03-2021,projected
33,CA- CONTRA COSTA CO.,80.7,14,13,16,80.4,81.2,14 [13 - 16],80.7% [80.4% - 81.2%],14,8,24,03-03-2021,projected
43,CA- FRESNO,80.7,14,13,16,80.22,80.96,14 [13 - 16],80.7% [80.22% - 80.96%],16,5,22,03-03-2021,projected
56,CA- LOS ANGELES,80.31,70,64,78,80.17,80.49,70 [64 - 78],80.31% [80.17% - 80.49%],76,41,121,03-03-2021,projected
58,CA- MODESTO,81.11,15,13,18,80.35,81.75,15 [13 - 18],81.11% [80.35% - 81.75%],19,6,30,03-03-2021,projected
62,CA- NAPA,80.86,7,6,7,80.0,81.55,7 [6 - 7],80.86% [80.0% - 81.55%],5,0,9,03-03-2021,projected
65,CA- ALAMEDA CO.,80.15,7,6,8,80.09,80.3,7 [6 - 8],80.15% [80.09% - 80.3%],5,3,10,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.19,0 [0 - 0],80.09% [80.0% - 80.19%],1,0,2,03-03-2021,projected
73,CA- REDDING,81.57,21,19,24,80.83,82.96,21 [19 - 24],81.57% [80.83% - 82.96%],17,9,32,03-03-2021,projected
77,CA- SACRAMENTO,80.77,36,32,40,80.21,81.13,36 [32 - 40],80.77% [80.21% - 81.13%],37,10,54,03-03-2021,projected
78,CA- SALINAS,80.5,1,0,2,80.0,80.5,1 [0 - 2],80.5% [80.0% - 80.5%],4,0,4,03-03-2021,projected
79,CA- SAN BERNARDINO,80.24,14,13,16,80.1,80.4,14 [13 - 16],80.24% [80.1% - 80.4%],14,6,23,03-03-2021,projected
80,CA- SAN DIEGO,80.55,36,33,40,80.27,80.84,36 [33 - 40],80.55% [80.27% - 80.84%],39,19,59,03-03-2021,projected
81,CA- SAN FRANCISCO,80.24,14,13,15,80.12,80.39,14 [13 - 15],80.24% [80.12% - 80.39%],12,6,20,03-03-2021,projected
82,CA- SAN JOSE,80.86,28,26,30,80.5,81.32,28 [26 - 30],80.86% [80.5% - 81.32%],26,15,40,03-03-2021,projected
83,CA- SAN LUIS OBISPO,80.88,7,6,7,80.0,80.88,7 [6 - 7],80.88% [80.0% - 80.88%],4,0,4,03-03-2021,projected
85,CA- SAN MATEO CO.,80.56,14,13,15,80.3,80.78,14 [13 - 15],80.56% [80.3% - 80.78%],15,8,21,03-03-2021,projected
86,CA- SANTA BARBARA,80.52,7,6,8,80.41,80.93,7 [6 - 8],80.52% [80.41% - 80.93%],5,4,9,03-03-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,81.39,0 [0 - 1],80.0% [80.0% - 81.39%],0,0,5,03-03-2021,projected
89,CA- SANTA ROSA,80.48,7,7,8,80.21,80.91,7 [7 - 8],80.48% [80.21% - 80.91%],9,4,17,03-03-2021,projected
91,CA- STOCKTON,80.66,7,7,8,80.38,81.03,7 [7 - 8],80.66% [80.38% - 81.03%],7,4,11,03-03-2021,projected
96,CA- VENTURA,80.32,7,6,8,80.25,80.57,7 [6 - 8],80.32% [80.25% - 80.57%],5,4,9,03-03-2021,projected
101,CO- BOULDER,82.95,18,16,20,81.68,84.84,18 [16 - 20],82.95% [81.68% - 84.84%],14,8,23,03-03-2021,projected
102,CO- COLORADO SPRINGS,86.47,76,68,84,82.42,90.63,76 [68 - 84],86.47% [82.42% - 90.63%],67,25,110,03-03-2021,projected
103,CO- DENVER,84.54,252,233,287,82.24,88.54,252 [233 - 287],84.54% [82.24% - 88.54%],217,107,408,03-03-2021,projected
104,CO- FORT COLLINS,83.91,29,26,32,81.56,85.95,29 [26 - 32],83.91% [81.56% - 85.95%],25,10,38,03-03-2021,projected
105,CO- GRAND JUNCTION,81.89,14,13,19,80.63,84.17,14 [13 - 19],81.89% [80.63% - 84.17%],15,5,33,03-03-2021,projected
106,CO- GREELEY,82.57,22,20,25,81.29,84.38,22 [20 - 25],82.57% [81.29% - 84.38%],20,10,34,03-03-2021,projected
107,CO- PUEBLO,81.38,14,13,15,80.5,82.13,14 [13 - 15],81.38% [80.5% - 82.13%],11,4,17,03-03-2021,projected
109,CT- BRIDGEPORT,82.65,49,45,53,81.36,84.01,49 [45 - 53],82.65% [81.36% - 84.01%],45,23,68,03-03-2021,projected
110,CT- HARTFORD,80.95,35,33,39,80.52,81.69,35 [33 - 39],80.95% [80.52% - 81.69%],31,17,55,03-03-2021,projected
111,CT- NEW HAVEN,82.26,94,87,104,81.22,83.53,94 [87 - 104],82.26% [81.22% - 83.53%],87,47,136,03-03-2021,projected
112,DE- WILMINGTON,82.31,44,40,49,81.24,83.65,44 [40 - 49],82.31% [81.24% - 83.65%],43,23,68,03-03-2021,projected
113,DC- WASHINGTON,82.71,155,142,175,81.55,84.65,155 [142 - 175],82.71% [81.55% - 84.65%],149,85,255,03-03-2021,projected
115,FL- BRADENTON,85.36,42,39,46,82.68,88.04,42 [39 - 46],85.36% [82.68% - 88.04%],38,19,57,03-03-2021,projected
116,FL- CLEARWATER,82.75,51,46,57,81.22,84.58,51 [46 - 57],82.75% [81.22% - 84.58%],45,20,75,03-03-2021,projected
118,FL- FORT LAUDERDALE,83.99,401,370,438,82.1,86.36,401 [370 - 438],83.99% [82.1% - 86.36%],347,183,553,03-03-2021,projected
119,FL- FORT MYERS,82.09,91,84,101,81.15,83.58,91 [84 - 101],82.09% [81.15% - 83.58%],80,44,137,03-03-2021,projected
120,FL- GAINESVILLE,80.87,21,19,26,80.27,82.17,21 [19 - 26],80.87% [80.27% - 82.17%],16,5,40,03-03-2021,projected
122,FL- HUDSON,82.32,35,32,40,81.04,83.99,35 [32 - 40],82.32% [81.04% - 83.99%],29,13,50,03-03-2021,projected
123,FL- JACKSONVILLE,80.88,49,43,54,80.18,81.32,49 [43 - 54],80.88% [80.18% - 81.32%],43,9,65,03-03-2021,projected
124,FL- LAKELAND,82.25,28,25,30,81.12,83.46,28 [25 - 30],82.25% [81.12% - 83.46%],24,12,37,03-03-2021,projected
127,FL- MIAMI,83.29,396,364,433,81.64,85.16,396 [364 - 433],83.29% [81.64% - 85.16%],355,177,556,03-03-2021,projected
129,FL- OCALA,82.92,46,42,53,81.24,85.41,46 [42 - 53],82.92% [81.24% - 85.41%],40,17,74,03-03-2021,projected
130,FL- ORLANDO,83.03,366,338,408,81.49,85.28,366 [338 - 408],83.03% [81.49% - 85.28%],314,154,547,03-03-2021,projected
131,FL- ORMOND BEACH,82.12,42,38,47,80.91,83.69,42 [38 - 47],82.12% [80.91% - 83.69%],35,15,61,03-03-2021,projected
133,FL- PANAMA CITY,83.31,28,26,32,82.26,86.63,28 [26 - 32],83.31% [82.26% - 86.63%],22,15,44,03-03-2021,projected
134,FL- PENSACOLA,82.81,79,72,88,81.45,84.9,79 [72 - 88],82.81% [81.45% - 84.9%],66,34,115,03-03-2021,projected
137,FL- SARASOTA,82.35,42,39,45,81.11,83.81,42 [39 - 45],82.35% [81.11% - 83.81%],34,16,55,03-03-2021,projected
139,FL- ST PETERSBURG,82.25,42,39,46,81.19,83.57,42 [39 - 46],82.25% [81.19% - 83.57%],36,19,57,03-03-2021,projected
140,FL- TALLAHASSEE,82.45,77,72,89,81.22,84.93,77 [72 - 89],82.45% [81.22% - 84.93%],66,33,133,03-03-2021,projected
141,FL- TAMPA,83.36,165,152,184,81.57,85.82,165 [152 - 184],83.36% [81.57% - 85.82%],143,67,248,03-03-2021,projected
142,GA- ALBANY,81.6,20,18,25,80.56,84.23,20 [18 - 25],81.6% [80.56% - 84.23%],17,6,45,03-03-2021,projected
144,GA- ATLANTA,85.37,720,673,802,83.12,89.5,720 [673 - 802],85.37% [83.12% - 89.5%],643,374,1138,03-03-2021,projected
