region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,117.06,2345,2232,2512,106.06,134.68,2345 [2232 - 2512],117.06% [106.06% - 134.68%],3130,2201,4618,05-18-2021,projected
2,AL- DOTHAN,85.2,52,48,56,84.29,86.63,52 [48 - 56],85.2% [84.29% - 86.63%],69,57,88,05-18-2021,projected
5,AL- HUNTSVILLE,85.9,83,79,90,84.41,88.46,83 [79 - 90],85.9% [84.41% - 88.46%],111,83,159,05-18-2021,projected
6,AL- MOBILE,83.29,68,65,71,82.31,83.78,68 [65 - 71],83.29% [82.31% - 83.78%],94,66,108,05-18-2021,projected
7,AL- MONTGOMERY,86.34,73,69,87,84.2,91.25,73 [69 - 87],86.34% [84.2% - 91.25%],98,65,174,05-18-2021,projected
9,AL- TUSCALOOSA,82.81,21,20,22,82.3,84.01,21 [20 - 22],82.81% [82.3% - 84.01%],28,23,40,05-18-2021,projected
11,AZ- MESA,89.34,125,119,139,87.63,94.55,125 [119 - 139],89.34% [87.63% - 94.55%],185,151,288,05-18-2021,projected
12,AZ- PHOENIX,85.27,272,260,302,84.3,88.26,272 [260 - 302],85.27% [84.3% - 88.26%],399,326,626,05-18-2021,projected
14,AZ- SUN CITY,83.83,21,20,23,83.09,85.93,21 [20 - 23],83.83% [83.09% - 85.93%],31,25,48,05-18-2021,projected
15,AZ- TUCSON,82.97,46,44,51,82.22,84.44,46 [44 - 51],82.97% [82.22% - 84.44%],75,56,112,05-18-2021,projected
16,AR- FORT SMITH,81.09,0,0,2,80.0,81.56,0 [0 - 2],81.09% [80.0% - 81.56%],14,0,20,05-18-2021,projected
18,AR- JONESBORO,82.21,14,14,14,82.21,82.21,14 [14 - 14],82.21% [82.21% - 82.21%],20,20,20,05-18-2021,projected
19,AR- LITTLE ROCK,83.79,144,138,156,82.75,84.16,144 [138 - 156],83.79% [82.75% - 84.16%],219,159,240,05-18-2021,projected
21,AR- SPRINGDALE,89.46,70,68,74,89.27,91.35,70 [68 - 74],89.46% [89.27% - 91.35%],100,98,120,05-18-2021,projected
22,AR- TEXARKANA,83.78,28,27,30,82.96,85.41,28 [27 - 30],83.78% [82.96% - 85.41%],37,29,53,05-18-2021,projected
23,CA- ORANGE CO.,80.55,20,18,24,80.3,80.94,20 [18 - 24],80.55% [80.3% - 80.94%],42,23,72,05-18-2021,projected
