region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,128.22,2475,2268,2904,103.59,174.08,2475 [2268 - 2904],128.22% [103.59% - 174.08%],4072,1992,7945,05-18-2021,projected
2,AL- DOTHAN,96.11,156,144,180,88.43,111.93,156 [144 - 180],96.11% [88.43% - 111.93%],214,112,424,05-18-2021,projected
5,AL- HUNTSVILLE,92.45,172,156,207,85.43,108.19,172 [156 - 207],92.45% [85.43% - 108.19%],234,102,530,05-18-2021,projected
6,AL- MOBILE,83.61,77,71,92,81.86,88.16,77 [71 - 92],83.61% [81.86% - 88.16%],103,53,233,05-18-2021,projected
7,AL- MONTGOMERY,98.89,214,191,305,86.6,148.95,214 [191 - 305],98.89% [86.6% - 148.95%],292,102,1066,05-18-2021,projected
9,AL- TUSCALOOSA,84.71,35,32,40,81.8,88.62,35 [32 - 40],84.71% [81.8% - 88.62%],47,18,86,05-18-2021,projected
11,AZ- MESA,87.68,98,90,115,84.04,96.11,98 [90 - 115],87.68% [84.04% - 96.11%],152,80,319,05-18-2021,projected
12,AZ- PHOENIX,84.5,222,204,266,82.3,89.9,222 [204 - 266],84.5% [82.3% - 89.9%],341,174,750,05-18-2021,projected
14,AZ- SUN CITY,83.21,14,13,17,81.73,86.67,14 [13 - 17],83.21% [81.73% - 86.67%],26,14,54,05-18-2021,projected
15,AZ- TUCSON,82.02,36,31,45,80.95,84.87,36 [31 - 45],82.02% [80.95% - 84.87%],51,24,123,05-18-2021,projected
16,AR- FORT SMITH,80.0,0,0,9,80.0,82.5,0 [0 - 9],80.0% [80.0% - 82.5%],0,0,32,05-18-2021,projected
18,AR- JONESBORO,82.21,14,12,16,80.0,82.21,14 [12 - 16],82.21% [80.0% - 82.21%],20,0,20,05-18-2021,projected
19,AR- LITTLE ROCK,84.57,187,169,238,81.92,91.5,187 [169 - 238],84.57% [81.92% - 91.5%],264,111,664,05-18-2021,projected
